average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
87,282,0,0,0,3630,3630,107,0,363,8768,9109,5566,Heidelberglaan,106920,91376,100
86,296,0,0,0,3630,3630,106,0,328,8686,10112,5596,Heidelberglaan,106920,91640,100
84,298,0,0,0,3630,3630,107,0,333,8737,10110,5641,Padualaan,106920,91920,100
89,295,0,0,0,3630,3630,108,0,368,8749,10444,5557,Heidelberglaan,106920,90768,100
86,266,0,0,0,3630,3630,107,0,321,8671,9797,5540,Galgenwaard,106920,90588,100
89,312,0,0,0,3630,3630,106,0,363,8678,10117,5579,Heidelberglaan,106920,92016,100
84,284,0,0,0,3630,3630,105,0,310,8603,10118,5569,Heidelberglaan,106920,92490,100
84,300,0,0,0,3630,3630,108,0,307,8704,9443,5556,Heidelberglaan,106920,92334,100
89,330,0,0,0,3630,3630,105,0,393,8585,10103,5582,Heidelberglaan,106920,91206,100
89,313,0,0,0,3630,3630,107,0,343,8707,10110,5560,Heidelberglaan,106920,91436,100
83,292,0,0,0,3630,3630,108,0,300,8799,10103,5575,Vaartsche Rijn,106920,92301,100
84,263,0,0,0,3630,3630,106,0,297,8675,9783,5587,Heidelberglaan,106920,91109,100
87,318,0,0,0,3630,3630,106,0,319,8664,9755,5611,Heidelberglaan,106920,92091,100
88,328,0,0,0,3630,3630,106,0,414,8723,9428,5574,Heidelberglaan,106920,91873,100
88,292,0,0,0,3630,3630,106,0,328,8707,10440,5583,Heidelberglaan,106920,93456,100
86,290,0,0,0,3630,3630,108,0,326,8711,9759,5564,Heidelberglaan,106920,92139,100
86,272,0,0,0,3630,3630,107,0,314,8680,9762,5571,Heidelberglaan,106920,91692,100
86,349,0,0,0,3630,3630,105,0,318,8595,9772,5575,Heidelberglaan,106920,93165,100
83,275,0,0,0,3630,3630,107,0,311,8755,10118,5590,Heidelberglaan,106920,92185,100
85,332,0,0,0,3630,3630,107,0,334,8650,10449,5574,Vaartsche Rijn,106920,93248,100
144,403,140,140,2162.0423441338166,3816.5789,4111,72,0,420,8732,9932,5634,Kromme Rijn,100385,104796,100
85,275,0,0,0,3630,3630,108,0,337,8814,9779,5620,Heidelberglaan,106920,91994,100
84,260,0,0,0,3630,3630,108,0,313,8893,9793,5588,Heidelberglaan,106920,92488,100
89,358,0,0,0,3630,3630,106,0,336,8718,10101,5601,Heidelberglaan,106920,92501,100
89,281,0,0,0,3630,3630,106,0,355,8663,9784,5587,Heidelberglaan,106920,90446,100
85,265,0,0,0,3630,3630,108,0,347,8867,10108,5645,WKZ,106920,93463,100
88,299,0,0,0,3630,3630,105,0,344,8631,9788,5551,Heidelberglaan,106920,93588,100
87,286,0,0,0,3630,3630,106,0,369,8675,9790,5597,Heidelberglaan,106920,91768,100
88,305,0,0,0,3630,3630,103,0,332,8454,10107,5553,Heidelberglaan,106920,93280,100
88,276,0,0,0,3630,3630,106,0,359,8728,9774,5600,Padualaan,106920,93104,100
88,291,0,0,0,3630,3630,105,0,340,8526,10431,5593,Heidelberglaan,106920,91146,100
88,306,0,0,0,3630,3630,106,0,354,8685,9777,5647,Heidelberglaan,106920,93172,100
88,317,0,0,0,3630,3630,106,0,371,8668,9093,5539,Kromme Rijn,106920,92540,100
85,279,0,0,0,3630,3630,107,0,325,8659,10111,5591,Heidelberglaan,106920,90836,100
87,267,0,0,0,3630,3630,106,0,341,8630,9783,5571,Heidelberglaan,106920,92400,100
90,324,3,3,0.13837638376383762,3630,3630,106,0,420,8745,9421,5557,Padualaan,106920,89835,100
82,283,0,0,0,3630,3630,104,0,292,8605,10441,5655,WKZ,106920,93852,100
88,324,0,0,0,3630,3630,106,0,361,8600,10438,5597,Heidelberglaan,106920,92620,100
88,268,0,0,0,3630,3630,106,0,345,8616,9431,5534,UMC,106920,92928,100
86,281,0,0,0,3630,3630,108,0,372,8750,10092,5549,Heidelberglaan,106920,91370,100
82,264,0,0,0,3630,3630,106,0,286,8635,10129,5555,Galgenwaard,106920,92519,100
84,281,0,0,0,3630,3630,107,0,316,8762,9086,5544,Galgenwaard,106920,92964,100
83,306,0,0,0,3630,3630,106,0,282,8707,10095,5609,Heidelberglaan,106920,91786,100
89,311,0,0,0,3630,3630,105,0,326,8610,9783,5509,Galgenwaard,106920,91590,100
86,242,0,0,0,3630,3630,107,0,322,8623,10095,5596,Heidelberglaan,106920,90663,100
89,282,0,0,0,3630,3630,106,0,318,8707,9771,5609,Heidelberglaan,106920,92708,100
87,294,0,0,0,3630,3630,106,0,338,8775,10412,5598,Vaartsche Rijn,106920,94696,100
82,297,0,0,0,3630,3630,105,0,264,8666,9785,5578,Heidelberglaan,106920,92796,100
87,259,0,0,0,3630,3630,107,0,336,8745,10092,5538,WKZ,106920,91290,100
84,266,0,0,0,3630,3630,108,0,308,8889,10136,5574,UMC,106920,92822,100
