average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
117,438,0,0,0,2477.6191,2520,78,0,320,8066,32874,36220,Padualaan,69,163,4.6875
118,423,0,0,0,2476.7273,2531,76,0,366,7953,35141,36204,Padualaan,0,0,0
120,408,0,0,0,2469.4763,2502,77,0,336,8068,35109,36246,Vaartsche Rijn,0,108,1.5625
121,382,0,0,0,2471.818,2524,76,0,354,7971,35126,36372,Padualaan,81,0,1.5384616
119,390,0,0,0,2471.0454,2532,75,0,341,7932,35119,36232,UMC,0,0,0
118,369,0,0,0,2478.238,2541,78,0,336,8165,32861,36216,Vaartsche Rijn,66,87,3.125
118,424,0,0,0,2477.3635,2533,75,0,363,7919,37376,36245,Vaartsche Rijn,69,120,3.0769231
117,358,0,0,0,2473.9546,2521,75,0,326,7946,35105,36186,Padualaan,0,0,0
118,386,0,0,0,2470.0476,2518,75,0,355,7966,37362,36204,Vaartsche Rijn,0,69,1.5625
122,409,0,0,0,2475.6365,2520,76,0,394,8009,37362,36245,Padualaan,0,0,0
120,407,0,0,0,2477.5908,2527,77,0,366,8078,32862,36253,Vaartsche Rijn,0,0,0
117,389,0,0,0,2479,2531,76,0,348,7859,37378,36192,Vaartsche Rijn,0,132,1.5384616
121,411,0,0,0,2474.318,2517,77,0,356,7964,28355,36210,Kromme Rijn,65,0,1.5384616
121,445,0,0,0,2493.762,2711,75,0,333,7892,37405,36241,Padualaan,540,415,10.9375
120,423,0,0,0,2479.524,2536,76,0,375,7987,35133,36377,Vaartsche Rijn,61,78,3.125
116,377,0,0,0,2471.3809,2535,75,0,311,7920,37377,36215,Vaartsche Rijn,60,0,1.5625
116,377,0,0,0,2475.7144,2534,77,0,357,8125,32890,36230,UMC,0,0,0
119,361,0,0,0,2474.9548,2531,75,0,355,7864,35131,36198,Padualaan,61,61,3.0769231
119,412,0,0,0,2472.476,2513,74,0,398,7780,35115,36242,Padualaan,0,0,0
119,359,0,0,0,2472.524,2530,77,0,366,7914,37370,36201,UMC,0,0,0
116,369,0,0,0,2479.9998,2555,76,0,330,8010,32881,36159,Padualaan,142,60,4.6875
118,402,0,0,0,2476.5454,2520,76,0,372,7974,30628,36197,UMC,0,61,1.5384616
119,377,0,0,0,2469.7144,2516,77,0,354,7985,30640,36135,Kromme Rijn,0,0,0
116,345,0,0,0,2477.4285,2524,73,0,311,7799,35104,36231,Galgenwaard,0,0,0
119,430,0,0,0,2478.5454,2534,75,0,329,7899,35120,36314,Vaartsche Rijn,0,72,1.5384616
118,372,0,0,0,2476.476,2532,77,0,382,8117,32875,36196,UMC,0,0,0
119,430,0,0,0,2470.8635,2514,77,0,337,8095,35114,36285,Vaartsche Rijn,0,0,0
121,381,0,0,0,2478.8096,2527,74,0,331,7908,35121,36259,Vaartsche Rijn,0,70,1.5625
117,441,0,0,0,2475.409,2528,75,0,324,7896,35103,36278,Padualaan,0,0,0
115,410,0,0,0,2470.1365,2520,74,0,342,7893,35115,36215,UMC,65,79,3.0769231
117,404,0,0,0,2479.9043,2527,75,0,297,7948,37351,36262,Vaartsche Rijn,0,0,0
120,434,0,0,0,2472.1365,2520,75,0,343,7912,32878,36214,Padualaan,0,0,0
115,342,0,0,0,2474,2520,76,0,300,7975,35101,36252,UMC,0,0,0
119,454,0,0,0,2478.4546,2533,75,0,315,7922,32863,36219,Galgenwaard,0,102,1.5384616
119,375,0,0,0,2474.182,2532,75,0,342,7949,37363,36255,Vaartsche Rijn,0,0,0
119,377,0,0,0,2475.9092,2530,75,0,316,7933,35105,36273,UMC,60,0,1.5384616
118,359,0,0,0,2475.476,2530,76,0,340,7964,35108,36228,Padualaan,61,0,1.5625
116,379,0,0,0,2473.9094,2520,75,0,350,7897,32853,36219,Galgenwaard,0,0,0
125,508,30,30,36.10832497492478,2473.5908,2520,76,0,420,8011,37358,36202,Vaartsche Rijn,150,336,7.6923075
117,363,0,0,0,2478.8635,2534,75,0,308,7940,32855,36268,UMC,0,0,0
120,403,0,0,0,2476.409,2527,76,0,371,7944,32859,36242,UMC,0,0,0
116,345,0,0,0,2477.682,2528,75,0,316,7848,32857,36211,UMC,0,0,0
118,400,0,0,0,2481.1362,2533,75,0,309,7836,37367,36243,UMC,0,0,0
122,395,0,0,0,2483.8635,2538,76,0,409,7922,32872,36245,WKZ,108,0,1.5384616
124,464,0,0,0,2470.7144,2528,76,0,394,7940,35119,36207,Padualaan,0,0,0
119,365,0,0,0,2471.5715,2543,75,0,375,8056,37370,36275,UMC,68,0,1.5625
120,419,0,0,0,2475.9546,2523,77,0,331,8000,37384,36311,Vaartsche Rijn,0,0,0
116,351,0,0,0,2471.2727,2530,74,0,306,7830,37368,36206,Padualaan,0,0,0
117,383,0,0,0,2477.9092,2521,76,0,384,8008,37378,36261,Padualaan,0,0,0
118,355,0,0,0,2476.2273,2577,75,0,342,7878,30643,36173,Kromme Rijn,102,0,1.5384616
