average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
18074,52294,100034,37700,971,17816,3150,5112,3265,271,0,420,408555,44258,2175,WKZ,115,16521,26,778242
18143,52474,100000,37191,973,74475,3151,0266,3381,270,0,420,408410,44510,2140,WKZ,231,16982,25,104603
18111,52322,99990,37382,984,4408,3150,3333,3225,270,0,420,408010,44319,2229,WKZ,75,16610,26,359833
18063,52507,99729,37438,953,37085,3151,2444,3430,268,0,420,407267,44587,2140,WKZ,280,13630,24,476988
18103,52512,99492,37492,965,20013,3151,2578,3433,269,0,420,406861,44447,2230,WKZ,283,13044,23,640167
