average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
1804,18990,3368,3368,88047.53888821899,3000.5146,3042,183,0,420,42745,41300,4218,Galgenwaard,0,617,4.137931
2037,19478,3834,3834,104558.52535661466,3000,3041,186,0,420,43356,41278,4164,Kromme Rijn,0,497,2.0689654
1973,18549,3778,3778,101753.49966827789,3000,3003,187,0,420,43564,41306,4183,Galgenwaard,0,512,2.7586207
1809,18949,3380,3380,90465.31789118108,3000,3033,183,0,420,42792,41312,4157,Galgenwaard,0,359,2.0689654
1893,18863,3543,3543,95173.49047310124,3000,3033,186,0,420,42906,41285,4180,Kromme Rijn,0,1295,4.827586
1972,21847,3599,3599,100307.70206249702,3000.0002,3046,186,0,420,43258,41251,4171,Galgenwaard,0,1094,5.5172415
1898,19355,3662,3662,96780.86025136901,3000,3034,183,0,420,42779,41046,4158,Galgenwaard,0,303,2.0689654
1897,18956,3604,3604,95402.71461605164,3000,3000,182,0,420,42796,41309,4236,Padualaan,0,413,2.7586207
2010,18646,3833,3833,103979.91333952337,3000,3045,185,0,420,43327,41264,4150,Galgenwaard,0,1128,3.4482758
1976,20865,3807,3807,100983.03950646578,3000,3039,187,0,420,43478,41282,4111,Kromme Rijn,0,1010,4.827586
1970,18844,3698,3698,100233.96091002607,3000,3000,184,0,420,43280,41316,4143,Galgenwaard,0,236,2.0689654
1924,18818,3592,3592,96843.54969477298,3000,3001,186,0,420,43444,41277,4197,Kromme Rijn,0,744,4.827586
1983,19123,3745,3745,99696.68701376421,3000,3000,184,0,420,42833,41320,4141,Galgenwaard,0,333,2.7586207
1808,19032,3384,3384,88833.42874323511,3000,3043,183,0,420,42974,41095,4101,Kromme Rijn,0,643,3.4482758
1905,18990,3600,3600,94696.345323741,3000,3012,185,0,420,42998,41302,4172,Galgenwaard,0,337,2.0689654
1839,18905,3492,3492,91498.3547891248,3000,3023,183,0,420,43048,41296,4128,Galgenwaard,0,477,2.7586207
1961,20226,3663,3663,100521.69793215947,3000,3000,185,0,420,43064,41323,4147,Galgenwaard,0,553,2.7586207
1876,19106,3490,3490,93993.13970235238,3000,3000,184,0,420,43025,41277,4152,Kromme Rijn,0,553,2.7586207
1856,18567,3428,3428,91317.42688105348,3000,3038,186,0,420,43357,41312,4147,Galgenwaard,0,1489,6.206897
2007,18956,3766,3766,103079.18252759802,3000,3011,184,0,420,43325,41123,4181,Galgenwaard,0,467,2.7586207
1985,18827,3748,3748,102258.34192419266,3000,3000,183,0,420,43086,41094,4083,Kromme Rijn,0,636,3.4482758
1920,19017,3696,3696,98186.31417844417,3000,3000,185,0,420,43110,41259,4140,Galgenwaard,0,939,3.4482758
1963,18960,3691,3691,100632.33045093976,3000,3000,186,0,420,43443,41328,4176,Galgenwaard,0,654,3.4482758
1903,18525,3607,3607,96469.76699725176,3000,3002,183,0,420,43347,41299,4131,Kromme Rijn,0,737,3.4482758
1881,19043,3498,3498,93943.53079094693,3000,3007,185,0,420,43324,41287,4168,Galgenwaard,0,983,4.827586
1947,18887,3643,3643,98673.53266355814,3000,3041,184,0,420,43010,41259,4101,Kromme Rijn,0,1169,5.5172415
1946,21249,3633,3633,97218.96047026345,3000,3045,188,0,420,43602,41237,4142,Kromme Rijn,0,1422,7.586207
1869,18922,3518,3518,94170.10252346995,3000,3006,184,0,420,42976,41293,4190,Kromme Rijn,0,323,2.7586207
1831,18565,3540,3540,92571.2894148207,3000,3000,184,0,420,42851,41320,4165,Galgenwaard,0,645,2.0689654
1851,18931,3508,3508,92454.0782310478,3000,3000,185,0,420,43134,41060,4060,Kromme Rijn,0,1103,4.827586
1997,19051,3787,3787,103802.96859724837,3000.1177,3042,184,0,420,43191,41303,4173,Galgenwaard,0,386,2.7586207
1891,18892,3569,3569,96494.30394932578,3000,3000,183,0,420,43009,41274,4195,Galgenwaard,0,870,3.4482758
1925,18532,3685,3685,98434.4576050845,3000,3029,184,0,420,42704,41302,4176,Galgenwaard,0,262,1.3793104
