average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
369,4927,214,214,1322.8892078820304,2704.4546,2749,135,0,420,7759,40066,36429,Vaartsche Rijn,0,1016,24.242424
340,4061,369,369,2404.8556260520522,2700,2710,140,0,420,8036,33296,36708,Padualaan,0,1484,32.35294
329,4322,148,148,1015.0214592274677,2700,2727,136,0,420,7791,37809,36429,Padualaan,0,821,21.212122
341,4649,217,217,1164.5809042622102,2700,2714,137,0,420,7811,40060,36455,Padualaan,0,655,24.242424
346,5396,255,255,2098.752251093388,2703.6365,2718,139,0,420,7879,40056,36390,WKZ,0,1042,27.272728
347,4541,275,275,2207.9687899718597,2707,2747,137,0,420,7962,40057,36431,Vaartsche Rijn,0,791,21.212122
320,4738,237,237,1426.2147335423197,2700,2702,137,0,420,7932,35552,36447,Padualaan,0,764,21.212122
334,4343,291,291,1792.230122818358,2704.818,2753,141,0,420,8005,37812,36567,Vaartsche Rijn,0,1091,30.30303
351,5094,257,257,1635.8665794637016,2698.818,2741,138,0,420,7876,37818,36485,Vaartsche Rijn,0,936,24.242424
340,5296,330,330,2018.4849259070006,2695.4546,2748,139,0,420,7949,37811,36424,Padualaan,0,1095,30.30303
345,5867,279,279,1522.0804331013146,2701.7273,2724,143,0,420,8044,37793,36813,Padualaan,0,1771,32.35294
342,4498,241,241,1721.0651828298885,2698.4546,2755,135,0,420,7795,33303,36343,Kromme Rijn,0,851,21.212122
339,4794,261,261,1472.4440997802767,2709.5,2757,141,0,420,7967,37818,36512,Vaartsche Rijn,0,1279,37.5
362,5697,298,298,2247.1522665633474,2694.1,2700,139,0,420,7988,40071,36510,Padualaan,0,942,25
330,4999,292,292,1859.5758521988032,2700,2700,137,0,420,7967,37808,36383,Vaartsche Rijn,0,683,21.212122
326,4811,239,239,1459.8976109215018,2700,2700,138,0,420,7803,35553,36465,Vaartsche Rijn,0,743,21.212122
371,4512,312,312,2604.407929055816,2705.6365,2748,135,0,420,7979,37814,36441,Vaartsche Rijn,0,646,18.181818
352,4715,205,205,1325.859644637607,2703.6365,2742,140,0,420,7903,40058,36626,Vaartsche Rijn,0,1106,30.30303
376,4937,238,238,1645.7360340601213,2701.818,2711,136,0,420,7878,35566,36424,Padualaan,0,465,15.151515
309,4071,242,242,1420.6100999743655,2697.3635,2742,138,0,420,7950,40053,36509,Vaartsche Rijn,0,916,24.242424
330,4604,222,222,1372.13282247765,2695.5454,2700,137,0,420,7964,37817,36401,Vaartsche Rijn,0,449,15.151515
349,4025,310,310,2328.4931855814543,2698.9092,2716,141,0,420,7951,40054,36525,Vaartsche Rijn,0,1248,30.30303
337,5383,294,294,1502.3686254206575,2712.818,2755,139,0,420,7917,37789,36427,Padualaan,0,1073,24.242424
345,4432,358,358,2063.2486388384755,2697.4546,2716,140,0,420,7953,35557,36393,Vaartsche Rijn,0,990,27.272728
346,4198,316,316,1919.1133912128387,2700,2706,134,0,420,7855,40067,36431,Vaartsche Rijn,0,409,15.151515
359,5519,266,266,1986.9351923573458,2700,2700,140,0,420,8008,37821,36458,Padualaan,0,834,21.212122
359,4945,337,337,2534.8079161816067,2691.3635,2704,139,0,420,7987,40054,36364,Kromme Rijn,0,846,21.212122
355,5123,196,196,1499.069218668065,2697.9092,2713,136,0,420,7807,40061,36477,Padualaan,0,1062,27.272728
362,4463,379,379,2289.7352289030914,2701.2727,2729,137,0,420,7972,40058,36409,Padualaan,0,972,24.242424
337,4092,243,243,1839.3848559885314,2701.3635,2738,137,0,420,7946,37805,36432,Vaartsche Rijn,0,584,18.181818
334,5409,269,269,1510.5919796308085,2696.9092,2700,140,0,420,7951,40049,36404,Vaartsche Rijn,0,918,24.242424
333,5692,312,312,1747.546290301696,2700,2700,138,0,420,8006,37813,36413,Padualaan,0,594,18.181818
341,4084,293,293,1818.790978232363,2699.818,2757,136,0,420,7855,37781,36434,Vaartsche Rijn,0,968,21.212122
347,4500,346,346,2385.0402003426916,2704.2727,2748,135,0,420,7877,35564,36473,Vaartsche Rijn,0,864,30.30303
348,5210,234,234,1407.5371687136392,2700,2707,140,0,420,7862,40047,36460,Padualaan,0,949,24.242424
348,4090,245,245,2008.480979676915,2702,2750,137,0,420,8007,37801,36415,Padualaan,0,634,21.212122
340,1633,341,341,2773.2936918304035,2700.2727,2703,137,0,420,8043,33297,36346,Kromme Rijn,0,680,18.181818
330,4085,286,286,2416.9314219294847,2702.182,2744,138,0,420,7984,37806,36505,Vaartsche Rijn,0,511,18.181818
332,4115,288,288,2114.3712574850297,2705.2727,2751,138,0,420,7931,37820,36414,Padualaan,0,814,21.212122
348,5855,318,318,1574.0244536940686,2700.5454,2706,138,0,420,8017,37819,36467,Heidelberglaan,0,518,9.090909
332,4499,312,312,1959.7320623470307,2700,2709,138,0,420,7975,40048,36492,Padualaan,0,796,27.272728
338,4507,248,248,1776.8244833900078,2694.3635,2709,137,0,420,7804,40051,36521,Padualaan,0,834,24.242424
336,4884,283,283,1173.4025974025974,2700,2739,140,0,420,7867,37805,36423,Vaartsche Rijn,0,1086,18.181818
344,4485,316,316,2347.079393860899,2698.3635,2700,140,0,420,8017,40059,36633,Heidelberglaan,0,858,24.242424
321,4460,229,229,1670.8827748076671,2695.5,2700,138,0,420,7914,40051,36501,Padualaan,0,751,18.75
319,4974,265,265,2338.7892959210185,2699.5454,2723,138,0,420,8058,37804,36462,Padualaan,0,682,21.212122
340,4119,282,282,2105.5193110647183,2702.0908,2759,140,0,420,7999,37806,36460,Heidelberglaan,0,1321,33.333332
360,4843,208,208,1572.3871811641595,2700,2700,138,0,420,7809,35547,36470,Heidelberglaan,0,927,27.272728
356,4858,270,270,1960.035546527866,2697.9092,2700,138,0,420,7909,40052,36449,Vaartsche Rijn,0,750,15.151515
335,3987,325,325,2187.362850135536,2697.9092,2706,135,0,420,7879,40065,36451,Vaartsche Rijn,0,583,18.181818
