average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
594,2551,1038,1038,46219.36047964027,2800,2800,169,0,420,8773,10605,5797,Galgenwaard,0,72,2.7777777
690,2231,1197,1197,57341.72927543614,2800,2800,168,0,420,8708,10931,5809,UMC,0,0,0
703,2467,1225,1225,59342.33521657251,2800,2800,167,0,420,8869,10277,5742,Galgenwaard,0,60,2.7777777
641,1935,1065,1065,52333.25697345372,2800,2800,164,0,420,8556,10944,5775,Galgenwaard,0,0,0
657,1957,1101,1101,53530.16575983804,2800,2800,171,0,420,8761,10596,5735,Vaartsche Rijn,0,0,0
599,2014,1015,1015,46050.37612529288,2800,2810,169,0,420,8627,10941,5819,Padualaan,0,0,0
676,1999,1162,1162,56027.96356376341,2800,2800,166,0,420,8639,11269,5855,Vaartsche Rijn,0,106,2.7777777
675,1579,1086,1086,56534.62960601811,2800,2800,167,0,420,8724,10590,5788,Galgenwaard,0,0,0
643,1900,1128,1128,52324.97790125015,2800,2800,169,0,420,8726,10600,5715,Kromme Rijn,0,0,0
669,1922,1136,1136,55466.62395900064,2800.0908,2801,169,0,420,8615,10594,5776,Galgenwaard,0,148,2.7777777
621,1831,1077,1077,51214.59445037354,2800,2800,169,0,420,8700,10590,5773,Galgenwaard,0,157,2.7777777
636,2023,1039,1039,51124.27952053048,2804.4546,2849,166,0,420,8610,10258,5794,Padualaan,0,130,2.7777777
617,2341,970,970,48580.92138207311,2800,2800,168,0,420,8672,10939,5783,Vaartsche Rijn,0,135,5.5555553
646,2816,1080,1080,53134.479334739975,2803.5454,2839,167,0,420,8720,11280,5827,Padualaan,0,0,0
684,1940,1125,1125,57326.7866258295,2800,2800,169,0,420,8667,10939,5772,Galgenwaard,0,61,2.7777777
613,1952,1032,1032,48097.0479704797,2800,2800,170,0,420,8689,10933,5765,Vaartsche Rijn,0,140,2.7777777
598,1941,1014,1014,45692.36386138614,2800,2800,168,0,420,8559,10928,5762,Galgenwaard,0,0,0
663,2071,1083,1083,54141.15413819286,2800,2800,168,0,420,8660,10592,5756,Vaartsche Rijn,0,61,2.7777777
738,2139,1241,1241,64029.3046357616,2800,2800,168,0,420,8783,10950,5811,Galgenwaard,0,102,2.7777777
740,2022,1253,1253,65089.67634642446,2800,2800,166,0,420,8845,10598,5757,Vaartsche Rijn,0,0,0
649,2050,1105,1105,52254.69978779179,2800,2800,167,0,420,8633,11281,5847,Vaartsche Rijn,0,79,2.7777777
618,1862,1095,1095,49626.887238352465,2800,2800,165,0,420,8580,10940,5802,Padualaan,0,63,2.7777777
605,2021,1008,1008,46336.80695564516,2800,2800,172,0,420,8594,10585,5782,Galgenwaard,0,0,0
613,2109,1024,1024,48063.2866273353,2809.0908,2900,170,0,420,8610,10955,5773,UMC,100,600,11.111111
705,2059,1225,1225,60287.511173541054,2800,2800,164,0,420,8765,10270,5755,Vaartsche Rijn,0,0,0
642,2139,1046,1046,50853.25053858826,2800,2800,168,0,420,8542,10936,5788,WKZ,0,0,0
678,2020,1252,1252,56889.933055450296,2800,2800,168,0,420,8812,10593,5871,Padualaan,0,64,2.7777777
626,1951,1076,1076,50593.398626303744,2800,2800,166,0,420,8660,10944,5785,Galgenwaard,0,0,0
692,2097,1180,1180,59011.475823759625,2800,2800,168,0,420,8824,10943,5804,UMC,0,0,0
646,2072,1077,1077,51517.53834548655,2800,2800,169,0,420,8675,10263,5779,Vaartsche Rijn,0,0,0
675,1482,1206,1206,56441.27921588339,2800,2800,165,0,420,8771,10593,5764,Vaartsche Rijn,0,0,0
635,2316,1169,1169,52461.05079748023,2800,2828,169,0,420,8689,10928,5794,Galgenwaard,0,410,5.5555553
582,2232,942,942,44447.98365840801,2800,2800,167,0,420,8628,10945,5766,Vaartsche Rijn,0,0,0
647,2687,1113,1113,53065.926513349186,2800,2800,170,0,420,8791,10950,5812,Galgenwaard,0,0,0
