average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
160,715,262,114,1.7815456,2729.6843,2809,48,0,420,8005,37389,36518,Vaartsche Rijn,2571,8781,69.84127
135,554,209,25,0.30551142,2686.3333,2800,41,0,420,8081,35114,36370,Vaartsche Rijn,1309,6085,63.076923
140,726,245,25,0.6527743,2749.3,3016,43,0,420,7854,32829,36414,WKZ,1606,6145,60
121,437,151,0,0,2706.5715,2775,40,0,288,7724,35067,36299,Padualaan,289,3971,49.23077
122,520,151,0,0,2700.75,2787,41,0,224,7810,35053,36278,Padualaan,431,5333,56.923077
116,388,142,0,0,2704.0476,2775,39,0,227,8038,32773,36265,Galgenwaard,75,4127,46.153847
126,450,211,0,0,2712.8,2795,42,0,295,7934,37329,36415,Galgenwaard,880,5705,61.53846
119,415,197,0,0,2708.95,2851,41,0,222,7901,32769,36280,Galgenwaard,257,4317,48.4375
126,489,208,0,0,2727.476,2869,41,0,366,7970,35036,36328,Heidelberglaan,901,5262,59.090908
123,455,231,0,0,2712.9,2793,38,0,351,7976,35017,36287,Padualaan,243,4294,47.61905
126,501,210,0,0,2704.4,2818,40,0,328,7951,32804,36269,Vaartsche Rijn,548,4900,57.8125
128,487,184,0,0,2711.7144,2782,45,0,275,8012,35085,36253,WKZ,573,4951,54.6875
124,385,200,0,0,2701.05,2768,40,0,258,7895,35064,36361,Galgenwaard,415,4547,49.23077
123,468,160,0,0,2716.476,2779,38,0,278,7710,35049,36244,Galgenwaard,527,4183,53.125
125,514,167,0,0,2709.9048,2775,39,0,191,7921,32802,36306,Vaartsche Rijn,227,4159,47.692307
121,548,160,0,0,2709.6,2862,42,0,276,8004,35036,36283,Heidelberglaan,249,4603,49.20635
156,787,298,78,1.7747782,2776.2998,2999,45,0,420,7905,35111,36304,Padualaan,2426,6796,67.741936
121,383,158,0,0,2701.15,2775,38,0,264,7909,30559,36359,Galgenwaard,225,4247,49.20635
119,385,161,0,0,2699.95,2775,38,0,239,7736,37293,36270,WKZ,315,4580,50
126,459,161,0,0,2715.6,2783,37,0,250,7987,32813,36280,Galgenwaard,498,5261,58.46154
121,440,167,0,0,2702.5715,2775,40,0,230,7977,32804,36372,WKZ,216,4265,50
127,500,208,0,0,2713.0952,2834,42,0,377,7954,32811,36313,Vaartsche Rijn,380,61896,50
127,483,189,0,0,2715.5715,2787,41,0,281,7863,35103,36286,Vaartsche Rijn,737,4942,59.090908
