average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
129,512,584,164,3.9319384,2700,2813,112,0,420,8654,10313,5678,Kromme Rijn,113,2218,30.76923
124,392,518,98,2.0365896,2703.4285,2775,113,0,420,8668,10634,5653,Vaartsche Rijn,150,2026,31.818182
124,437,485,65,1.6612453,2700.8096,2726,109,0,420,8596,10650,5637,WKZ,0,1571,24.615385
123,437,542,122,2.949122,2701.2856,2738,111,0,420,8841,10640,5634,Padualaan,0,1573,25.757576
128,322,532,112,3.083952,2700,2700,112,0,420,8712,9974,5613,Vaartsche Rijn,0,1293,20.3125
126,543,483,63,0.91013825,2716.2856,2855,112,0,420,8665,10324,5670,Kromme Rijn,287,2348,29.23077
125,340,493,73,1.8880957,2699.762,2706,112,0,420,8673,10318,5617,Galgenwaard,0,1741,25
118,338,467,47,0.5881022,2700,2700,111,0,420,8668,10279,5625,Padualaan,0,1881,29.23077
117,307,471,51,0.8179481,2696.9048,2714,108,0,420,8452,10621,5632,Vaartsche Rijn,0,1560,26.153847
125,363,491,71,2.0920503,2696.4285,2700,111,0,420,8689,10298,5623,WKZ,75,1954,32.307693
122,350,557,137,1.8791034,2699.762,2700,112,0,420,8767,10287,5641,Kromme Rijn,0,1552,27.692308
121,354,482,62,1.2556157,2700.1904,2704,112,0,420,8640,10632,5618,Heidelberglaan,0,1617,26.153847
117,392,469,49,0.74779063,2700,2700,109,0,420,8775,10612,5620,Galgenwaard,0,1680,26.153847
118,434,456,36,0.6543321,2701.238,2726,111,0,420,8820,10288,5636,Padualaan,0,1438,23.076923
119,371,501,81,1.2063276,2700.8574,2718,112,0,420,8738,10614,5629,Padualaan,0,1741,24.615385
122,349,498,78,1.5994437,2698.5715,2700,110,0,420,8593,10624,5676,Kromme Rijn,0,1729,26.153847
125,456,478,58,1.8573383,2708.2002,2776,115,0,420,8656,9636,5677,Vaartsche Rijn,226,2286,34.375
125,432,615,195,2.9516072,2700.0002,2732,113,0,420,8728,10294,5694,Kromme Rijn,0,1608,23.076923
121,356,471,51,1.0627238,2703.0476,2764,108,0,420,8543,10300,5585,Galgenwaard,64,1953,30.76923
127,402,584,164,2.948262,2702.8096,2752,108,0,420,8677,10305,5646,Kromme Rijn,0,1416,23.076923
127,441,628,208,2.3855724,2703.1904,2775,108,0,420,8720,9975,5642,Heidelberglaan,75,1822,27.692308
125,422,522,102,2.819784,2701.0952,2723,112,0,420,8783,10616,5627,Heidelberglaan,0,1675,26.153847
117,418,466,46,0.55056185,2700,2735,112,0,420,8758,10279,5641,Galgenwaard,0,1802,27.692308
121,333,511,91,2.1931295,2701.3809,2729,115,0,420,8918,10654,5651,Heidelberglaan,0,1581,24.615385
126,349,506,86,2.2868788,2700,2700,110,0,420,8743,10638,5658,Kromme Rijn,0,1728,24.615385
125,474,496,76,1.9303689,2706.9048,2813,111,0,420,8657,9987,5672,Vaartsche Rijn,113,1526,20
122,361,487,67,0.7814295,2700,2700,112,0,420,8678,10626,5618,Galgenwaard,0,1619,26.153847
127,368,540,120,2.7085714,2700,2701,112,0,420,8705,10623,5650,Padualaan,0,1386,21.538462
119,388,473,53,0.8277583,2700,2700,114,0,420,8798,9623,5597,WKZ,0,1637,24.615385
123,517,493,73,2.0849948,2699.0952,2700,113,0,420,8760,10287,5623,Padualaan,0,1771,29.23077
119,327,476,56,0.6487488,2700.476,2710,110,0,420,8574,10618,5716,Kromme Rijn,0,1542,26.153847
121,330,450,30,0.5213646,2700.714,2715,114,0,420,8782,10288,5646,Galgenwaard,0,1467,23.076923
122,357,493,73,1.1128958,2700.476,2710,111,0,420,8568,10283,5602,Galgenwaard,0,1282,21.538462
124,389,447,27,0.8652515,2703.95,2744,107,0,420,8659,10275,5621,Kromme Rijn,0,3044,37.5
122,366,483,63,0.7241457,2703.1904,2756,112,0,420,8676,10635,5644,WKZ,0,1660,26.153847
118,351,442,22,0.46511626,2700,2714,109,0,420,8570,10257,5613,Heidelberglaan,0,1917,30.76923
