average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
122,637,323,0,0,2701.849,2775,66,0,323,24063,29203,12858,WKZ,231,9358,38.46154
121,513,335,0,0,2705.7961,2929,67,0,335,24190,30004,12839,Galgenwaard,507,7169,31.73077
119,406,299,0,0,2700.4617,2754,64,0,302,23715,30013,12822,Padualaan,0,8104,33.173077
121,475,295,0,0,2702.6309,2806,66,0,298,23898,30034,12891,WKZ,484,8533,35.74879
120,469,278,0,0,2702.3225,2792,66,0,291,23951,28402,12832,Vaartsche Rijn,393,10180,40.669857
121,394,373,0,0,2699.8916,2801,66,0,373,23984,30027,12930,UMC,417,8544,36.714977
118,475,283,0,0,2700.6775,2775,65,0,324,23904,29190,12836,Heidelberglaan,150,8365,35.4067
121,405,306,0,0,2700.381,2783,70,0,306,24337,29261,12815,Padualaan,553,8334,37.198067
118,408,324,0,0,2701.0757,2784,66,0,325,24115,30027,12822,Padualaan,322,8089,34.615383
117,360,285,0,0,2700.3118,2775,65,0,288,23747,29216,12877,Kromme Rijn,75,7860,34.44976
121,461,315,0,0,2702.3115,2802,66,0,315,23927,29218,12831,WKZ,217,8082,34.134617
118,427,285,0,0,2700.3333,2775,67,0,286,23824,29204,12825,Galgenwaard,148,8188,35.885166
119,391,298,0,0,2701.0645,2775,66,0,313,23949,30019,12880,Kromme Rijn,150,7651,34.615383
119,423,314,0,0,2700.6023,2775,67,0,318,24159,30028,12814,Galgenwaard,184,9397,36.363636
119,409,318,0,0,2700.1619,2730,67,0,318,23994,29981,12887,WKZ,0,8398,34.44976
118,387,290,0,0,2700.5056,2740,66,0,326,23881,29202,12810,Heidelberglaan,0,7908,33.97129
121,425,311,0,0,2699.8267,2754,67,0,311,23922,29999,12855,Padualaan,76,9070,35.74879
120,454,372,0,0,2701.6128,2775,66,0,399,23943,30009,12877,Kromme Rijn,223,8123,34.92823
120,400,329,0,0,2700.239,2775,66,0,330,24135,30792,12826,Padualaan,75,8412,35.74879
121,420,339,0,0,2700.9998,2775,66,0,339,23708,27660,12861,Vaartsche Rijn,150,8544,35.576923
120,470,330,0,0,2701.182,2782,68,0,337,23914,30035,12812,Vaartsche Rijn,157,8159,33.014355
118,395,307,0,0,2700.6992,2745,67,0,307,24110,29984,12819,WKZ,0,7909,34.134617
119,454,279,0,0,2700.903,2775,67,0,279,24287,29187,12796,Galgenwaard,150,8188,34.134617
119,413,296,0,0,2701.0967,2778,65,0,301,23841,29199,12844,Heidelberglaan,153,7223,33.653847
118,460,266,0,0,2700.9788,2775,67,0,319,23936,29228,12916,WKZ,154,7975,32.692307
120,385,402,0,0,2700.2793,2775,68,0,402,24200,29183,12837,Kromme Rijn,75,8413,34.92823
119,416,349,0,0,2700.7744,2775,67,0,351,23956,29209,12895,Kromme Rijn,75,8284,34.134617
120,398,401,0,0,2701.4197,2798,66,0,402,24148,29228,12877,Kromme Rijn,98,8247,35.4067
121,409,373,0,0,2701.828,2775,67,0,378,24106,28456,12944,Kromme Rijn,150,8479,34.134617
121,433,297,0,0,2701.527,2775,65,0,303,23913,28434,12824,Heidelberglaan,225,8448,35.096153
120,726,291,0,0,2703.3225,2834,66,0,299,24072,30794,12850,Vaartsche Rijn,359,9490,38.16425
118,534,319,0,0,2701.9456,2794,68,0,377,24023,29241,12847,Heidelberglaan,169,8562,34.92823
118,380,343,0,0,2699.4844,2733,67,0,346,23879,29206,12818,Galgenwaard,0,7593,32.692307
119,409,363,0,0,2699.656,2784,67,0,363,23865,29223,12965,WKZ,635,9183,40.865383
120,443,276,0,0,2701.0967,2767,65,0,314,23926,29998,12804,Heidelberglaan,363,9269,38.27751
117,409,296,0,0,2699.9255,2747,67,0,297,23977,29188,12883,Heidelberglaan,0,8109,35.576923
122,528,303,0,0,2702.0217,2814,67,0,303,24171,30048,12846,Vaartsche Rijn,339,8067,33.97129
122,475,306,0,0,2702.0535,2822,67,0,348,24181,30054,12851,Kromme Rijn,394,9177,38.27751
121,435,315,0,0,2701.6016,2780,66,0,315,24174,29196,12853,Kromme Rijn,472,9449,37.79904
121,461,375,0,0,2700.5325,2779,66,0,377,23891,29240,12862,Vaartsche Rijn,154,7751,34.29952
120,439,304,0,0,2701.5916,2787,68,0,304,23978,29255,12857,Galgenwaard,438,8747,36.842106
119,388,331,0,0,2702.247,2782,65,0,333,23922,30006,12817,Galgenwaard,232,7736,33.97129
122,467,338,0,0,2702.0642,2863,68,0,339,23856,28444,12800,WKZ,680,9795,38.46154
120,444,336,0,0,2702.6738,2835,67,0,336,23940,28372,12858,Padualaan,235,8698,37.198067
120,490,305,0,0,2704.1523,2874,65,0,305,24038,30009,12871,Padualaan,489,9791,39.903847
