average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
163;2111;1069;1069;8311,487894575544;2699,9998;2746;122;0;420;65283;38030;3807;UMC;0;3549;9,87013
153;1693;948;948;6382,198320047736;2700;2734;122;0;420;65374;38015;3784;UMC;0;3168;8,571428
169;2303;1272;1272;9110,177760677183;2699,9998;2733;122;0;420;64987;38027;3816;Kromme Rijn;0;3852;9,87013
161;2266;1112;1112;7785,134867569337;2700;2723;123;0;420;65664;38037;3845;UMC;0;3335;9,350649
161;1474;1339;1339;7905,542124147277;2700;2806;121;0;420;64955;37837;3772;Padualaan;106;3457;9,090909
151;1699;1033;1033;5880,448292183897;2700,0005;2759;123;0;420;65499;38069;3757;Padualaan;0;3947;10,12987
150;1534;825;825;5767,377441519339;2700,0002;2729;121;0;420;64769;37795;3804;Heidelberglaan;0;3224;8,571428
156;1770;1154;1154;7106,363216266173;2700;2700;122;0;420;64914;37765;3805;Heidelberglaan;0;3533;10,12987
158;2803;1278;1278;7283,699616858237;2700;2735;122;0;420;65235;38090;3833;Padualaan;0;4035;10,12987
151;1533;1052;1052;5919,521630998803;2700;2700;121;0;420;65132;38077;3776;UMC;0;3137;8,571428
151;1662;853;853;5983,97093166175;2700;2700;122;0;420;65104;37988;3958;UMC;0;3787;10,909091
160;2122;1188;1188;7479,947597450355;2700;2752;122;0;420;65302;38110;3797;UMC;0;4331;10,909091
155;3532;971;971;6539,698515556781;2700;2709;123;0;420;65267;38030;3815;UMC;0;3424;9,87013
161;1424;974;974;7454,899842587734;2700;2775;122;0;420;64841;38073;3799;UMC;75;5305;13,506494
165;3056;1081;1081;8457,082449203903;2700,0496;2776;123;0;420;65534;37805;3791;Padualaan;76;4301;11,168831
147;3219;931;931;5240,331948935648;2700,0002;2720;122;0;420;65252;37956;3801;UMC;0;3003;8,051948
148;1388;837;837;5473,549563911158;2699,9998;2775;123;0;420;65267;37826;3846;UMC;75;3179;9,375
169;2771;1216;1216;9391,141914793367;2700;2721;123;0;420;65803;37815;3902;Kromme Rijn;0;3260;9,87013
177;4168;1663;1663;10374,186904395943;2699,9998;3004;122;0;420;65054;38115;3783;UMC;1058;6516;14,025974
161;2112;1069;1069;8097,877427615038;2700;2700;122;0;420;64812;38084;3799;UMC;0;3115;8,571428
156;2056;1036;1036;7134,5687756956095;2700;2718;122;0;420;64932;38074;3821;UMC;0;2818;8,571428
149;1549;907;907;5854,091027867869;2700;2700;122;0;420;65100;37828;3802;UMC;0;3493;10,649351
153;1756;1091;1091;6241,4651789149675;2700;2700;122;0;420;64969;38089;3838;UMC;0;3341;9,61039
152;2990;1028;1028;5681,911446254972;2699,9998;2775;122;0;420;65121;38102;3858;UMC;75;4289;12,467532
153;3530;1010;1010;6331,777462004201;2700;2734;121;0;420;64749;37797;3846;UMC;0;3281;9,61039
148;1589;892;892;5540,335222845269;2700;2729;123;0;420;65430;38072;3797;UMC;0;3551;9,87013
154;2467;990;990;6625,531554556513;2699,9985;2702;122;0;420;64976;37826;3836;Kromme Rijn;0;3110;9,090909
157;1893;948;948;7125,395044269552;2700,0112;2702;122;0;420;65055;38050;3808;UMC;0;3137;9,350649
162;3436;1096;1096;7661,994831725255;2700;2700;122;0;420;65396;38055;3829;UMC;0;2815;8,051948
158;2301;1010;1010;7152,7769673704415;2700,0002;2735;122;0;420;65152;38024;3777;Padualaan;0;3976;11,688312
149;2921;1009;1009;5728,85967594008;2699,9998;2702;122;0;420;65406;38053;3796;UMC;0;2525;7,012987
159;3545;1154;1154;7349,881832970136;2699,9998;2710;123;0;420;65204;38046;3805;UMC;0;4620;12,467532
154;1427;982;982;6752,459769410972;2700,0002;2719;122;0;420;65313;38041;3804;UMC;0;3080;9,090909
163;4415;1165;1165;8148,971325507459;2700;2743;122;0;420;65435;37837;3800;Vaartsche Rijn;0;3101;9,090909
149;2665;787;787;5191,7744672239605;2700,0002;2775;120;0;420;64274;37887;3806;UMC;75;4058;11,168831
160;2097;1044;1044;7661,134605625355;2699,9998;2745;122;0;420;65047;38095;3789;UMC;0;4332;11,688312
159;2606;1205;1205;7250,094833124293;2700,0005;2729;122;0;420;65397;37869;3789;UMC;0;3294;8,831169
148;1794;926;926;5780,921377437669;2700;2704;121;0;420;64819;38028;3777;UMC;0;2383;7,2727275
167;2264;1125;1125;8733,500091513637;2699,9998;2711;123;0;420;65574;38005;3788;Padualaan;0;3273;8,571428
161;2783;1051;1051;8005,230215606065;2699,9998;2703;122;0;420;65047;38069;3810;UMC;0;3039;9,350649
149;2402;835;835;5383,661893249024;2700;2700;121;0;420;64548;37759;3781;Vaartsche Rijn;0;3660;10,38961
163;1875;1268;1268;8377,323305962705;2700;2700;123;0;420;65187;38056;3817;Kromme Rijn;0;3703;10,38961
151;1483;890;890;6161,791660890593;2700;2700;121;0;420;64937;37807;3773;UMC;0;2465;7,2727275
154;1673;1123;1123;6727,928383262881;2700;2741;122;0;420;65325;37806;3778;Kromme Rijn;0;3667;10,649351
164;4184;1153;1153;8264,896073903;2700;2700;121;0;420;64940;38082;3789;UMC;0;2867;7,7922077
165;1973;1133;1133;8250,693739424703;2700,0776;2775;123;0;420;65024;38063;3827;UMC;75;4460;11,168831
159;1624;1058;1058;7423,503298600407;2700;2724;122;0;420;64876;38040;3881;UMC;0;4019;10,909091
154;3858;967;967;6640,072373041805;2700;2708;123;0;420;65503;38015;3789;UMC;0;3624;10,38961
149;1965;850;850;5145,238903636026;2700,0005;2826;121;0;420;64786;38022;3872;UMC;201;4379;11,948052
162;3552;1063;1063;7901,856462271399;2700,0002;2752;122;0;420;65055;38036;3797;UMC;0;3470;8,831169
