average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
119;512;23;23;22,51732101616628;2702,238;2746;110;0;420;12053;37255;36264;Vaartsche Rijn;0;1461;21,538462
125;702;45;45;120,06325521044523;2700,762;2734;110;0;420;12278;34991;36232;WKZ;0;1326;18,461538
122;521;52;52;65,937061204262;2701,5715;2733;110;0;420;12026;37242;36310;UMC;0;1832;25
123;577;152;152;60,83898725798444;2700;2700;109;0;420;12041;35001;36232;UMC;0;1145;16,923077
121;542;18;18;17,32747179827472;2700;2700;106;0;420;12018;32757;36240;Kromme Rijn;0;835;13,846154
119;696;9;9;11,889332003988036;2700,3333;2707;108;0;420;11932;32766;36223;Kromme Rijn;0;1265;20
123;467;88;88;61,8659724554921;2701,3809;2729;107;0;420;11775;37271;36359;Vaartsche Rijn;0;1508;20
117;405;38;38;35,244196688576416;2700;2700;110;0;420;12000;32732;36311;UMC;0;1401;21,538462
116;389;6;6;1,3071895424836601;2700;2700;108;0;420;11946;35037;36220;Vaartsche Rijn;0;1212;20
123;587;16;16;41,54053144971409;2700;2700;107;0;420;11883;32756;36217;Kromme Rijn;0;1007;12,307693
118;460;37;37;53,82408394130667;2700;2700;110;0;420;12133;37238;36219;UMC;0;1259;20,3125
118;503;27;27;12,205178954313046;2700;2700;109;0;420;12097;30527;36336;Vaartsche Rijn;0;1304;20
127;835;196;196;57,63755931074669;2700;2700;108;0;420;11983;35003;36261;WKZ;0;1349;21,212122
124;755;29;29;42,55372522786186;2700;2775;109;0;420;11816;39521;36222;Vaartsche Rijn;75;2093;29,23077
120;688;37;37;31,167437252311757;2700;2700;111;0;420;12087;34997;36261;UMC;0;1640;23,076923
122;565;85;85;80,46888036042048;2699,238;2704;107;0;420;11991;32757;36208;Kromme Rijn;0;1049;15,384615
120;493;49;49;51,308285810130826;2703,5715;2775;110;0;420;11869;35018;36249;UMC;75;1784;28,787878
125;706;91;91;131,84501538205703;2701;2721;108;0;420;12097;37250;36269;UMC;0;917;15,384615
120;669;17;17;1,7208883061542244;2700;2700;110;0;420;12160;35030;36217;WKZ;0;1065;17,1875
122;671;52;52;74,84795467799717;2700;2700;107;0;420;11983;35022;36227;Kromme Rijn;0;1153;16,923077
117;464;10;10;0,7550969041026933;2700;2700;108;0;420;11843;35004;36227;Padualaan;0;1292;21,538462
118;491;22;22;14,627321292292036;2700;2700;105;0;420;11784;37275;36235;UMC;0;943;17,1875
120;504;77;77;39,775769745649264;2700;2700;108;0;420;11895;35011;36258;WKZ;0;1051;16,923077
126;932;70;70;138,49524596940884;2699,476;2744;109;0;420;12069;37276;36283;Kromme Rijn;0;1281;20
118;450;9;9;12,126259681852252;2700;2700;107;0;420;11874;35013;36226;Galgenwaard;0;1161;20
119;573;49;49;59,45337888509291;2700;2700;108;0;420;11995;30541;36220;UMC;0;1339;21,538462
120;417;49;49;33,553511705685615;2700;2700;109;0;420;11974;35026;36188;UMC;0;1037;15,625
118;449;19;19;12,073945696129405;2700;2700;109;0;420;12052;37255;36255;Vaartsche Rijn;0;1048;18,461538
123;697;46;46;89,05435591958303;2700;2700;108;0;420;12030;37247;36210;Kromme Rijn;0;919;13,846154
121;752;51;51;44,43893161333003;2700;2700;110;0;420;11997;34983;36256;UMC;0;1327;21,538462
122;685;82;82;53,67006718089077;2700,0952;2702;108;0;420;11954;37269;36281;Galgenwaard;0;1005;14,0625
