average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
27669,52423,113993,44729,638,20966,3155,6365,3336,253,28,420,22195,45454,43450,Kromme Rijn,186,5495,40
27551,52323,114169,44876,631,03674,3152,7576,3241,254,21,420,22460,42606,43397,Heidelberglaan,91,5837,35,353535
27605,52344,114440,44723,624,2728,3155,0605,3317,251,25,420,22349,45391,43486,UMC,167,4162,34
27720,52493,114347,44887,612,57794,3155,4546,3330,252,28,420,22288,40106,43493,Heidelberglaan,180,5097,34,343433
27863,52638,114612,44514,634,18744,3160,0303,3481,247,29,420,22326,45681,43422,Padualaan,331,3902,32,32323
