average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
19881,52423,113993,44729,1348,8232,3150,8267,3336,275,0,420,465856,44407,2221,WKZ,186,15748,25,732218
19790,52323,114169,44876,1328,2831,3150,4045,3241,275,0,420,466124,44396,2158,WKZ,91,15468,24,267782
19861,52344,114440,44723,1338,1384,3150,7422,3317,274,0,420,466147,44410,2138,WKZ,167,12223,23,221758
19920,52493,114347,44887,1322,2062,3150,8,3330,275,0,420,466121,44519,2236,WKZ,180,15006,25,523012
20014,52638,114612,44514,1340,8661,3151,4712,3481,274,0,420,465998,44733,2228,WKZ,331,12728,23,430962
