average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
136,599,0,0,0,2569.111,2595,93,0,416,23981,30421,12829,Padualaan,0,176,0.5494506
133,466,0,0,0,2570.0002,2591,92,0,371,23956,30473,12855,WKZ,0,0,0
135,423,0,0,0,2570,2621,92,0,325,23825,30476,12788,Padualaan,0,344,1.6483517
134,451,0,0,0,2570,2570,94,0,351,24258,30454,12820,Padualaan,0,66,0.5494506
131,399,0,0,0,2569.9998,2601,93,0,416,24212,31203,12886,WKZ,0,121,0.5494506
134,395,0,0,0,2570,2598,93,0,342,23982,30456,12832,WKZ,0,187,1.6483517
134,433,0,0,0,2569.938,2580,93,0,347,23903,30442,12844,Padualaan,0,283,1.6483517
134,444,10,10,17.408756103616653,2569.7437,2570,92,0,420,23928,31247,12875,Padualaan,34214,117,1.0928962
134,420,0,0,0,2570,2584,93,0,329,23933,29628,12902,Vaartsche Rijn,0,306,1.6483517
134,475,0,0,0,2569.7527,2595,93,0,340,24001,29670,12905,Vaartsche Rijn,0,113,0.5494506
133,399,0,0,0,2569.938,2624,92,0,344,23797,28849,12848,WKZ,0,225,1.0989012
133,418,0,0,0,2570,2582,93,0,320,24137,30479,12850,WKZ,0,62,0.5494506
134,417,0,0,0,2570,2582,93,0,330,24079,30459,12887,WKZ,0,0,0
133,412,0,0,0,2569.9387,2625,92,0,396,23863,29674,12817,UMC,0,75,0.5494506
134,456,0,0,0,2570,2573,92,0,380,23776,30430,12932,Galgenwaard,0,256,1.6483517
133,444,0,0,0,2570.0002,2610,93,0,343,24198,30427,12855,Padualaan,0,72,0.5494506
134,398,0,0,0,2570,2582,92,0,390,23805,28869,12840,Padualaan,0,93,0.5494506
132,445,0,0,0,2570,2599,94,0,340,24111,28087,12812,Kromme Rijn,0,299,1.0989012
134,440,0,0,0,2570,2570,93,0,351,24148,30436,12827,Padualaan,0,177,0.5494506
136,454,0,0,0,2570,2602,93,0,359,23942,29680,12863,Kromme Rijn,0,205,1.0989012
134,467,0,0,0,2570,2570,92,0,349,23935,29621,12803,UMC,0,110,0.5494506
132,417,0,0,0,2570,2587,93,0,358,23916,30434,12833,Padualaan,0,0,0
134,435,0,0,0,2570,2584,94,0,375,24149,29646,12803,Padualaan,0,323,1.0989012
134,445,0,0,0,2570,2577,94,0,341,24091,28060,12819,Kromme Rijn,0,142,1.0989012
134,429,0,0,0,2570,2598,92,0,390,23845,29693,12840,Padualaan,0,0,0
132,398,0,0,0,2570,2595,94,0,353,24105,30449,12847,WKZ,0,208,1.0989012
132,409,0,0,0,2570.0493,2604,92,0,350,23600,30450,12828,WKZ,0,68,0.5494506
132,370,0,0,0,2569.79,2571,93,0,327,24025,28875,12852,WKZ,0,0,0
132,422,0,0,0,2569.9507,2570,93,0,345,23790,30444,12937,Padualaan,0,127,1.0989012
132,432,0,0,0,2569.5803,2591,92,0,325,23845,30418,12950,WKZ,0,0,0
132,393,0,0,0,2570.642,2622,93,0,331,24099,30458,12883,Padualaan,0,0,0
133,399,0,0,0,2570.4075,2603,93,0,374,24123,29650,12820,Kromme Rijn,0,80,0.5494506
132,404,0,0,0,2569.938,2612,93,0,370,23943,30443,12859,Padualaan,0,221,1.0989012
135,487,0,0,0,2570.0125,2577,93,0,351,24186,29649,12791,UMC,0,217,1.0989012
132,491,0,0,0,2570.111,2576,92,0,370,23962,29649,12866,Padualaan,0,0,0
133,432,0,0,0,2570,2596,93,0,301,23844,30427,12903,WKZ,0,67,0.5494506
134,397,0,0,0,2570,2579,93,0,339,23966,30455,12872,Galgenwaard,0,122,1.0989012
135,444,0,0,0,2570,2587,94,0,343,24195,29665,12792,UMC,0,259,1.6483517
133,392,0,0,0,2570,2588,92,0,350,23917,30450,12939,Heidelberglaan,0,187,1.0989012
132,448,0,0,0,2570,2585,94,0,340,24231,30453,12866,UMC,0,228,1.0989012
133,400,0,0,0,2570,2586,94,0,391,24036,29636,12880,WKZ,0,147,1.0989012
134,460,0,0,0,2569.5432,2593,95,0,324,24184,30460,12840,WKZ,0,439,1.6393442
134,479,24,24,42.547802963150566,2569.305,2587,92,0,420,23732,30459,12952,Kromme Rijn,34248,0,0.5464481
133,415,0,0,0,2570.1482,2582,92,0,342,23767,29683,12797,Padualaan,0,160,0.5494506
132,428,0,0,0,2570,2574,92,0,354,23836,30443,12883,WKZ,0,160,0.5494506
132,368,0,0,0,2569.9753,2583,94,0,330,24098,29627,12891,Kromme Rijn,0,170,1.0989012
133,418,0,0,0,2570,2570,92,0,375,23756,30424,12874,Padualaan,0,0,0
134,518,0,0,0,2570.309,2606,93,0,365,23909,29636,12838,Padualaan,0,343,1.0989012
133,443,0,0,0,2570.0005,2578,93,0,331,23990,30453,12858,Kromme Rijn,0,60,0.5494506
133,405,0,0,0,2570,2590,92,0,320,24019,29662,12826,Padualaan,0,99,0.5494506
