average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
3454,19969,19411,18991,1334,9471,3150,8845,3349,166,0,420,179328,44343,2246,WKZ,199,16897,26,359833
3334,20044,18622,18202,1275,6338,3150,9468,3363,167,0,420,178358,44246,2239,WKZ,305,17925,26,150627
3371,19922,18971,18551,1296,8046,3150,422,3245,166,0,420,178722,44109,2208,WKZ,95,14818,23,849373
3372,19758,18774,18354,1297,7087,3150,3333,3225,165,0,420,178943,44095,2207,WKZ,75,14014,23,640167
3376,20101,18773,18353,1301,8857,3151,0134,3378,165,0,420,178542,44387,2224,WKZ,228,15438,25,523012
