average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
112,339,0,0,0,2925,2925,126,0,399,8885,10597,5627,WKZ,0,0,0
112,313,0,0,0,2925,2925,121,0,385,8465,10605,5614,Padualaan,0,0,0
112,342,0,0,0,2925,2925,122,0,378,8630,9932,5626,Galgenwaard,0,0,0
121,397,56,56,488.9639115250291,2925,2925,121,0,420,8630,10251,5660,Padualaan,0,425,7.6923075
112,293,0,0,0,2925,2925,119,0,368,8431,10278,5599,Vaartsche Rijn,0,0,0
112,282,0,0,0,2925,2925,122,0,397,8526,9934,5703,Padualaan,0,0,0
112,330,0,0,0,2925,2925,122,0,411,8659,10257,5635,WKZ,0,0,0
113,327,0,0,0,2925,2925,123,0,411,8774,10271,5685,WKZ,0,0,0
113,291,10,10,48.72955099199443,2925,2925,122,0,420,8661,9950,5615,Galgenwaard,0,0,0
113,295,1,1,4.852125693160813,2925,2925,123,0,420,8728,10265,5623,UMC,0,0,0
113,339,27,27,131.40639481000926,2925,2925,122,0,420,8718,10280,5587,Galgenwaard,0,0,0
113,299,0,0,0,2925,2925,123,0,378,8664,10609,5613,Galgenwaard,0,0,0
112,308,0,0,0,2925,2925,123,0,393,8704,10581,5668,Galgenwaard,0,0,0
117,339,57,57,281.0661128418138,2925,2925,122,0,420,8683,9917,5666,WKZ,0,420,7.6923075
112,343,0,0,0,2925,2925,122,0,393,8676,10271,5607,UMC,0,0,0
115,306,0,0,0,2925,2925,122,0,403,8611,10265,5609,Padualaan,0,138,3.0769231
113,351,0,0,0,2925,2925,125,0,415,8801,9595,5638,WKZ,0,0,0
110,287,0,0,0,2925,2925,125,0,394,8797,10603,5607,Galgenwaard,0,0,0
114,461,18,18,86.18488544397583,2925,2925,124,0,420,8808,10252,5592,UMC,0,0,0
112,424,6,6,29.125878152712197,2925,2925,125,0,420,8757,10583,5625,UMC,0,0,0
113,301,0,0,0,2925,2925,126,0,404,8853,10267,5601,UMC,0,0,0
111,304,0,0,0,2925,2925,122,0,369,8651,10260,5648,Galgenwaard,0,0,0
113,320,0,0,0,2925,2925,122,0,398,8695,10254,5687,Galgenwaard,0,67,1.5384616
113,311,3,3,14.406585867825292,2925,2925,123,0,420,8778,10245,5638,Galgenwaard,0,65,1.5384616
113,282,0,0,0,2925,2925,122,0,393,8633,10601,5625,Vaartsche Rijn,0,0,0
111,316,2,2,0.06909258406264394,2925,2925,125,0,420,8755,10279,5598,UMC,0,0,0
115,294,11,11,134.63079564968515,2925,2925,124,0,420,8773,10281,5618,Galgenwaard,0,0,0
113,323,0,0,0,2925,2925,122,0,383,8650,10611,5626,Galgenwaard,0,0,0
112,344,0,0,0,2925,2925,123,0,370,8636,9934,5646,Galgenwaard,0,0,0
114,303,0,0,0,2925,2925,124,0,369,8695,10600,5609,UMC,0,0,0
112,333,0,0,0,2925,2925,123,0,408,8736,9898,5569,Padualaan,0,0,0
113,313,0,0,0,2925,2925,121,0,395,8583,10611,5676,Kromme Rijn,0,0,0
114,331,0,0,0,2925,2925,123,0,382,8660,9922,5625,Vaartsche Rijn,0,134,3.0769231
112,306,0,0,0,2925,2925,124,0,397,8759,10599,5609,UMC,0,60,1.5384616
112,299,0,0,0,2925,2925,124,0,368,8667,10272,5606,Padualaan,0,0,0
112,350,0,0,0,2925,2925,122,0,369,8557,10264,5621,UMC,0,0,0
114,339,0,0,0,2925,2925,123,0,401,8744,10275,5635,Heidelberglaan,0,62,1.5384616
112,289,0,0,0,2925,2925,122,0,392,8647,10272,5577,UMC,0,0,0
112,295,0,0,0,2925,2925,121,0,366,8594,10272,5593,Vaartsche Rijn,0,0,0
114,324,0,0,0,2925,2925,121,0,354,8497,10262,5617,WKZ,0,162,3.0769231
111,327,0,0,0,2925,2925,123,0,367,8594,10596,5606,Padualaan,0,0,0
114,314,37,37,307.74418604651163,2925,2925,123,0,420,8642,9940,5672,WKZ,0,0,0
113,307,0,0,0,2925,2925,120,0,364,8467,10260,5633,Heidelberglaan,0,0,0
113,355,21,21,102.44978520840591,2925,2925,123,0,420,8697,9933,5610,Vaartsche Rijn,0,65,1.5384616
115,416,35,35,232.94784045315083,2925,2925,120,0,420,8564,10262,5712,WKZ,0,146,3.0769231
113,315,0,0,0,2925,2925,121,0,361,8629,10281,5633,WKZ,0,65,1.5384616
113,344,5,5,24.246622791825427,2925,2925,123,0,420,8694,9909,5645,Galgenwaard,0,0,0
112,322,8,8,38.38245373543523,2925,2925,124,0,420,8790,9590,5600,UMC,0,0,0
114,322,0,0,0,2925,2925,123,0,376,8707,10270,5641,Vaartsche Rijn,0,0,0
113,335,0,0,0,2925,2925,125,0,383,8814,10603,5704,Heidelberglaan,0,0,0
