average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
231;3688;464;464;2301,104417670683;2698,4285;2700;138;0;420;14920;28201;36272;UMC;0;2324;33,846153
210;3147;283;283;1724,0702271661196;2700;2700;135;0;420;14927;32736;36282;UMC;0;1177;20
220;3500;343;343;1966,8990014074122;2700;2743;138;0;420;14851;34978;36219;Galgenwaard;0;2367;30,76923
212;2703;357;357;1860,7607742631685;2680,6191;2760;134;0;420;14730;32756;36206;WKZ;872;2734;35,384617
222;3441;408;408;2378,1566758407735;2700;2775;135;0;420;14936;37214;36283;UMC;75;1626;25,757576
200;3045;326;326;1602,5521571804738;2699,3809;2700;134;0;420;14747;30462;36194;Galgenwaard;0;1241;20
210;3405;328;328;1448,7816276119902;2700;2700;136;0;420;14892;37235;36251;Padualaan;0;1194;18,75
248;4070;428;428;2590,9358485517428;2700;2759;139;0;420;14898;34972;36245;Padualaan;0;2235;27,692308
235;4036;386;386;2139,8685433541364;2700,1904;2704;136;0;420;15072;34971;36244;UMC;0;1521;21,875
202;3286;287;287;1274,3210045038898;2701,1428;2724;133;0;420;14613;34968;36282;Vaartsche Rijn;0;1705;29,23077
211;3338;324;324;1712,7609427609427;2700;2700;133;0;420;14794;34990;36266;Padualaan;0;1131;17,1875
225;3539;379;379;2247,002733880109;2699,6667;2701;136;0;420;14941;30496;36296;Heidelberglaan;0;1509;23,076923
205;3353;291;291;1363,4211403801266;2696,4285;2700;136;0;420;14928;37257;36301;Vaartsche Rijn;75;1472;23,076923
