average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
115;370;0;0;0;2700;2700;51;0;277;5904;37306;36233;Vaartsche Rijn;0;448;7,6923075
116;389;0;0;0;2700;2700;53;0;249;6080;30585;36188;Galgenwaard;0;714;15,384615
116;338;0;0;0;2700;2700;52;0;260;5993;35065;36310;Padualaan;0;220;4,6153846
116;413;0;0;0;2700;2700;53;0;242;5993;35042;36197;Kromme Rijn;0;518;9,230769
118;437;0;0;0;2700;2700;51;0;287;5978;32817;36228;Galgenwaard;0;468;7,6923075
117;419;0;0;0;2700;2700;52;0;267;5968;37319;36206;UMC;0;359;6,25
118;438;0;0;0;2700;2700;54;0;239;6021;35059;36258;UMC;0;734;12,307693
118;386;0;0;0;2700;2700;53;0;245;5984;37295;36248;UMC;0;683;12,307693
117;391;0;0;0;2700;2700;52;0;256;5907;35055;36259;Kromme Rijn;0;661;12,307693
118;414;0;0;0;2700;2700;52;0;281;5983;37307;36211;WKZ;0;456;7,6923075
116;406;0;0;0;2700;2700;52;0;268;5909;30557;36210;Kromme Rijn;0;461;7,6923075
115;375;0;0;0;2700;2700;51;0;245;5947;37305;36279;Kromme Rijn;0;436;9,230769
116;455;0;0;0;2700;2700;53;0;285;5889;35064;36192;UMC;0;707;12,307693
113;332;0;0;0;2700;2700;51;0;215;5925;35057;36281;UMC;0;182;3,0769231
117;373;0;0;0;2700;2700;54;0;250;6138;35043;36235;Kromme Rijn;0;453;7,6923075
113;390;0;0;0;2700;2700;51;0;221;5974;37308;36207;UMC;0;330;6,1538463
116;353;0;0;0;2700,9048;2719;53;0;241;5927;37293;36210;UMC;0;507;9,375
116;371;0;0;0;2700;2700;53;0;239;6049;37304;36208;UMC;0;413;9,230769
119;394;0;0;0;2700;2700;53;0;256;5985;37313;36204;Kromme Rijn;0;749;12,307693
116;419;0;0;0;2700;2700;52;0;266;5937;37327;36238;Padualaan;0;547;9,230769
117;436;0;0;0;2700;2700;53;0;318;6096;37293;36192;Kromme Rijn;0;645;10,769231
117;394;0;0;0;2700;2700;52;0;220;5962;35070;36193;UMC;0;468;9,230769
117;380;0;0;0;2700;2700;53;0;278;6040;30561;36262;UMC;0;504;9,230769
117;381;0;0;0;2700,238;2705;53;0;263;6004;35052;36229;UMC;0;458;7,6923075
115;322;0;0;0;2700;2700;52;0;221;5919;32796;36168;Heidelberglaan;0;331;6,1538463
117;379;0;0;0;2700;2700;52;0;275;5945;35073;36219;Vaartsche Rijn;0;510;9,230769
116;445;0;0;0;2700;2700;53;0;303;6038;32825;36216;Heidelberglaan;0;553;9,230769
119;377;0;0;0;2700;2700;52;0;223;5947;37308;36195;Vaartsche Rijn;0;440;7,6923075
115;380;0;0;0;2700;2700;52;0;240;6004;32837;36199;UMC;0;407;7,6923075
115;344;0;0;0;2700;2700;52;0;241;6053;37298;36229;UMC;0;300;6,1538463
116;334;0;0;0;2700;2700;51;0;234;5878;32790;36186;Vaartsche Rijn;0;628;12,307693
116;350;0;0;0;2700;2700;52;0;239;5899;32807;36218;Vaartsche Rijn;0;492;9,230769
116;375;0;0;0;2700;2700;53;0;244;6123;37300;36216;UMC;0;292;6,1538463
116;387;0;0;0;2700;2700;52;0;253;5973;37311;36226;Vaartsche Rijn;0;304;6,1538463
115;381;0;0;0;2700;2700;52;0;221;5930;35063;36199;Vaartsche Rijn;0;311;6,1538463
115;334;0;0;0;2700;2700;53;0;251;6023;32824;36196;Padualaan;0;313;6,1538463
114;337;0;0;0;2700;2700;54;0;237;6069;35044;36204;WKZ;0;353;7,6923075
117;379;0;0;0;2700;2700;53;0;261;5987;37305;36279;UMC;0;807;13,846154
115;383;0;0;0;2700;2700;53;0;232;6057;37299;36201;UMC;0;390;6,1538463
117;389;0;0;0;2700;2700;53;0;262;6038;32822;36209;Padualaan;0;661;12,5
116;432;0;0;0;2698,7144;2700;52;0;231;5994;37297;36201;Kromme Rijn;0;567;9,230769
115;362;0;0;0;2700;2700;52;0;232;5938;35072;36192;UMC;0;273;4,6153846
113;371;0;0;0;2700;2700;52;0;228;6013;35059;36192;Kromme Rijn;0;150;3,0769231
117;373;0;0;0;2700;2700;52;0;244;5916;37317;36193;Kromme Rijn;0;487;9,230769
118;383;0;0;0;2700;2700;53;0;235;5999;35046;36216;Padualaan;0;424;7,6923075
113;342;0;0;0;2700;2700;54;0;259;6182;35054;36164;UMC;0;336;6,1538463
118;405;0;0;0;2700;2700;53;0;237;5920;32809;36210;UMC;0;570;10,769231
115;397;0;0;0;2700;2700;52;0;246;5961;32805;36203;UMC;0;409;7,6923075
115;353;0;0;0;2700;2700;52;0;233;5939;35068;36237;Kromme Rijn;0;332;6,1538463
116;407;0;0;0;2700;2700;52;0;244;5911;32798;36261;Vaartsche Rijn;0;639;9,230769
