average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
7040,32159,34270,34019,1488,7438,3150,3150,268,59,420,137893,25939,12817,Padualaan,0,7226,29,665071
6929,32185,34093,33814,1491,0001,3150,3150,269,64,420,137545,27558,12820,Padualaan,0,7512,30,76923
7087,32256,34983,34746,1419,2714,3150,3150,268,62,420,138649,28371,12792,WKZ,0,6719,28,095238
7051,31973,34499,34395,1425,2955,3150,3150,269,54,420,137865,29955,12832,WKZ,0,6898,28,708134
7047,32201,34647,34060,1398,1056,3150,3150,268,57,420,138164,26779,12956,Vaartsche Rijn,0,8174,28,708134
