average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
717,5989,1464,1464,12218.44315245478,3000,3000,142,0,420,7870,37825,36684,Kromme Rijn,0,193,8
745,6140,1537,1537,13045.36756498166,3000,3000,142,0,420,8004,37843,36532,Kromme Rijn,0,0,0
823,6346,1589,1589,15115.475229949976,3000,3000,147,0,420,7923,37868,36546,Kromme Rijn,0,62,4
722,6359,1526,1526,12284.666986104456,3000,3000,141,0,420,7926,35595,36600,Kromme Rijn,0,0,0
821,6752,1669,1669,15278.440808469682,3000,3000,141,0,420,7952,37846,36500,Kromme Rijn,0,0,0
817,6745,1645,1645,15781.644853772823,3000,3000,140,0,420,7919,37855,36587,Kromme Rijn,0,0,0
864,6268,1463,1463,15843.849142117191,3000,3000,139,0,420,7750,37844,36590,Kromme Rijn,0,0,0
804,5913,1510,1510,14547.135416666666,2999.125,3000,141,0,420,7793,35590,36483,Galgenwaard,0,190,4
789,6149,1510,1510,14159.783486831475,3000,3000,141,0,420,7881,37849,36608,Kromme Rijn,0,0,0
777,6786,1745,1745,14420.568508463752,3000,3000,145,0,420,8117,37838,36566,Kromme Rijn,0,0,0
736,6214,1530,1530,12538.616761594792,3000,3000,140,0,420,7888,37847,36579,Kromme Rijn,0,0,0
785,6386,1583,1583,14463.553054662378,3004.125,3030,140,0,420,7905,37854,36601,Kromme Rijn,0,0,0
764,6073,1550,1550,13755.75278360497,3000,3000,142,0,420,7966,37848,36597,Kromme Rijn,0,0,0
855,6758,1781,1781,16879.038244311763,3000,3000,141,0,420,7957,37848,36487,WKZ,0,0,0
733,6467,1655,1655,12993.885124233622,3000,3000,140,0,420,8005,37852,36669,Galgenwaard,0,0,0
757,5978,1584,1584,14438.972613838925,3000,3000,142,0,420,7992,37851,36457,WKZ,0,0,0
677,6321,1575,1575,11838.76898481215,2997.625,3000,143,0,420,8064,37846,36531,Kromme Rijn,0,104,4
692,6021,1466,1466,11169.077023074424,2999.5,3011,145,0,420,7870,37848,36656,Galgenwaard,0,0,0
763,7061,1809,1809,13782.041467304625,3000,3000,143,0,420,8150,37853,36612,Kromme Rijn,0,0,0
734,5796,1402,1402,12286.071428571428,3000,3000,142,0,420,7811,37830,36606,Kromme Rijn,0,0,0
744,6694,1739,1739,13879.770745883112,3000,3000,142,0,420,8070,37844,36616,Kromme Rijn,0,66,4
844,6216,1581,1581,15900.241662638957,3000,3000,139,0,420,7859,37847,36566,Kromme Rijn,0,0,0
780,5735,1424,1424,14125.211038961039,3000,3000,142,0,420,7799,35612,36612,Kromme Rijn,0,0,0
709,5780,1440,1440,12417.015832400448,3000,3000,144,0,420,8064,37853,36479,Galgenwaard,0,0,0
766,6573,1602,1602,13357.925636007829,3000,3000,140,0,420,7935,35587,36524,Kromme Rijn,0,0,0
795,6330,1582,1582,14501.098013886647,3000,3000,142,0,420,7894,37863,36579,Kromme Rijn,0,0,0
809,6962,1808,1808,15119.654671615297,3000,3000,142,0,420,8026,35612,36458,Galgenwaard,0,0,0
756,6220,1563,1563,13138.528698464026,3000,3000,140,0,420,7919,35587,36488,Galgenwaard,0,0,0
736,6499,1617,1617,13062.791076371926,3000,3000,144,0,420,7979,37840,36544,Kromme Rijn,0,122,4
788,6311,1648,1648,14466.709532229544,3000.875,3007,140,0,420,7952,37826,36585,Kromme Rijn,0,0,0
728,6490,1699,1699,12902.730651155274,2998,3000,142,0,420,8020,37825,36629,Kromme Rijn,0,80,4
796,6443,1592,1592,14078.386167146973,3003.875,3031,144,0,420,7927,35575,36559,Kromme Rijn,0,134,4
788,5640,1380,1380,14347.88321167883,3000,3000,141,0,420,7846,37844,36690,Kromme Rijn,0,163,4
727,6751,1687,1687,12396.644620100016,3000,3000,141,0,420,7880,35584,36499,Kromme Rijn,0,0,0
780,6074,1520,1520,13966.01879878923,3000,3025,141,0,420,7891,35592,36439,Galgenwaard,0,0,0
825,6760,1724,1724,15374.44026801765,3000,3000,146,0,420,7909,37838,36760,Kromme Rijn,0,176,4
745,6595,1704,1704,13030.119316349565,3000,3000,141,0,420,8045,35590,36600,Kromme Rijn,0,0,0
761,6310,1554,1554,13180.025773195877,3000,3000,138,0,420,7833,37827,36585,Kromme Rijn,0,0,0
845,6754,1655,1655,15484.076330981397,3000,3000,144,0,420,7878,35609,36702,WKZ,0,0,0
