average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
99,345,47,47,225.88611936885434,3060,3077,110,0,420,8752,10727,5762,Heidelberglaan,34510,18572,100
100,309,9,9,44.97858162779629,3060,3077,108,0,420,8531,10382,5629,Galgenwaard,34510,19607,100
105,423,73,73,358.4288052373159,3060,3077,107,0,420,8582,10362,5571,Kromme Rijn,34510,19880,100
100,381,0,0,0,3060,3077,108,0,397,8602,10729,5602,Galgenwaard,34510,19441,100
101,340,90,90,438.0577123652799,3060,3077,110,0,420,8747,10725,5684,Padualaan,34510,20084,100
101,412,0,0,0,3060,3077,111,0,410,8827,11054,5573,Kromme Rijn,34510,20138,100
101,353,14,14,131.50939021562718,3060,3077,109,0,420,8721,10704,5619,WKZ,34510,20169,100
98,320,46,46,223.8961640978097,3060,3077,109,0,420,8718,10356,5586,Galgenwaard,34510,20437,100
98,344,34,34,168.42353496049992,3060,3077,108,0,420,8617,11031,5591,Padualaan,34510,19703,100
95,344,0,0,0,3060,3077,109,0,367,8714,10361,5645,Vaartsche Rijn,34510,20109,100
101,366,0,0,0,3060,3077,108,0,383,8645,10373,5624,Galgenwaard,34510,20453,100
95,411,41,41,204.40199335548175,3060,3077,107,0,420,8552,10019,5553,Vaartsche Rijn,34510,20049,100
96,262,0,0,0,3060,3077,110,0,373,8788,10700,5571,Padualaan,34510,20059,100
96,327,0,0,0,3060,3077,108,0,402,8718,10370,5569,WKZ,34510,19982,100
101,361,30,30,277.9918746372606,3060,3077,108,0,420,8573,10028,5568,UMC,34510,20247,100
95,286,0,0,0,3060,3077,108,0,360,8619,11043,5598,WKZ,34510,19555,100
100,366,20,20,99.86942070275404,3060,3077,108,0,420,8550,10376,5609,UMC,34510,19659,100
100,490,2,2,0.05807200929152149,3060,3077,107,0,420,8593,10344,5663,Galgenwaard,34510,20024,100
102,318,47,47,225.65157750342934,3060,3077,109,0,420,8737,10711,5688,Padualaan,34510,19354,100
95,310,0,0,0,3060,3077,109,0,367,8713,10353,5602,Galgenwaard,34510,19977,100
99,359,0,0,0,3060,3077,108,0,410,8696,10029,5572,Kromme Rijn,34510,19436,100
102,554,9,9,43.29896907216495,3060,3077,110,0,420,8817,10362,5653,Galgenwaard,34510,20363,100
98,393,8,8,63.350724637681154,3060,3077,108,0,420,8657,10696,5597,UMC,34510,20607,100
94,290,0,0,0,3060,3077,110,0,414,8698,10371,5587,WKZ,34510,19766,100
103,345,48,48,231.2191765110678,3060,3077,110,0,420,8760,10729,5642,Galgenwaard,34510,19252,100
103,396,71,71,349.91789819376027,3060,3077,106,0,420,8570,10384,5637,Padualaan,34510,20103,100
98,305,2,2,9.78097114381736,3060,3077,110,0,420,8694,10380,5562,Heidelberglaan,34510,19540,98.765434
95,365,0,0,0,3060,3077,111,0,420,8766,10706,5595,UMC,34510,19904,100
98,293,0,0,0,3060,3077,109,0,410,8710,10716,5574,Galgenwaard,34510,18760,100
98,357,0,0,0,3060,3077,107,0,378,8520,10718,5574,Vaartsche Rijn,34510,19359,100
100,336,47,47,225.5827239488117,3060,3077,109,0,420,8771,10714,5613,UMC,34510,19099,100
103,348,110,110,544.5846718678292,3060,3077,108,0,420,8635,10711,5623,UMC,34510,18803,100
99,409,23,23,110.89427161060728,3060,3077,109,0,420,8697,10359,5601,UMC,34510,20010,100
101,391,0,0,0,3060,3077,112,0,414,8885,10689,5599,Galgenwaard,34510,20327,100
96,310,0,0,0,3060,3077,109,0,401,8663,11038,5533,Heidelberglaan,34510,19886,100
97,447,42,42,206.08502686288253,3060,3077,109,0,420,8598,10373,5589,Galgenwaard,34510,19645,100
100,387,0,0,0,3060,3077,110,0,381,8796,10021,5580,WKZ,34510,19369,100
103,358,79,79,414.26441921797965,3060,3077,110,0,420,8778,10035,5668,Padualaan,34510,20048,100
94,280,0,0,0,3060,3077,110,0,387,8703,10692,5625,UMC,34510,19510,100
93,275,0,0,0,3060,3077,110,0,371,8722,11046,5567,Kromme Rijn,34510,19204,100
105,368,42,42,204.34732338998728,3060,3077,108,0,420,8731,10702,5636,WKZ,34510,20574,100
94,305,0,0,0,3060,3077,108,0,395,8605,10374,5626,Galgenwaard,34510,20123,100
97,313,0,0,0,3060,3077,108,0,361,8611,10041,5581,Galgenwaard,34510,18756,100
98,345,0,0,0,3060,3077,108,0,380,8625,10025,5607,Heidelberglaan,34510,19842,100
99,402,35,35,168.75215245092411,3060,3077,109,0,420,8758,10353,5583,Kromme Rijn,34510,20173,100
106,327,38,38,185.17229376957886,3060,3077,107,0,420,8643,10682,5669,Padualaan,34510,19817,100
94,327,0,0,0,3060,3077,110,0,418,8675,10008,5584,WKZ,34510,20168,100
99,346,64,64,310.4643104643105,3060,3077,108,0,420,8587,10392,5550,Heidelberglaan,34510,19803,100
98,386,6,6,28.906697195191754,3060,3077,109,0,420,8662,10708,5641,Galgenwaard,34510,20136,100
99,342,0,0,0,3060,3077,107,0,399,8594,10705,5611,Galgenwaard,34510,20711,100
