average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
3520,23013,33196,33196,396146.3464282949,2603.941,2820,281,10,420,237690,35920,3841,Vaartsche Rijn,4207,8461,21.99074
3382,23190,33741,33741,385063.6697725723,2598.3206,2750,282,4,420,237413,35892,3847,Heidelberglaan,3546,7607,19.907408
3439,23032,33387,33387,388867.9206899992,2601.6992,2839,282,4,420,238049,35945,3800,Padualaan,2801,5767,15.740741
3522,22674,33126,33126,398755.2297418959,2602.3252,2962,281,8,420,237547,36409,3805,Galgenwaard,6965,12790,28.935184
3554,22979,33484,33484,399654.92729050113,2601.0828,2891,283,9,420,237809,35555,3767,Heidelberglaan,5556,10793,24.018476
3459,22862,32801,32801,384891.83857394825,2603.394,2943,283,6,420,237222,36565,3849,UMC,10298,17060,37.037037
3381,23015,33743,33743,386388.0496166691,2609.3914,2919,282,5,420,236883,35881,3831,Galgenwaard,4083,8095,20.417633
3409,22657,32868,32868,386538.98164391296,2602.1028,2917,281,5,420,236745,36176,3824,UMC,2965,4491,14.814815
3397,23141,33502,33502,382624.77732299536,2605.5117,2919,283,10,420,236894,36022,3801,Padualaan,10680,16282,33.101852
3583,22678,32705,32705,398645.2907792021,2600.3525,2935,283,10,420,236517,36365,3893,Vaartsche Rijn,23813,31028,57.274826
3446,22600,32937,32937,386072.1467286315,2600.803,2783,282,9,420,237202,36195,3832,Vaartsche Rijn,4361,9126,23.842592
3517,23001,33409,33409,400169.7370455449,2602.4092,2769,283,10,420,237712,35620,3898,Vaartsche Rijn,3729,7668,21.75926
3497,23095,33543,33543,393201.2787327714,2601.2415,2907,282,3,420,238318,35915,3765,Vaartsche Rijn,3462,6612,18.055555
3491,23946,34151,34151,391666.1171173675,2622.2202,3067,282,4,420,237864,36242,3779,Kromme Rijn,32487,38656,55.581394
3491,23287,33971,33971,393267.3053449028,2601.1736,2825,281,4,420,238292,35652,3791,Padualaan,4249,8415,21.296297
3453,23292,33673,33673,387965.84988962475,2600.7893,2850,283,4,420,237844,36246,3821,Padualaan,4104,10147,24.305555
3458,22943,33427,33427,389279.4963252982,2601.1028,3012,282,9,420,237194,36446,3857,Galgenwaard,13323,18810,37.962963
3400,23152,33638,33638,386981.48410951765,2602.1626,2878,283,7,420,237419,35910,3847,Padualaan,7535,14353,33.564816
3443,23418,33925,33925,385462.9724929033,2608.585,3126,283,6,420,237138,36112,3764,Vaartsche Rijn,14492,19342,35.648148
3392,23036,32924,32924,380613.1905767344,2601.429,2864,282,9,420,236997,35879,3792,Padualaan,5267,10071,24.825987
3519,23500,34256,34256,395875.94937407854,2601.2512,2813,282,7,420,238904,35939,3898,Padualaan,4520,9925,24.074074
3460,23219,33621,33621,389937.7203439407,2600.323,2851,283,7,420,237781,35715,3867,Padualaan,3463,8438,21.247112
3443,22903,33463,33463,390474.5182309719,2605.9114,2887,283,10,420,237386,35980,3757,Vaartsche Rijn,9758,15081,36.720554
3447,23000,33282,33282,385786.77181843866,2600.8716,2888,281,11,420,237528,36155,3795,Padualaan,3075,7895,18.561485
3482,22842,32979,32979,393755.5770303328,2601.59,2789,283,4,420,237040,36110,3825,Padualaan,3191,8290,22.222221
3485,22910,33681,33681,393275.27480418474,2601.7642,2936,282,7,420,237572,35713,3813,UMC,5182,9809,23.37963
3418,23173,33641,33641,389292.96880620223,2601.4084,2819,282,2,420,238054,36404,3816,Vaartsche Rijn,3695,9217,21.527779
3449,22781,32871,32871,390543.35339077725,2600.897,2832,281,7,420,237460,36111,3790,WKZ,1175,3905,10.185185
3478,22984,33122,33122,392251.50682963483,2600.4553,2869,282,4,420,237403,35908,3827,UMC,3228,6771,18.706697
3495,22919,33212,33212,396676.1170377242,2599.9797,2928,282,2,420,237302,36476,3789,Galgenwaard,8592,12199,27.48268
3466,22973,33397,33397,393020.0263344251,2603.5898,2961,283,5,420,238219,35885,3857,Padualaan,4808,8484,23.433874
3602,23204,33570,33570,404188.1675085943,2600.5579,2974,283,6,420,238348,36050,3760,Heidelberglaan,15929,23750,46.75926
3383,22940,32890,32890,380127.8823255762,2605.274,2949,282,2,420,237147,35930,3789,Galgenwaard,7692,12544,28.935184
3546,23198,33469,33469,399467.7704523368,2603.2156,3006,285,8,420,238082,36357,3812,Padualaan,8437,16079,36.720554
3421,23561,33880,33880,389181.4490401609,2608.64,2872,282,7,420,237801,35629,3774,Galgenwaard,5968,10522,25.058004
3427,22877,33297,33297,385910.7183479653,2600.8374,2890,282,6,420,236853,35709,3780,UMC,7069,10949,26.38889
3492,22559,32580,32580,391502.3847403135,2601.4219,2896,281,7,420,237037,35913,3820,Galgenwaard,5739,10206,25.635103
3479,23135,33511,33511,395513.048578068,2601.9956,2777,282,7,420,238119,36307,3879,Vaartsche Rijn,2788,6505,18.518518
3438,22950,33466,33466,385774.5804141539,2603.552,2882,284,11,420,237008,35699,3768,Heidelberglaan,13133,19912,40.046295
3398,22724,32982,32982,384497.921701305,2603,2847,282,9,420,236899,35675,3776,Padualaan,4780,8342,22.916666
3455,22803,33314,33314,387938.86611908517,2602.0447,2838,282,4,420,237486,36152,3809,Padualaan,4156,8204,21.064816
3447,23001,33522,33522,391625.51274890924,2605.9294,2925,283,5,420,237963,36342,3773,Kromme Rijn,3552,7308,19.25754
3469,23408,33721,33721,388301.1146479154,2610.5344,2915,282,6,420,237581,36188,3815,Padualaan,9632,14827,32.63889
3402,22874,33243,33243,385436.59678426734,2601.2312,2820,283,6,420,236770,35707,3904,Padualaan,4695,10258,27.251732
3534,23131,33584,33584,396705.06276475417,2607.6497,3124,283,6,420,237908,36060,3832,Galgenwaard,19050,25865,50.348026
3413,23151,32966,32966,379917.3723257705,2604.633,2917,282,7,420,237735,35690,3789,UMC,3940,9329,24.249422
3363,22667,32832,32832,378726.97829364554,2602.7844,2813,282,7,420,237492,36125,3816,Heidelberglaan,5905,9089,23.556581
3426,23184,33518,33518,386249.7145765112,2601.1626,2908,281,9,420,237775,36403,3846,Padualaan,3680,9226,20.601852
3496,23171,33656,33656,394265.2547999779,2601.842,2853,282,14,420,237981,35648,3863,Galgenwaard,3536,7649,19.444445
3462,23210,33843,33843,392541.4014392145,2599.601,2723,282,6,420,238083,35662,3767,Padualaan,1026,3729,9.953704
