average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
644,1829,1091,1091,51115.44239338001,2405.4998,2517,192,0,420,8532,11166,5818,Padualaan,117,75,5.5555553
644,2083,1110,1110,51742.73785425101,2408,2487,193,0,420,8662,11194,5790,Padualaan,100,116,5.5555553
655,1980,1136,1136,53997.243646478695,2406.25,2466,188,0,420,8764,10824,5781,Galgenwaard,66,218,8.333333
713,2355,1212,1212,61518.84590995561,2401.4167,2412,190,0,420,8823,10847,5737,Galgenwaard,0,0,0
584,2483,954,954,43916.3235872558,2408.5,2465,195,0,420,8666,11191,5712,Vaartsche Rijn,65,66,5.5555553
644,1917,1007,1007,50902.840340340335,2394.25,2431,190,0,420,8666,10834,5910,Galgenwaard,177,330,16.666666
638,2410,1068,1068,52628.25106157112,2418.9167,2613,195,0,420,8813,11528,5826,UMC,213,0,2.7777777
582,1840,1015,1015,44910.802139037434,2396.5833,2441,195,0,420,8577,11190,5802,Galgenwaard,0,0,0
640,1802,1031,1031,51211.55037798984,2414.6665,2477,190,0,420,8609,11507,5801,Padualaan,150,123,8.333333
617,1855,967,967,48091.810563737934,2403.9167,2447,193,0,420,8558,10478,5833,UMC,0,0,0
705,1981,1287,1287,59696.718414741896,2404.4167,2487,194,0,420,8836,11171,5783,UMC,87,151,5.5555553
605,1880,1049,1049,49433.847360167274,2400,2400,190,0,420,8704,10830,5771,Vaartsche Rijn,0,65,2.7777777
577,1531,911,911,44166.62049861496,2408.4167,2513,194,0,420,8626,10485,5713,Vaartsche Rijn,113,260,8.333333
650,2003,1155,1155,51311.57437012406,2401.7498,2493,189,0,420,8439,10808,5736,Vaartsche Rijn,178,786,22.222221
671,2001,1121,1121,55446.066565809386,2402.0833,2441,190,0,420,8729,11500,5765,Vaartsche Rijn,0,0,0
641,1981,1109,1109,52314.567776230855,2403.8333,2446,191,0,420,8676,11503,5825,Padualaan,0,0,0
654,2083,1095,1095,53046.34177539012,2405.4167,2434,190,0,420,8604,10856,5821,UMC,0,0,0
595,2009,901,901,45292.15961244263,2411.25,2516,192,0,420,8435,10826,5824,Padualaan,116,150,5.5555553
678,1970,1130,1130,56614.01892744479,2412.6667,2475,192,0,420,8709,11195,5779,Padualaan,84,212,8.333333
660,2173,1192,1192,53607.46003552398,2403.6667,2454,190,0,420,8613,11187,5736,Galgenwaard,0,116,2.7777777
632,2016,1022,1022,50467.141130656644,2397.3333,2405,190,0,420,8569,11502,5767,Galgenwaard,0,60,2.7777777
732,2716,1179,1179,61636.372937715816,2401,2486,187,0,420,8677,10815,5798,Galgenwaard,93,262,11.111111
686,1890,1191,1191,58245.369897959186,2400,2463,189,0,420,8698,10845,5754,Galgenwaard,63,87,5.5555553
630,1877,1095,1095,50573.61955256692,2404.75,2468,192,0,420,8742,11495,5779,Padualaan,68,103,5.5555553
666,2184,1230,1230,55490.811822923635,2412.4167,2473,194,0,420,8779,11151,5823,Padualaan,226,593,16.666666
606,2382,1040,1040,46476.09879670678,2400.4167,2460,193,0,420,8532,11164,5821,UMC,60,0,2.7777777
684,1614,1141,1141,56735.98580841358,2411.5,2489,192,0,420,8682,11163,5874,Galgenwaard,89,183,8.333333
732,1994,1233,1233,64931.01714580379,2392.8333,2429,187,0,420,8777,10839,5755,Padualaan,90,0,2.7777777
606,1962,1005,1005,46156.257982120056,2405.75,2477,189,0,420,8456,11173,5757,Padualaan,146,126,8.333333
614,2586,1022,1022,48669.44961446423,2400.1667,2414,195,0,420,8651,11521,5792,Padualaan,0,131,2.7777777
631,1544,1193,1193,50339.533943965514,2413.3335,2560,192,0,420,8497,11163,5828,Padualaan,353,538,17.142857
666,3074,1029,1029,55003.18643196711,2396.9167,2400,190,0,420,8612,10831,5737,WKZ,0,0,0
575,2580,906,906,42552.165181373166,2399.6667,2474,190,0,420,8551,11178,5757,Galgenwaard,146,75,8.333333
678,1949,1170,1170,58204.254746196304,2408.6667,2468,192,0,420,8725,10838,5805,UMC,68,0,2.7777777
647,2031,1039,1039,51253.17500635001,2395.75,2520,192,0,420,8554,11164,5862,Galgenwaard,181,266,11.111111
687,2886,1213,1213,57678.48702799897,2398.8333,2419,192,0,420,8689,11156,5820,UMC,0,0,0
679,1896,1192,1192,56498.70354364737,2400.75,2452,191,0,420,8742,10849,5758,Vaartsche Rijn,0,0,0
