average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
115;400;0;0;0;2700;2700;112;0;377;8186;10595;5606;UMC;0;75;1,5384616
120;368;118;118;601,4075961655138;2700;2700;113;0;420;8309;10622;5616;UMC;0;91;1,5384616
125;395;130;130;685,7573474001507;2700;2700;109;0;420;8039;10591;5611;UMC;0;150;3,0769231
116;386;0;0;0;2700;2700;113;0;392;8196;10608;5665;UMC;0;0;0
123;373;160;160;817,428849428363;2700;2700;113;0;420;8235;10614;5613;UMC;0;75;1,5384616
122;419;107;107;594,4704330094759;2700;2700;113;0;420;8389;10601;5680;Padualaan;0;150;3,0769231
114;310;0;0;0;2700;2700;113;0;393;8316;10606;5617;Kromme Rijn;0;70;1,5384616
125;409;66;66;629,4030950626382;2700;2700;111;0;420;8222;10599;5625;UMC;0;150;3,0769231
123;372;106;106;864,7208429211578;2700;2700;112;0;420;8317;9587;5587;Heidelberglaan;0;75;1,5384616
115;337;20;20;104,4646188285039;2700;2700;111;0;420;8145;10592;5608;Kromme Rijn;0;86;1,5384616
129;415;138;138;1362,3095823095823;2700;2700;112;0;420;8216;10614;5598;UMC;0;172;3,0769231
117;394;104;104;526,9755097116661;2700;2700;113;0;420;8375;9925;5579;Vaartsche Rijn;0;75;1,5384616
128;406;41;41;376,8792434529583;2700;2700;111;0;420;8350;10604;5587;UMC;0;482;9,230769
125;376;58;58;512,1326667479575;2700;2700;111;0;420;8254;10280;5678;Kromme Rijn;0;150;3,0769231
119;353;0;0;0;2700;2700;110;0;405;8089;10600;5628;UMC;0;180;3,0769231
120;575;55;55;337,2600677455777;2700;2700;109;0;420;8019;10248;5629;Vaartsche Rijn;0;172;3,0769231
122;415;102;102;868,1094224924012;2700;2700;112;0;420;8308;9596;5604;Padualaan;0;150;3,0769231
114;320;10;10;52,45574669658439;2700;2700;110;0;420;8127;10580;5626;Vaartsche Rijn;0;110;1,5384616
113;313;0;0;0;2700;2700;112;0;418;8183;10260;5589;UMC;0;0;0
119;354;0;0;0;2700;2700;110;0;400;8141;10268;5595;Padualaan;0;75;1,5384616
119;363;28;28;206,46429888165173;2700;2700;113;0;420;8302;10607;5600;UMC;0;0;0
120;417;0;0;0;2700;2700;109;0;410;8053;10612;5669;UMC;0;75;1,5384616
125;468;34;34;278,33041739565107;2700;2700;110;0;420;8109;9943;5616;UMC;0;150;3,0769231
118;374;45;45;228,74773139745918;2700;2700;113;0;420;8388;10270;5572;Kromme Rijn;0;63;1,5384616
123;382;106;106;617,9525222551929;2700;2700;110;0;420;8135;10276;5724;UMC;0;225;4,6153846
115;312;0;0;0;2700;2700;110;0;405;8060;10616;5692;UMC;0;0;0
120;403;154;154;800,0865800865802;2700;2700;111;0;420;8194;10600;5584;UMC;0;141;3,0769231
120;362;0;0;0;2700;2700;113;0;410;8320;10602;5605;UMC;0;326;6,1538463
117;355;36;36;184,35938071437278;2700;2700;114;0;420;8309;9597;5591;Kromme Rijn;0;60;1,5384616
119;436;76;76;394,8546691403834;2700;2700;111;0;420;8199;10591;5612;UMC;0;77;1,5384616
119;379;37;37;193,18746892093486;2700;2700;109;0;420;8077;10602;5636;UMC;0;143;3,0769231
115;352;0;0;0;2700;2700;114;0;416;8273;10602;5628;UMC;0;83;1,5384616
122;348;106;106;549,9321071472658;2700;2700;111;0;420;8195;10271;5606;UMC;0;150;3,0769231
117;344;12;12;62,04604210267143;2700;2700;112;0;420;8201;10600;5601;UMC;0;0;0
124;382;68;68;398,2532751091703;2700;2700;110;0;420;8121;10613;5616;UMC;0;136;3,0769231
124;396;96;96;620,2684563758389;2700;2700;112;0;420;8212;10260;5618;UMC;0;150;3,0769231
118;327;32;32;163,40425531914892;2700;2700;112;0;420;8319;10602;5623;UMC;0;139;3,0769231
117;325;0;0;0;2700;2700;110;0;361;8118;10611;5632;Vaartsche Rijn;0;179;3,0769231
118;313;19;19;158,33637358628238;2703,5715;2775;114;0;420;8278;10605;5585;Padualaan;75;266;4,6153846
122;382;0;0;0;2700;2700;110;0;420;8198;10604;5610;UMC;0;75;1,5384616
119;383;105;105;531,2334377258492;2700;2700;112;0;420;8352;10614;5636;Vaartsche Rijn;0;75;1,5384616
121;452;93;93;497,3112974839664;2700;2700;112;0;420;8185;10276;5641;UMC;0;150;3,0769231
119;375;60;60;311,70068027210885;2700;2700;110;0;420;8156;10267;5598;UMC;0;0;0
117;324;0;0;0;2700;2700;110;0;420;8002;10598;5589;UMC;0;0;0
120;340;64;64;316,8690321820111;2700;2700;114;0;420;8447;10262;5614;UMC;0;0;0
120;341;56;56;555,1285130915206;2700;2700;113;0;420;8350;10266;5604;UMC;0;75;1,5384616
116;333;0;0;0;2700;2700;111;0;409;8093;10606;5612;UMC;0;0;0
114;337;27;27;142,4821002386635;2700;2700;110;0;420;8103;10268;5588;Kromme Rijn;0;0;0
120;347;31;31;236,73569415512804;2700;2700;112;0;420;8235;10593;5604;UMC;0;163;3,0769231
119;361;0;0;0;2700;2700;110;0;414;8257;9933;5635;UMC;0;169;3,0769231
