average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
170,1460,302,302,1986.0625467464474,2400.7517,2556,111,0,420,42810,40644,3884,Galgenwaard,345,2135,7.612457
164,1362,256,256,1415.7748049052398,2399.6565,2566,112,0,420,43040,40572,3870,Galgenwaard,288,1475,5.1903114
162,1154,230,230,1139.1912224254067,2400.2407,2465,112,0,420,43203,40572,3912,Galgenwaard,271,1892,7.266436
169,2104,398,398,1836.567612533506,2399.9998,2462,113,0,420,43307,40366,3906,Heidelberglaan,62,1586,6.574394
159,556,212,212,867.6724538111596,2401.62,2537,112,0,420,43085,40593,3902,WKZ,479,1949,7.612457
162,1639,194,194,1063.4136106124542,2399.9497,2471,111,0,420,42896,40594,3870,Galgenwaard,136,1483,5.1903114
166,1468,311,311,1797.1341788587727,2400,2481,111,0,420,43114,40351,3871,Galgenwaard,169,1244,4.8442907
163,1776,243,243,1183.8942924451287,2400.401,2457,111,0,420,42880,40428,3882,Galgenwaard,0,1607,6.2283735
164,1035,259,259,1006.9612845840551,2400.0005,2533,111,0,420,42724,40409,3911,Heidelberglaan,379,2002,7.266436
158,1657,187,187,528.929533005292,2400.0583,2503,111,0,420,43082,40594,3870,Heidelberglaan,177,1581,5.1903114
168,1075,304,304,1858.8350589157656,2399.606,2464,112,0,420,43361,40339,3858,Galgenwaard,167,1673,6.9204154
163,1745,294,294,1099.1033147388318,2400.8103,2600,113,0,420,43378,40381,3904,Heidelberglaan,470,1963,5.882353
183,1919,396,396,2102.7297014752003,2399.9995,2690,113,0,420,43015,40354,3847,Padualaan,3148,6537,18.3391
164,805,332,332,1362.9252172305416,2399.7297,2512,112,0,420,43273,40569,3905,WKZ,207,1507,5.882353
165,1342,318,318,1327.1115477276448,2399.9995,2480,111,0,420,42778,40329,3900,Padualaan,332,2280,9.688581
160,1905,138,138,646.5909353816255,2399.9998,2538,112,0,420,43223,40599,3856,Galgenwaard,297,1879,7.2916665
163,929,185,185,1027.584119222261,2400.0652,2551,111,0,420,42955,40637,3909,Galgenwaard,478,2385,7.9584775
171,1642,270,270,1615.918914545917,2400.5398,2600,112,0,420,43277,40670,3900,Heidelberglaan,813,2340,8.99654
169,815,285,285,1833.7215189873418,2401.1035,2508,113,0,420,43434,40663,3899,Galgenwaard,529,2427,8.710801
166,1965,298,298,1517.8156002127512,2400.5698,2489,113,0,420,43267,40573,3875,Galgenwaard,360,1599,6.2283735
164,1521,285,285,1488.326776209211,2400,2465,112,0,420,43219,40355,3871,Galgenwaard,65,1202,4.8442907
169,1480,319,319,1485.4843218562178,2401.0876,2566,111,0,420,42960,40658,3918,Heidelberglaan,564,2747,9.688581
161,1047,253,253,1175.594766981703,2400.0293,2460,111,0,420,42961,40408,3845,Galgenwaard,60,1418,6.2283735
163,746,351,351,1035.8896130911107,2400,2476,113,0,420,43300,40612,3932,WKZ,253,1890,7.266436
162,2051,299,299,1210.0279710580458,2400.0005,2519,112,0,420,43275,40604,3880,Galgenwaard,194,1556,6.2283735
168,1356,389,389,1707.9062823015963,2400.1243,2507,112,0,420,43513,40404,3896,Heidelberglaan,218,2223,8.650519
164,1156,230,230,1206.7021624398674,2400.5178,2488,111,0,420,42857,40389,3889,Heidelberglaan,398,2368,8.650519
164,1922,345,345,1236.5137062418967,2399.9995,2477,111,0,420,43197,40392,3894,WKZ,181,1480,6.2283735
170,1282,369,369,1937.2132363164483,2399.5251,2582,113,0,420,43170,40676,3930,Heidelberglaan,752,2769,11.072664
