average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
230,2251,75,75,133.7155096384024,2404.1538,2454,140,0,420,7969,37949,36510,WKZ,0,1145,27.027027
255,2809,112,112,447.7732793522267,2400,2400,143,0,420,7997,40207,36506,WKZ,0,1190,25
251,2974,105,105,301.9068845963348,2400,2400,137,0,420,7909,40170,36363,Kromme Rijn,0,480,13.513514
270,3156,163,163,590.1072555205047,2400.5,2406,140,0,420,7893,37967,36344,Galgenwaard,0,951,22.222221
242,2587,101,101,390.5609093155424,2400,2400,145,0,420,8081,37954,36460,UMC,0,1152,27.027027
277,3268,160,160,785.6084390305161,2403.8462,2450,142,0,420,8004,37950,36372,Galgenwaard,0,1201,27.027027
245,2903,93,93,229.9169329073482,2400,2400,136,0,420,7864,37921,36403,WKZ,0,740,18.918919
224,2302,72,72,104.13118088216602,2400,2400,138,0,420,7808,40171,36451,WKZ,0,807,18.918919
255,2444,173,173,525.9569074778201,2400,2400,143,0,420,7846,33443,36286,Galgenwaard,0,1406,35.135136
256,2579,120,120,510.82370668006024,2406.8462,2489,143,0,420,7989,37943,36380,Galgenwaard,89,1216,24.324324
234,2854,68,68,146.69318746892094,2400,2400,138,0,420,7948,35687,36429,Galgenwaard,0,753,21.052631
220,2120,48,48,88.40616001001628,2400,2400,140,0,420,7887,35717,36354,UMC,0,883,16.216217
239,2676,121,121,141.14490161001788,2394.2307,2400,138,0,420,7844,37956,36432,UMC,75,1395,29.72973
238,2696,109,109,170.35009548058562,2403,2439,140,0,420,7769,40197,36356,UMC,0,1273,27.027027
289,3217,190,190,973.9286598959623,2400,2400,143,0,420,8056,37951,36372,Kromme Rijn,0,1084,24.324324
269,2829,146,146,587.9782097313358,2400,2400,140,0,420,7968,40187,36430,Kromme Rijn,0,833,22.222221
251,2822,78,78,270.22244070296176,2406,2472,143,0,420,8020,40180,36385,WKZ,72,1180,22.857143
256,2755,89,89,292.1437422552664,2410.8462,2541,140,0,420,8056,35696,36402,UMC,141,1251,26.31579
232,2121,67,67,219.46703365444768,2400,2400,138,0,420,7860,40188,36379,WKZ,0,980,24.324324
263,3025,138,138,568.4498631500373,2400,2400,141,0,420,8009,35685,36482,WKZ,0,733,21.621622
247,2473,111,111,395.02340477950236,2400,2400,139,0,420,8040,37904,36302,UMC,0,609,13.888889
229,1955,103,103,257.1000748689793,2400,2400,140,0,420,7847,37927,36385,Kromme Rijn,0,594,16.666666
259,2872,137,137,546.667487988173,2400,2400,140,0,420,8020,37932,36393,UMC,0,826,18.918919
232,2206,69,69,175.23381967826413,2400,2400,137,0,420,7895,40202,36350,Heidelberglaan,0,868,21.621622
292,3295,167,167,710.8414634146342,2399.077,2477,145,0,420,8157,35712,36275,Heidelberglaan,77,1374,27.027027
247,2469,63,63,238.3127417945838,2409.4614,2523,143,0,420,8006,37956,36494,Kromme Rijn,123,1577,31.578947
