average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
126,373,191,191,944.0979169118511,2474.682,2533,120,0,420,8685,10322,5613,Padualaan,85,139,4.6153846
125,392,52,52,659.8218471636193,2468.7727,2520,117,0,420,8604,10669,5649,UMC,0,123,3.0769231
123,527,42,42,397.3419964559953,2475.4092,2531,120,0,420,8543,10297,5605,UMC,67,61,3.0769231
142,791,226,226,2279.7929229718966,2474.0457,2585,121,0,420,8823,10688,5725,Padualaan,199,772,12.307693
132,385,130,130,1337.7150162715018,2477.476,2539,119,0,420,8658,10310,5644,Vaartsche Rijn,68,330,7.8125
127,360,90,90,790.9059593523941,2476.0952,2533,120,0,420,8748,10300,5603,Padualaan,72,0,1.5625
122,402,24,24,141.81606519208384,2483.7273,2619,120,0,420,8712,10355,5566,Padualaan,432,464,12.307693
125,418,83,83,592.5282666977504,2478.2725,2610,120,0,420,8599,10327,5720,UMC,298,379,9.230769
127,548,190,190,1129.7708138447147,2473.682,2520,119,0,420,8695,10667,5682,Padualaan,0,148,3.0769231
120,349,11,11,87.69569755305578,2478.9045,2527,120,0,420,8747,10313,5639,UMC,0,0,0
146,626,405,405,2756.3478260869565,2523,2779,124,0,420,8745,10699,5623,UMC,1289,2211,28.125
122,400,98,98,486.1832782239017,2473.8635,2520,119,0,420,8638,10296,5669,UMC,69,74,3.0769231
124,338,90,90,1069.716524544826,2472.3635,2525,122,0,420,8805,10659,5729,WKZ,211,69,6.1538463
125,385,75,75,427.9113849070016,2478.0476,2543,120,0,420,8617,10292,5613,UMC,68,226,6.25
121,356,54,54,264.39729540685477,2482.3333,2526,119,0,420,8598,10314,5661,WKZ,0,0,0
126,455,146,146,1037.7384509308206,2482.4092,2546,122,0,420,8769,10625,5653,UMC,71,0,1.5384616
139,386,186,186,2070.9173563352374,2471.2727,2529,120,0,420,8703,10673,5622,Vaartsche Rijn,219,352,10.769231
124,408,105,105,671.0344827586207,2472.5452,2564,123,0,420,8834,10654,5657,Vaartsche Rijn,158,106,4.6153846
134,559,166,166,2100.533766535159,2481.0476,2558,118,0,420,8588,10323,5603,Vaartsche Rijn,271,257,9.375
125,418,115,115,966.7214654767497,2474.8096,2519,118,0,420,8566,10643,5616,UMC,0,61,1.5625
122,488,94,94,490.66806820836257,2484.3809,2553,120,0,420,8641,10651,5644,UMC,208,154,7.8125
122,376,42,42,278.0538783093358,2475.5237,2509,117,0,420,8644,10320,5662,UMC,0,0,0
119,326,67,67,583.7421163279607,2472.3809,2518,119,0,420,8699,10644,5601,Padualaan,80,207,6.25
122,404,149,149,971.4930033537643,2478.5,2533,123,0,420,8774,10314,5670,Padualaan,78,62,3.0769231
124,353,126,126,876.0082968425905,2478.0476,2523,121,0,420,8773,9997,5565,Padualaan,121,146,6.25
133,411,191,191,1905.1407304024192,2466.4092,2520,119,0,420,8692,9999,5611,Kromme Rijn,177,191,6.1538463
121,384,7,7,33.692413476965385,2475.6191,2548,121,0,420,8766,10679,5697,UMC,328,395,14.0625
123,382,73,73,548.2422104644327,2482.8096,2621,117,0,420,8592,10653,5696,WKZ,146,238,4.6875
