average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
85,382,0,0,0,2342.3872,2414,54,0,258,7924,39448,36150,Padualaan,302,1103,15.384615
85,360,0,0,0,2343.6453,2410,56,0,258,8072,34936,36187,WKZ,163,778,10.869565
84,286,0,0,0,2337.1616,2382,54,0,269,7848,34948,36172,Vaartsche Rijn,0,409,5.4347825
86,297,0,0,0,2337.6775,2399,55,0,250,8056,34957,36226,Kromme Rijn,0,472,6.521739
82,303,0,0,0,2341.1614,2394,54,0,231,7943,32709,36118,Kromme Rijn,0,185,2.173913
82,288,0,0,0,2338.516,2364,54,0,247,7868,34965,36159,Vaartsche Rijn,0,541,7.5268817
84,315,0,0,0,2337.2583,2376,55,0,233,7955,34942,36183,WKZ,74,843,10.869565
83,288,0,0,0,2337.742,2379,54,0,252,7925,32694,36237,Kromme Rijn,77,596,9.67742
84,304,0,0,0,2340.1292,2405,54,0,254,7812,30444,36129,Kromme Rijn,65,861,11.956522
84,279,0,0,0,2343.387,2408,54,0,280,7959,32669,36157,Vaartsche Rijn,68,247,4.347826
82,302,0,0,0,2337.4517,2394,54,0,236,7929,30434,36242,Padualaan,0,356,5.4347825
92,458,0,0,0,2358.0967,2464,55,0,366,7882,30487,36124,Padualaan,745,1538,19.78022
86,326,0,0,0,2337.2905,2364,55,0,260,7886,32690,36149,Padualaan,0,816,9.782609
84,337,0,0,0,2338.0647,2378,55,0,266,7988,30487,36253,Galgenwaard,0,623,7.6086955
84,317,0,0,0,2339.2256,2407,55,0,266,7974,34948,36241,Heidelberglaan,67,610,8.695652
87,352,0,0,0,2340.516,2394,54,0,323,7997,32700,36181,WKZ,0,704,7.6086955
85,294,0,0,0,2345.3875,2388,54,0,296,7776,30444,36163,Vaartsche Rijn,0,654,9.782609
84,302,0,0,0,2338.774,2379,54,0,253,7823,37221,36192,WKZ,0,440,5.4347825
84,310,0,0,0,2341.032,2405,55,0,266,7953,30465,36231,Kromme Rijn,133,915,14.130435
83,373,0,0,0,2330.7742,2373,56,0,330,8015,37201,36165,Vaartsche Rijn,316,1932,23.913044
83,326,0,0,0,2337.484,2382,54,0,260,7877,32697,36133,Kromme Rijn,0,214,2.173913
86,358,0,0,0,2340.71,2394,56,0,276,8025,34963,36216,WKZ,180,1042,14.130435
83,398,0,0,0,2341.1938,2397,55,0,280,8059,34908,36163,Galgenwaard,84,839,9.782609
86,310,0,0,0,2342.484,2406,54,0,256,7845,32689,36213,Heidelberglaan,131,669,9.782609
82,364,0,0,0,2345.0645,2425,55,0,229,8054,34929,36191,Padualaan,182,573,8.695652
86,341,0,0,0,2349.2903,2441,55,0,234,8006,34965,36150,Galgenwaard,370,892,14.130435
83,322,0,0,0,2336.678,2376,55,0,244,7925,35012,36171,Galgenwaard,95,1051,11.956522
105,559,25,25,18.425334835398672,2341.1248,2439,56,0,420,7973,34981,36318,Heidelberglaan,2002,3970,37.634407
84,305,0,0,0,2338.742,2385,54,0,236,7867,32703,36151,Galgenwaard,0,373,5.4347825
84,434,0,0,0,2334.4517,2389,54,0,313,7944,32722,36226,Galgenwaard,123,1106,15.053763
83,328,0,0,0,2341.6455,2387,56,0,255,8056,37225,36212,Heidelberglaan,0,667,8.695652
89,413,0,0,0,2345.484,2418,55,0,305,7954,30444,36156,Vaartsche Rijn,168,1003,13.186813
87,386,0,0,0,2342.774,2522,55,0,389,7916,37231,36241,Heidelberglaan,589,59750,23.655914
85,274,0,0,0,2338.7097,2389,54,0,242,7826,32709,36133,WKZ,0,849,13.043478
84,294,0,0,0,2337.9033,2379,54,0,231,7922,37196,36144,WKZ,0,189,3.2608695
83,283,0,0,0,2341.2905,2403,54,0,224,7893,39464,36200,Galgenwaard,63,603,8.695652
84,385,0,0,0,2345.6777,2417,55,0,282,7942,37184,36208,WKZ,190,935,11.956522
84,294,0,0,0,2339.4194,2391,54,0,245,8024,37193,36227,Galgenwaard,0,300,4.347826
84,292,0,0,0,2338.8386,2377,55,0,268,7988,37229,36125,Padualaan,130,803,11.956522
85,328,0,0,0,2345.484,2394,55,0,275,7893,34989,36227,Vaartsche Rijn,78,738,8.602151
87,389,0,0,0,2343.2253,2433,54,0,273,7854,37212,36147,Padualaan,93,825,10.869565
84,303,0,0,0,2340.0322,2384,55,0,318,7987,30463,36248,Galgenwaard,138,798,13.043478
84,318,0,0,0,2341.1611,2398,54,0,266,7818,30462,36169,WKZ,0,1015,12.903226
82,300,0,0,0,2342.0645,2390,54,0,231,7901,34942,36260,WKZ,0,464,6.521739
84,287,0,0,0,2340.2258,2380,55,0,266,7942,30426,36210,Kromme Rijn,0,503,6.5934067
87,461,0,0,0,2358.742,2514,55,0,334,7860,32675,36237,WKZ,526,1467,16.304348
84,353,0,0,0,2344.4844,2446,54,0,246,7898,34958,36197,Galgenwaard,188,954,13.043478
83,309,0,0,0,2339.2903,2372,54,0,265,7890,32685,36203,Vaartsche Rijn,0,717,9.782609
85,291,0,0,0,2344.226,2397,56,0,297,8108,30446,36169,UMC,0,682,8.695652
85,367,0,0,0,2336.4517,2387,53,0,274,7764,32698,36153,Padualaan,0,391,4.347826
