average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
163,726,0,0,0,2378.2646,2606,19,0,307,3423,49472,43987,UMC,2448,3915,30.526316
128,568,0,0,0,2410.853,2685,20,0,129,3552,43969,43383,Padualaan,285,338,3.2258065
128,629,0,0,0,2408.9119,2712,20,0,176,3476,46667,43420,UMC,312,566,5.376344
125,355,0,0,0,2399.1765,2442,20,0,155,3579,46678,43416,UMC,0,0,0
130,566,0,0,0,2409.7427,2696,20,0,159,3563,49311,43417,UMC,296,392,4.255319
124,402,0,0,0,2396.2354,2459,20,0,152,3506,49364,43592,Kromme Rijn,159,141,4.3010755
127,373,0,0,0,2396.559,2457,19,0,184,3502,52089,43451,Heidelberglaan,180,67,3.2608695
129,631,0,0,0,2410.1768,2732,20,0,179,3456,49341,43450,UMC,342,612,6.451613
129,590,0,0,0,2410.9714,2772,19,0,144,3551,52000,43394,Kromme Rijn,372,475,4.255319
129,608,0,0,0,2410.3528,2717,20,0,174,3503,52119,43391,WKZ,358,395,4.347826
124,322,0,0,0,2399.0593,2433,20,0,183,3569,46705,43436,UMC,0,0,0
126,449,0,0,0,2399.9707,2447,21,0,157,3545,46730,43570,UMC,64,443,5.4347825
125,471,0,0,0,2407.2058,2661,20,0,172,3582,49357,43411,UMC,261,437,5.376344
126,390,0,0,0,2400.1765,2444,20,0,170,3541,52095,43416,Vaartsche Rijn,0,70,1.0869565
127,393,0,0,0,2397.9119,2458,20,0,169,3584,46688,43480,UMC,200,583,8.602151
125,602,0,0,0,2410.4707,2708,20,0,188,3544,49367,43442,Vaartsche Rijn,308,534,5.376344
128,369,0,0,0,2401.0881,2452,20,0,156,3440,46653,43510,Kromme Rijn,0,67,1.0869565
129,650,0,0,0,2407.265,2738,19,0,171,3458,46620,43457,Kromme Rijn,398,427,4.3010755
122,342,0,0,0,2399.6765,2440,20,0,176,3484,49386,43412,UMC,0,76,1.0869565
126,395,0,0,0,2395.4114,2444,19,0,183,3400,52083,43385,Kromme Rijn,109,121,2.173913
127,418,0,0,0,2402.853,2458,20,0,166,3596,52097,43413,Galgenwaard,0,207,3.2608695
128,529,0,0,0,2413.1177,2725,20,0,169,3506,49390,43441,Kromme Rijn,325,576,5.376344
125,460,0,0,0,2406.2942,2625,20,0,174,3532,52098,43563,Padualaan,225,438,5.4347825
125,597,0,0,0,2410.0881,2705,20,0,136,3509,49378,43417,Vaartsche Rijn,522,447,7.5268817
123,478,0,0,0,2408.0005,2638,19,0,153,3534,52028,43428,Kromme Rijn,238,129,2.1276596
123,381,0,0,0,2401.743,2459,19,0,208,3531,52004,43461,Kromme Rijn,0,0,0
127,400,0,0,0,2397.9143,2458,20,0,195,3463,49388,43464,Heidelberglaan,85,236,3.1914895
126,394,0,0,0,2396.6467,2450,19,0,172,3391,49409,43492,Kromme Rijn,0,97,1.0869565
131,552,0,0,0,2409.5293,2708,19,0,178,3391,41293,43547,UMC,322,427,4.3010755
128,390,0,0,0,2398.0002,2452,20,0,161,3523,52072,43447,Kromme Rijn,82,553,7.6086955
129,516,0,0,0,2408.7058,2680,19,0,171,3518,52011,43407,UMC,280,304,3.2608695
127,512,0,0,0,2408,2678,20,0,176,3547,43959,43476,Heidelberglaan,278,329,3.2258065
124,390,0,0,0,2402.0293,2439,20,0,190,3587,49366,43465,Padualaan,0,130,2.173913
123,380,0,0,0,2398.5588,2452,19,0,156,3467,49427,43417,Vaartsche Rijn,0,267,3.2258065
129,573,0,0,0,2411.3235,2710,19,0,150,3458,46659,43421,WKZ,379,484,6.451613
126,713,0,0,0,2408.3823,2751,19,0,188,3507,49387,43444,Kromme Rijn,351,363,2.173913
125,389,0,0,0,2398.7937,2431,20,0,158,3526,49401,43508,Kromme Rijn,91,248,3.2608695
121,346,0,0,0,2398.9412,2456,20,0,151,3519,43948,43496,UMC,0,143,2.1505377
124,538,0,0,0,2409.2942,2733,19,0,150,3434,49370,43367,Heidelberglaan,333,388,4.347826
122,352,0,0,0,2398.5588,2433,19,0,128,3475,46674,43427,Kromme Rijn,0,178,2.1505377
127,443,0,0,0,2397.1467,2451,20,0,205,3555,49393,43507,Vaartsche Rijn,62,208,3.2608695
131,475,0,0,0,2403.2354,2651,19,0,322,3436,49358,43575,UMC,435,854,10.752688
127,410,0,0,0,2399.4116,2451,21,0,183,3644,49400,43463,WKZ,0,214,2.173913
128,445,0,0,0,2408.5,2651,20,0,182,3518,52064,43419,UMC,330,681,8.695652
125,393,0,0,0,2399.3823,2454,20,0,158,3462,44005,43401,UMC,86,163,3.2258065
127,455,0,0,0,2402.8237,2451,20,0,157,3578,46713,43449,Heidelberglaan,0,301,3.2258065
124,375,0,0,0,2399.5583,2459,19,0,178,3453,44017,43392,Vaartsche Rijn,0,65,1.0869565
123,505,0,0,0,2405.3528,2643,20,0,160,3422,52094,43472,Vaartsche Rijn,243,293,3.2608695
127,580,0,0,0,2407.8572,2758,19,0,164,3334,49235,43443,WKZ,358,369,3.1578948
123,382,0,0,0,2395.353,2452,20,0,167,3527,52078,43508,WKZ,163,174,4.347826
