average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
88,295,0,0,0,2736,2737,65,0,307,43318,36794,3793,UMC,0,1611,4.158416
92,467,14,14,0.5453212354504628,2746.4238,3118,67,0,420,43653,37106,3752,UMC,13651,24756,26.984127
87,346,0,0,0,2736,2736,65,0,321,43046,37233,3773,UMC,0,1558,3.5643563
90,500,0,0,0,2748.8723,3049,66,0,314,43172,36843,3766,UMC,6355,13704,17.330677
88,340,0,0,0,2736,2755,64,0,319,42864,37283,3744,Vaartsche Rijn,0,3845,6.930693
92,437,0,0,0,2775.3965,3247,66,0,355,43209,37164,3776,Vaartsche Rijn,11918,15230,15.895372
91,385,0,0,0,2752.6208,3164,67,0,344,43151,37298,3757,Kromme Rijn,17859,29116,28.685259
88,323,0,0,0,2736,2736,64,0,278,42968,37030,3873,WKZ,0,1603,4.158416
88,320,0,0,0,2736,2736,64,0,315,43154,37037,3792,Padualaan,0,732,1.980198
88,324,0,0,0,2736,2736,65,0,295,43335,36801,3769,Vaartsche Rijn,0,2067,5.1485147
89,312,3,3,1.967563052507019,2736,2736,64,0,420,43124,37216,3778,UMC,0,2883,6.930693
88,298,0,0,0,2736,2736,65,0,300,43129,36595,3824,Vaartsche Rijn,0,2019,5.3465347
88,345,0,0,0,2736,2824,65,0,323,43207,37041,3767,UMC,304,6077,10.495049
88,319,0,0,0,2736,2736,64,0,383,43001,37259,3848,Galgenwaard,0,1482,3.7623763
87,310,0,0,0,2736,2736,65,0,281,43277,36774,3798,WKZ,0,1069,2.772277
99,519,0,0,0,2789.2075,3236,68,0,350,43318,36867,3779,UMC,95487,119586,51.612904
88,303,0,0,0,2736,2736,64,0,300,43091,36776,3755,Galgenwaard,0,1674,4.158416
88,315,0,0,0,2736,2736,65,0,391,43419,37242,3814,Galgenwaard,0,2891,6.5346537
91,495,0,0,0,2754.7405,3107,67,0,367,43283,37362,3776,UMC,9878,19407,18.562874
88,304,0,0,0,2736,2736,65,0,347,43382,37061,3762,Vaartsche Rijn,0,1453,3.7623763
87,288,0,0,0,2736,2736,64,0,296,43080,37047,3753,Galgenwaard,0,1213,2.970297
88,376,0,0,0,2736,2736,65,0,335,43285,36822,3748,Galgenwaard,0,3453,7.920792
87,288,0,0,0,2736,2758,65,0,370,43338,36602,3762,Galgenwaard,0,927,2.178218
88,340,0,0,0,2736,2769,65,0,287,43298,37264,3757,Heidelberglaan,0,3847,6.732673
90,348,100,100,191.4685770107457,2736,2743,63,0,420,43000,36819,3766,Padualaan,0,3951,6.9444447
88,320,0,0,0,2736,2736,65,0,285,43128,36784,3739,WKZ,0,1644,4.1666665
87,290,0,0,0,2736,2744,65,0,294,43335,37038,3774,Padualaan,0,718,1.5841584
89,349,0,0,0,2735.9995,2809,64,0,351,42835,36558,3787,Padualaan,338,9511,15.445544
88,337,0,0,0,2736,2776,65,0,298,43073,36813,3798,Vaartsche Rijn,0,1625,3.7623763
88,335,0,0,0,2736,2738,65,0,342,43177,37052,3762,Padualaan,0,1601,3.7623763
89,341,0,0,0,2736,2736,64,0,352,43061,37244,3738,Kromme Rijn,0,2879,6.1507936
87,361,0,0,0,2743.9873,3035,66,0,323,43416,36897,3777,Galgenwaard,1665,8036,8.565737
89,404,0,0,0,2740.3076,2995,65,0,311,43251,37387,3799,Padualaan,881,7521,8
87,311,0,0,0,2736,2736,65,0,281,43056,36805,3748,Vaartsche Rijn,0,1801,4.5544553
91,378,0,0,0,2743.2458,3087,66,0,388,43202,37040,3725,Heidelberglaan,13409,23062,30.555555
88,308,0,0,0,2736,2736,65,0,334,43378,37039,3785,Padualaan,0,1049,2.772277
88,314,0,0,0,2736,2736,64,0,337,43136,37262,3762,Kromme Rijn,0,2016,4.9603176
88,332,0,0,0,2736,2736,65,0,327,43225,36812,3727,Kromme Rijn,0,1533,3.7623763
87,411,0,0,0,2736,2736,65,0,307,43148,37064,3752,Vaartsche Rijn,0,2663,5.742574
87,323,0,0,0,2736,2736,65,0,344,43431,36828,3754,UMC,0,475,1.3861386
88,329,0,0,0,2736,2736,64,0,297,43030,37031,3753,Kromme Rijn,0,834,1.980198
89,367,0,0,0,2736.0085,2895,66,0,288,43078,36839,3775,Padualaan,2955,13085,21.188118
88,291,0,0,0,2736,2736,64,0,321,42995,36784,3796,Vaartsche Rijn,0,639,1.7821782
87,308,0,0,0,2736,2736,64,0,301,42995,37263,3761,Padualaan,0,555,1.5841584
91,408,0,0,0,2736,3000,65,0,360,42697,37299,3762,Padualaan,8863,23954,31.48515
93,392,0,0,0,2771.521,3237,67,0,404,43499,37350,3748,Heidelberglaan,22102,27831,23.246492
87,292,0,0,0,2736,2736,64,0,281,42767,37270,3767,Kromme Rijn,0,1723,4.356436
87,290,0,0,0,2736,2736,65,0,322,43483,36850,3769,Padualaan,0,770,1.980198
87,318,0,0,0,2736,2736,64,0,334,43220,37001,3774,Galgenwaard,0,2276,5.544554
88,316,0,0,0,2736,2736,64,0,319,42897,37057,3746,Vaartsche Rijn,0,846,2.3762376
