stop,direction,time,average,sd,dist,param
Heidelberglaan,1,915,25.0,6.1756028187893195,gamma,(0.632921941721174  -2.7798070797340957e-26  8.976179995572505)
Heidelberglaan,1,930,18.952380952380953,4.430557169232424,lognorm,(0.4368339326909326  -4.145114475075797  9.271031443460345)
Heidelberglaan,1,945,19.952380952380953,5.578414853131833,gamma,(0.5840328712960343  -5.320459775500173e-27  7.354859159633959)
Heidelberglaan,1,960,15.047619047619047,4.686529747756282,lognorm,(8.000890039206702  -7.628985336091166e-29  0.7983430202110677)
Heidelberglaan,1,975,11.80952380952381,3.48010216963685,gamma,(0.6907781261813875  -1.4335630266005732e-27  4.12513775507618)
Heidelberglaan,1,990,17.904761904761905,4.290776858046647,gamma,(0.8176734035731921  -7.206554453807649e-22  5.19977767381497)
Heidelberglaan,1,1005,17.904761904761905,4.3573340199364825,gamma,(0.6799440929501619  -5.827051134289352e-25  6.098986897383156)
Heidelberglaan,1,1020,12.65,3.791487584105145,gamma,(0.7898953893104688  -7.004407061672947e-26  4.536556712974855)
Heidelberglaan,1,1035,20.19047619047619,5.0928769803909395,gamma,(0.7323121167464621  -1.0079833775469919e-28  6.21246988625762)
Heidelberglaan,1,1050,15.476190476190476,4.511949197852039,expon,(0.0  5.508474576271187)
Heidelberglaan,1,1065,16.842105263157894,5.040930034205602,lognorm,(0.32181933495228904  -7.692694648618984  14.724330796876696)
Heidelberglaan,1,1080,14.947368421052632,5.365379910807956,gamma,(2.3486896005761393  -0.8338229710303084  3.7138595367968152)
Heidelberglaan,1,1095,14.444444444444445,6.499397298378153,gamma,(4.647831094560578  -4.093792927269696  2.9526552462128004)
Heidelberglaan,1,1110,11.368421052631579,6.07497021868377,gamma,(7.594831127582598  -5.873737658166546  2.195405039806194)
Heidelberglaan,1,1125,18.7,6.125027868226774,gamma,(9.96809678621341  -8.563507484977094  1.9310825975259123)
Heidelberglaan,1,1140,7.055555555555555,4.450429654614478,lognorm,(0.44579654714531414  -3.128453403908823  7.810114524788888)
Heidelberglaan,1,1155,7.631578947368421,4.0580581880143045,gamma,(1.6987594289699197  1.6639087629298819  3.512944634452719)
Heidelberglaan,1,1170,6.2631578947368425,3.754140014898484,lognorm,(9.529896146467166  -8.898418506136178e-26  1.4042946029026588)
Heidelberglaan,1,1185,6.631578947368421,2.361225236055344,lognorm,(0.12413830418397429  -13.687674979633687  18.391416320141772)
Heidelberglaan,1,1200,6.266666666666667,2.9814239699997196,lognorm,(0.10086570605824638  -23.452977695825076  28.529749603870947)
Heidelberglaan,1,1215,5.647058823529412,3.457910186390453,gamma,(1.8433700489284797  -0.3072310378188359  2.6465882070218503)
Heidelberglaan,1,1230,4.588235294117647,2.2510427974361855,gamma,(3.1132477425023644  -0.6463179563902061  1.2969186535398183)
