average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
67,270,0,0,0,2431.9727,2475,49,0,266,43221,35882,3788,Heidelberglaan,0,0,0
67,259,0,0,0,2431.9377,2457,49,0,262,43426,35958,3716,Heidelberglaan,0,72,0.14814815
67,265,0,0,0,2432.1003,2482,48,0,283,42942,35925,3744,Padualaan,0,86,0.14814815
68,287,0,0,0,2431.9995,2495,49,0,351,43216,35834,3770,Heidelberglaan,63,0,0.14814815
76,456,31,31,34.11996751363267,2431.7788,2940,51,0,420,43104,36547,3775,Vaartsche Rijn,120548,91458,64.59259
67,255,0,0,0,2431.9653,2485,48,0,228,42885,35743,3713,WKZ,0,0,0
75,398,76,76,170.8598100607713,2431.053,2946,51,0,420,43286,37214,3780,Kromme Rijn,207600,171394,84
70,345,0,0,0,2431.9995,2760,49,0,306,43329,35959,3748,WKZ,31515,14670,31.851852
68,363,0,0,0,2432,2896,49,0,259,43286,36240,3735,Galgenwaard,21579,11842,22.814816
67,255,0,0,0,2431.9312,2478,49,0,361,43215,36145,3752,Padualaan,0,0,0
68,294,0,0,0,2432.3022,2544,49,0,238,43507,36116,3704,Padualaan,616,0,1.037037
66,256,0,0,0,2431.7861,2463,48,0,231,43026,35661,3779,WKZ,0,0,0
66,264,0,0,0,2431.9817,2473,48,0,268,42977,36172,3724,Padualaan,0,0,0
67,264,0,0,0,2432.132,2672,49,0,294,43244,35857,3725,Kromme Rijn,4634,490,5.7777777
67,275,0,0,0,2431.9998,2524,49,0,303,43236,35016,3698,Kromme Rijn,228,0,0.44444445
68,315,0,0,0,2431.9692,2842,49,0,308,43241,36375,3743,UMC,16878,8175,17.925926
67,290,0,0,0,2431.3547,2544,49,0,295,43223,35850,3699,Padualaan,616,64,1.1851852
67,290,0,0,0,2432.0056,2588,48,0,231,42967,35985,3810,Heidelberglaan,1516,93,2.2222223
66,253,0,0,0,2432.0845,2459,49,0,272,43437,35449,3731,Padualaan,0,77,0.14814815
67,302,0,0,0,2432.108,2483,49,0,265,42942,35949,3712,Vaartsche Rijn,0,0,0
68,338,0,0,0,2431.837,2632,49,0,331,43122,35766,3712,Padualaan,4244,880,6.814815
67,364,0,0,0,2431.6213,2491,49,0,230,43367,35926,3741,Padualaan,0,0,0
66,283,0,0,0,2432.183,2478,49,0,276,43441,36147,3806,Heidelberglaan,0,0,0
67,256,0,0,0,2432.239,2482,49,0,300,43380,36148,3750,WKZ,0,0,0
70,298,0,0,0,2417.2168,2596,48,0,407,43339,36123,3765,UMC,16326,6273,19.08284
73,429,0,0,0,2448.2234,2940,50,0,317,43168,36610,3717,Padualaan,116288,91917,55.50595
69,318,38,38,36.85912240184758,2431.9792,2808,50,0,420,43308,36333,3700,WKZ,12018,4808,14.074074
67,256,0,0,0,2431.9314,2601,49,0,271,43247,35799,3724,Kromme Rijn,2798,0,3.2592592
71,516,0,0,0,2431.4636,2940,49,0,361,42877,36024,3731,WKZ,28992,18317,24.444445
66,281,0,0,0,2431.9932,2495,48,0,342,42910,36137,3712,Padualaan,63,74,0.2962963
68,290,0,0,0,2431.9744,2574,48,0,291,42986,35497,3722,Padualaan,1516,124,2.3703704
67,264,0,0,0,2432.2666,2632,49,0,316,43393,35720,3729,Kromme Rijn,2732,67,3.2592592
66,313,0,0,0,2432.2517,2493,48,0,234,43109,35428,3728,UMC,61,0,0.14814815
67,269,0,0,0,2431.9656,2450,49,0,403,43336,36132,3717,WKZ,0,0,0
70,340,0,0,0,2431.9844,2852,49,0,276,43300,36641,3749,Padualaan,46323,29496,37.77778
66,278,0,0,0,2432.0847,2485,49,0,261,43686,35850,3813,Galgenwaard,0,0,0
66,255,0,0,0,2432.0168,2489,48,0,225,42798,35253,3755,UMC,0,0,0
68,341,0,0,0,2431.6702,2720,49,0,298,43099,36032,3731,WKZ,6780,2115,8.740741
70,436,0,0,0,2442.5854,2940,49,0,272,43360,36135,3806,WKZ,48788,32468,36.795254
67,255,0,0,0,2431.9844,2499,49,0,258,43080,35902,3765,WKZ,67,60,0.2962963
67,275,0,0,0,2432.0842,2477,48,0,302,43118,35444,3745,UMC,0,63,0.14814815
67,311,0,0,0,2431.944,2587,49,0,218,43483,35826,3705,WKZ,4611,694,6.814815
67,393,0,0,0,2432.0251,2583,49,0,327,43085,35765,3682,Galgenwaard,2553,670,4.5925927
66,315,0,0,0,2432.075,2492,48,0,211,42919,36161,3734,Padualaan,60,92,0.2962963
67,279,0,0,0,2431.94,2488,48,0,312,42923,36146,3755,WKZ,0,70,0.14814815
66,252,0,0,0,2432.0242,2478,49,0,233,43285,36159,3723,Padualaan,0,0,0
66,273,0,0,0,2431.8809,2492,49,0,272,43110,35452,3717,UMC,60,0,0.14814815
66,274,0,0,0,2432.0005,2471,49,0,276,43439,35935,3757,Padualaan,0,0,0
66,264,0,0,0,2432.0012,2488,48,0,290,42882,35918,3744,Padualaan,0,60,0.14814815
68,373,0,0,0,2432.0007,2676,49,0,286,43634,36025,3716,Kromme Rijn,4336,1059,5.6296296
