average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
803,1993,1438,1438,70667.84813673298,2704.5454,2755,184,0,420,8644,10991,5778,Vaartsche Rijn,0,70,3.030303
788,2976,1440,1440,70033.72847869038,2703.5454,2754,183,0,420,8729,11339,5774,Kromme Rijn,0,0,0
819,2117,1484,1484,72509.8896434635,2705.3635,2759,182,0,420,8591,11335,5845,Vaartsche Rijn,0,0,0
820,2170,1500,1500,74211.46369353916,2699.2,2729,178,0,420,8677,11348,5840,Kromme Rijn,0,152,3.125
761,2071,1506,1506,66247.97192982456,2699,2722,182,0,420,8665,11336,5815,Kromme Rijn,0,0,0
807,3366,1496,1496,72277.77935538832,2702.9092,2757,181,0,420,8620,11340,5795,Padualaan,0,0,0
767,2137,1459,1459,66880.79954954954,2703.5454,2740,179,0,420,8598,11340,5832,Vaartsche Rijn,0,0,0
833,1989,1524,1524,73973.27400602841,2695.6365,2751,180,0,420,8554,11340,5802,Vaartsche Rijn,0,0,0
811,2576,1503,1503,70639.44651562948,2693.7273,2716,182,0,420,8589,10995,5801,Kromme Rijn,0,166,3.030303
791,1898,1445,1445,68222.05128205128,2701.2727,2759,183,0,420,8766,11330,5839,Vaartsche Rijn,0,0,0
816,1997,1478,1478,73519.48659764572,2696.6365,2744,177,0,420,8694,11353,5832,Vaartsche Rijn,0,60,3.030303
828,2064,1581,1581,75299.91650431395,2700.5454,2742,181,0,420,8821,11332,5818,Vaartsche Rijn,0,0,0
785,2011,1423,1423,68383.0473290894,2701.1,2745,181,0,420,8727,11340,5834,Padualaan,0,0,0
751,2679,1392,1392,64344.66694479211,2713.0908,2759,188,0,420,8702,10985,5815,Vaartsche Rijn,0,0,0
808,2011,1433,1433,71647.63532763533,2689.4546,2700,182,0,420,8543,11322,5807,Padualaan,0,136,3.030303
889,2141,1716,1716,83988.6321494794,2706.182,2743,177,0,420,8801,11339,5785,Vaartsche Rijn,0,0,0
