average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
1898,18963,3515,3515,94258.42104007064,3000,3027,191,0,420,42994,41063,4177,Galgenwaard,0,333,1.3793104
1966,18692,3710,3710,100019.87349960468,3000,3043,191,0,420,43332,41011,4188,Kromme Rijn,0,577,2.7586207
1852,18986,3451,3451,92391.24647326919,3000,3053,188,0,420,42819,41057,4127,Galgenwaard,0,603,2.7586207
1883,18859,3579,3579,96046.15071478173,2999.8823,3043,188,0,420,43075,40821,4108,Galgenwaard,0,336,1.3793104
1881,18547,3523,3523,95461.16800309149,2999.9998,3050,189,0,420,42907,41042,4173,Galgenwaard,0,910,2.7586207
1921,18946,3584,3584,96183.6577077541,3000,3013,189,0,420,43223,41076,4147,Galgenwaard,0,138,1.3793104
1788,18685,3375,3375,88981.31492058901,2999.9707,3027,187,0,420,42851,40839,4184,Galgenwaard,0,223,1.3793104
1944,18645,3746,3746,99393.66799634739,2999.985,3045,190,0,420,42925,40624,4121,Galgenwaard,0,146,1.3793104
1918,19462,3636,3636,96787.65706368544,2999.8823,3040,189,0,420,43298,40803,4109,Galgenwaard,0,139,1.3793104
1920,20011,3623,3623,97822.50208905336,3000.2354,3055,190,0,420,43244,40846,4164,Galgenwaard,0,509,2.7586207
1932,19089,3603,3603,97733.8615612601,2999.8088,3040,190,0,420,43260,41083,4136,Galgenwaard,0,286,1.3793104
1880,21508,3603,3603,95404.81049211888,2999.5,3058,189,0,420,42985,41058,4154,Galgenwaard,0,242,1.3793104
1856,18530,3332,3332,92668.21757322176,3000.2058,3042,190,0,420,43323,41055,4072,Galgenwaard,0,520,2.7586207
1851,21296,3507,3507,93691.77686249006,3000,3044,188,0,420,42893,41031,4143,Galgenwaard,0,482,3.4482758
1875,18741,3480,3480,95137.42275009656,2999.853,3027,187,0,420,42809,40857,4117,Kromme Rijn,0,155,0.6896552
1927,19735,3631,3631,96441.34104930892,3000.1765,3041,191,0,420,43152,41034,4210,Galgenwaard,0,491,2.0689654
1844,18887,3515,3515,92984.28843511174,2999.7793,3030,187,0,420,42891,40865,4187,Galgenwaard,0,0,0
1944,18605,3604,3604,98480.87153095088,3000.8677,3059,190,0,420,43101,41036,4117,Galgenwaard,0,659,2.7586207
1886,19133,3642,3642,96102.80869231507,2999.5735,3032,186,0,420,43009,40614,4118,Galgenwaard,0,0,0
1998,18883,3783,3783,103552.4642024642,3000,3057,192,0,420,43315,41055,4192,Kromme Rijn,0,473,3.4482758
1873,19910,3553,3553,94314.84380610412,2999.8967,3022,189,0,420,43081,40849,4123,Galgenwaard,0,200,2.0689654
1941,19017,3645,3645,98155.66822048153,3000,3031,190,0,420,43061,41093,4187,Galgenwaard,0,674,2.7586207
1897,19091,3570,3570,95640.94709528614,2999.912,3028,188,0,420,42951,41056,4151,Galgenwaard,0,363,2.7586207
1937,18902,3624,3624,99118.39412917722,3000,3018,189,0,420,43241,41093,4257,Kromme Rijn,0,90,0.6896552
2024,18933,3805,3805,104116.61282660332,3000,3029,191,0,420,43575,40820,4226,Galgenwaard,0,667,2.7586207
1962,21348,3648,3648,99240.6220995264,3000,3046,189,0,420,43424,40851,4138,Galgenwaard,0,341,0.6896552
1935,19005,3561,3561,97408.60027272075,2999.5146,3048,188,0,420,43200,41047,4227,Kromme Rijn,0,217,1.3793104
1958,18924,3571,3571,97805.3769850732,3000.4412,3030,189,0,420,42995,41043,4162,Kromme Rijn,0,181,1.3793104
1895,19153,3542,3542,96325.36373610648,3000,3023,190,0,420,43272,41055,4185,Galgenwaard,0,153,0.6896552
1895,20340,3527,3527,94985.4949784792,2999.9707,3019,188,0,420,43290,40834,4178,Kromme Rijn,0,307,1.3793104
1916,19008,3643,3643,97532.05042016807,3000,3007,188,0,420,42962,41052,4209,Kromme Rijn,0,70,0.6896552
1930,21456,3630,3630,97649.23899040984,3000,3053,191,0,420,43268,41046,4184,Kromme Rijn,0,1152,4.137931
1966,18813,3731,3731,101428.92656990947,3000.088,3300,191,0,420,43100,40800,4158,Galgenwaard,300,1467,6.206897
1908,18739,3542,3542,97218.00578731613,2999.9558,3042,188,0,420,42726,40855,4163,Galgenwaard,0,128,1.3793104
1889,19120,3580,3580,95621.89140596907,3000,3058,189,0,420,42986,40830,4117,Galgenwaard,0,320,1.3793104
1916,21344,3602,3602,96586.95849344821,3000,3033,190,0,420,43221,41062,4156,Galgenwaard,0,342,2.0689654
1881,19217,3576,3576,95351.84497010411,3000,3051,190,0,420,43241,40850,4201,Kromme Rijn,0,529,2.0689654
1892,18742,3482,3482,94836.14932181011,3000,3059,188,0,420,43141,41079,4197,Kromme Rijn,0,110,0.6896552
1871,18922,3483,3483,94034.10574646675,3000.1323,3053,188,0,420,43130,40860,4154,Kromme Rijn,0,117,0.6896552
1911,19149,3666,3666,96809.2803257095,3000,3055,190,0,420,42934,40837,4156,Galgenwaard,0,592,2.7586207
1932,18554,3630,3630,97283.1600981666,3000.353,3041,189,0,420,42956,41050,4184,Kromme Rijn,0,676,2.0689654
1921,18452,3615,3615,97357.10567785685,3000,3027,188,0,420,43283,41059,4154,Kromme Rijn,0,275,0.6896552
1982,19058,3805,3805,101160.182320179,3000,3032,190,0,420,43214,41059,4186,Kromme Rijn,0,176,1.3793104
1955,18573,3743,3743,100163.81754821463,2999.9854,3036,189,0,420,43205,40850,4136,Galgenwaard,0,237,1.3793104
1946,19087,3619,3619,98206.288280931,3000,3035,189,0,420,42951,41040,4240,Kromme Rijn,0,425,2.0689654
1887,18964,3532,3532,95416.70732874091,3000,3033,191,0,420,43197,40847,4200,Galgenwaard,0,583,2.0833333
1911,19101,3632,3632,96590.49756560978,3000,3044,190,0,420,43412,40821,4160,Galgenwaard,0,589,2.7586207
1845,18664,3532,3532,91649.04311957408,3000,3049,190,0,420,42898,41067,4200,Galgenwaard,0,239,1.3793104
1912,18958,3598,3598,97961.78242637489,3000.0146,3039,189,0,420,42826,40836,4178,Kromme Rijn,0,164,1.3793104
1888,19067,3541,3541,96507.55535320617,3000,3009,189,0,420,43032,41077,4159,Galgenwaard,0,166,0.6944444
