average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
109,389,76,76,116.41181030230427,2400.1414,2479,73,0,420,42606,38071,3846,UMC,351,0,1.1520737
109,422,47,47,46.92728330424665,2400.0781,2475,74,0,420,43010,37882,3810,Padualaan,668,63,2.3041475
113,580,357,357,358.99621432055187,2399.8489,2696,74,0,420,43057,38402,3799,Galgenwaard,2146,1934,6.221198
111,419,36,36,39.84776271343297,2399.6428,2471,74,0,420,43193,38306,3800,Padualaan,331,156,1.6203704
110,444,42,42,40.718976840649844,2400.0737,2542,75,0,420,43412,38143,3796,UMC,736,224,2.534562
115,675,319,319,441.39588363803614,2399.8384,2755,75,0,420,43494,38393,3854,Vaartsche Rijn,2168,1848,5.787037
108,474,0,0,0,2400.02,2481,74,0,384,42852,38062,3782,Vaartsche Rijn,731,261,2.9953916
108,392,33,33,32.28586736238906,2399.7815,2461,74,0,420,42971,38321,3833,UMC,355,295,1.843318
110,393,99,99,149.33767139205204,2400.0337,2476,74,0,420,43020,38345,3873,Vaartsche Rijn,581,382,2.7713625
111,449,4,4,6.842301247439956,2400.1074,2500,74,0,420,42999,38040,3772,Padualaan,547,493,2.0737326
112,545,66,66,101.75888177052998,2399.2773,2614,74,0,420,42926,37922,3811,Galgenwaard,1185,952,4.157044
111,424,114,114,110.65914763797726,2399.4382,2511,75,0,420,43278,37456,3832,UMC,731,509,3.2258065
112,395,153,153,339.19662126099365,2399.546,2491,74,0,420,43122,37932,3788,Padualaan,549,496,2.764977
111,380,121,121,141.85688996552688,2400.01,2494,74,0,420,42937,38292,3835,UMC,354,246,1.843318
109,418,0,0,0,2400.2925,2458,74,0,420,43202,37844,3869,Padualaan,220,0,0.69284064
108,436,21,21,20.53407212534631,2400.1755,2523,75,0,420,42969,37707,3788,Padualaan,782,314,2.764977
109,379,86,86,187.21097594948463,2400.1865,2472,74,0,420,43101,37675,3806,Padualaan,402,153,1.8475751
111,426,37,37,68.33236490412551,2400.1665,2469,74,0,420,43038,38060,3876,Galgenwaard,323,125,1.6129032
110,504,0,0,0,2399.2302,2517,75,0,396,43198,38388,3862,UMC,932,552,3.926097
110,400,108,108,139.0071247988968,2399.6282,2476,75,0,420,43523,37875,3789,Galgenwaard,330,279,1.8475751
110,423,41,41,53.24789083029828,2398.9302,2484,75,0,420,43406,37899,3803,Padualaan,607,257,2.7713625
109,396,53,53,51.39809277517375,2399.6326,2489,75,0,420,43319,38088,3827,Vaartsche Rijn,377,157,1.6203704
109,453,0,0,0,2400.229,2474,74,0,409,42898,38101,3849,Vaartsche Rijn,671,250,2.764977
110,483,40,40,50.29923579780867,2400.238,2606,75,0,420,43451,38399,3815,Padualaan,1267,782,4.147465
110,405,60,60,58.42936307356999,2399.863,2466,75,0,420,43156,38331,3834,UMC,556,340,2.764977
111,461,68,68,118.009566711559,2399.5159,2469,74,0,420,43070,38139,3822,Padualaan,265,297,1.6129032
110,426,52,52,125.56662804171495,2399.6938,2470,74,0,420,43165,38314,3785,Galgenwaard,840,220,3.2332563
111,411,125,125,157.67884869412066,2399.996,2475,75,0,420,43188,38122,3817,Padualaan,312,396,1.8518518
110,411,42,42,65.09368494101318,2400.4722,2481,74,0,420,43242,38286,3818,Padualaan,609,130,2.0737326
112,403,41,41,108.43706777316736,2399.3562,2477,75,0,420,43383,37897,3776,Galgenwaard,783,571,3.456221
110,442,0,0,0,2399.7454,2503,74,0,403,42855,37935,3822,Padualaan,742,372,2.7713625
110,391,35,35,59.1473548148832,2400.1912,2480,74,0,420,43295,38325,3825,UMC,505,180,1.8475751
112,472,246,246,322.9277303163242,2399.7012,2475,75,0,420,43337,37890,3784,Padualaan,555,475,2.5404158
109,398,55,55,75.97226409406089,2399.4954,2493,74,0,420,43152,38292,3849,Vaartsche Rijn,550,75,1.8475751
109,399,108,108,156.28539071347677,2399.736,2485,75,0,420,43283,38083,3823,Padualaan,480,0,1.6129032
111,394,86,86,130.33494595032522,2400.1863,2484,74,0,420,43231,38332,3847,UMC,430,293,2.3094687
110,445,74,74,71.32825408481733,2400.0283,2463,75,0,420,43567,38076,3789,Padualaan,342,369,1.8518518
111,394,15,15,16.61242328435931,2399.9558,2488,74,0,420,43030,38330,3838,Padualaan,333,349,1.8475751
112,456,186,186,390.83536277167667,2400.1282,2482,75,0,420,43491,37866,3821,Padualaan,1009,451,4.37788
111,405,78,78,223.95881217247404,2400.156,2492,75,0,420,43505,38313,3811,Galgenwaard,937,363,3.456221
