average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
2778,34570,50736,50736,295426.9727465123,2595.0557,2886,312,50,420,42117,39601,36227,UMC,865,2299,44.444443
2954,34806,51432,51432,324365.4044899909,2562.5264,2672,313,36,420,42496,35161,36405,UMC,2628,3802,61.403507
3090,34999,51385,51385,319938.7437228701,2559.2778,2619,313,59,420,42469,35093,36340,Galgenwaard,394,2621,41.81818
2651,34148,50048,50048,265791.6812572063,2589.2998,2751,313,46,420,42304,39650,36402,Heidelberglaan,4041,5676,71.929825
3234,34904,51060,51060,341454.49081662676,2552.5293,2635,315,39,420,42242,39667,36322,Heidelberglaan,3032,5327,77.77778
2891,34667,50993,50993,298266.8780051913,2595.9412,2842,313,37,420,42388,35071,36343,Kromme Rijn,1515,3832,61.81818
3059,34370,50349,50349,331579.65502555366,2552.611,2767,315,37,420,42424,35149,36449,WKZ,3615,5014,78.947365
3053,35117,51465,51465,318642.7905982906,2557.111,2672,315,48,420,42375,26138,36438,Padualaan,5208,7689,94.73684
3095,35237,51383,51383,326044.69355992094,2576.3333,2800,312,39,420,42370,37347,36342,UMC,7663,10493,100
3394,34961,51199,51199,380740.1412002017,2520.65,2666,312,25,420,42279,37376,36381,Heidelberglaan,2744,4224,74.13793
3094,34149,50199,50199,302911.14124676865,2526.1667,2634,315,37,420,42594,39652,36519,Vaartsche Rijn,18322,20349,100
2538,34525,50659,50659,256690.04998305658,2597.7058,2769,315,32,420,42711,37381,36351,Heidelberglaan,2546,4287,76.36364
2476,33596,49437,49437,243427.3063365145,2579.4707,2738,314,31,420,42289,39650,36342,P+R De Uithof,3591,6617,88.888885
2638,35056,51442,51442,253486.04418507713,2586.3687,2772,314,28,420,42725,35111,36321,Vaartsche Rijn,2948,5892,82.45614
2882,34903,51791,51791,311644.6251858144,2574.3333,2802,314,37,420,42594,30631,36339,Vaartsche Rijn,4018,6392,96.42857
2915,34711,50861,50861,307537.3037265221,2560.2222,2629,312,56,420,42513,35103,36232,Vaartsche Rijn,704,2809,47.36842
3064,34621,50430,50430,343668.5422108106,2562.353,2779,315,25,420,42062,37426,36269,Heidelberglaan,5521,7745,89.28571
2881,34451,50504,50504,299730.19715606736,2618.111,2787,315,34,420,42345,32876,36345,Padualaan,6226,8465,98.21429
2753,34874,51235,51235,286297.1118368039,2536.0588,2665,316,34,420,42581,35178,36463,Padualaan,3102,5249,81.818184
2844,34414,50544,50544,306068.6876374091,2551.4443,2621,313,39,420,42464,32846,36354,Kromme Rijn,989,2715,48.214287
2691,34939,51578,51578,286915.50216450216,2583,2724,315,32,420,42251,37335,36384,Kromme Rijn,1800,4183,70.17544
2775,34571,50801,50801,294952.82524107595,2545.7058,2702,315,40,420,42416,37401,36417,Kromme Rijn,7494,9915,98.21429
2365,35097,51390,51390,233678.96474826316,2656.9412,2923,315,35,420,42321,35151,36273,Kromme Rijn,4100,7034,81.818184
2829,34695,50551,50551,295811.1744290672,2557.1052,2654,310,38,420,42085,37388,36442,WKZ,1675,60772,52.63158
2650,35035,51843,51843,280972.5120874501,2531.15,2719,314,31,420,42832,37409,36441,Padualaan,4895,5947,91.37931
2860,35066,51559,51559,306267.970173283,2543.1765,2645,312,32,420,42464,32944,36629,Vaartsche Rijn,4040,6391,71.42857
2731,34272,50385,50385,291426.53452685423,2558.6316,2770,312,34,420,42223,28428,36271,WKZ,5036,6892,84.210526
2742,34765,50924,50924,281156.03293028043,2564.056,2711,315,51,420,42292,37344,36329,Kromme Rijn,1950,4345,66.666664
2807,34867,51195,51195,288551.9640521497,2568.684,2684,312,45,420,42554,37329,36276,Vaartsche Rijn,982,2670,52.63158
3028,34978,51305,51305,312435.9713442899,2610.4707,2791,315,36,420,42491,35102,36395,UMC,2018,4433,66.666664
2375,35202,51730,51730,227784.8292029471,2559.9443,2698,317,34,420,42491,32903,36330,Heidelberglaan,3048,5795,80.35714
2843,34821,51095,51095,301526.24877152505,2577.7222,2703,316,45,420,42311,35115,36322,Vaartsche Rijn,2230,5089,82.14286
2824,34143,50209,50209,282180.97699233075,2548.9473,2710,314,61,420,42543,32833,36375,Heidelberglaan,2179,4685,80.70175
2793,35070,51539,51539,281530.86058375845,2561.5,2720,315,36,420,42309,28398,36494,Vaartsche Rijn,8669,11485,100
3251,34335,49969,49969,346444.4985061887,2583.611,2841,312,26,420,42086,37392,36214,Padualaan,2988,5356,75
2880,34679,50923,50923,292083.4585497789,2601.647,2821,316,34,420,42424,37389,36329,WKZ,6957,9463,100
3107,34414,50532,50532,335099.898657208,2542.4443,2703,312,35,420,42348,32866,36237,Padualaan,59150,3540,64.28571
3027,34796,51085,51085,322051.0264665301,2555.7368,2771,313,27,420,42557,37398,36339,WKZ,1195,2711,49.122807
2551,34551,50875,50875,257322.72014909566,2558.111,2642,312,38,420,42563,37341,36509,UMC,593,2441,42.857143
3176,34854,51458,51458,340287.249259416,2536.8948,2643,312,59,420,42586,30606,36268,WKZ,2927,5154,89.47369
2857,34636,51329,51329,280554.78435481054,2636.5,2861,310,27,420,42697,37457,36517,Padualaan,13975,14664,100
2780,34840,51318,51318,280472.33157511044,2605.4119,2781,313,37,420,42284,39610,36317,Kromme Rijn,1075,3437,45.454544
3025,34992,51349,51349,314315.97400953545,2556.3333,2668,315,41,420,42583,30630,36316,Galgenwaard,3860,6687,96.42857
2774,34509,50914,50914,293289.0371204574,2617.6113,2843,312,30,420,42035,35122,36357,Padualaan,3170,5836,80
2740,34232,50261,50261,281582.4826477061,2560.5264,2640,312,35,420,42476,35118,36329,WKZ,1290,3200,61.403507
2623,34654,50838,50838,275549.22103632294,2590.111,2794,318,37,420,42589,37374,36436,Vaartsche Rijn,3772,6190,87.5
2760,35179,51755,51755,276709.7964698928,2588.2942,2791,315,37,420,42320,35119,36202,Kromme Rijn,2639,5598,74.07407
3022,34728,50807,50807,318516.3807016054,2561.2632,2744,312,37,420,42437,37392,36222,Padualaan,2937,4920,80.70175
2688,35231,51384,51384,278401.7483846446,2566.111,2654,315,39,420,42476,35097,36367,Galgenwaard,1847,4527,60.714287
