average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
119,463,604,184,0.69891226,2700,2803,62,0,420,43167,38616,3840,Padualaan,103,1163,3.116883
118,395,536,116,0.359298,2700,2700,62,0,420,43402,38435,3797,Galgenwaard,0,794,2.077922
118,378,475,55,0.24468502,2700,2700,63,0,420,43276,38627,3810,Padualaan,0,669,1.8181819
118,402,444,24,0.076765604,2700,2719,61,0,420,42923,38692,3810,Padualaan,0,690,2.077922
118,451,485,65,0.15108198,2700,2700,61,0,420,43018,38671,3830,Galgenwaard,0,569,1.5584415
119,438,428,8,0.05100148,2699.9998,2795,63,0,420,43089,38606,3799,Padualaan,95,1485,3.8961039
117,406,442,22,0.066798724,2700,2700,62,0,420,43397,38652,3858,Heidelberglaan,0,433,1.5584415
119,502,508,88,0.24659765,2700,2700,61,0,420,42975,38373,3824,Kromme Rijn,0,621,1.5584415
118,429,448,28,0.10296011,2699.9998,2719,61,0,420,42684,38663,3822,Galgenwaard,0,916,2.3376622
117,422,481,61,0.28744292,2699.9998,2776,62,0,420,43095,38660,3825,Padualaan,76,1001,3.116883
119,406,460,40,0.11429104,2700,2700,61,0,420,42868,38427,3833,Padualaan,0,1184,3.3766234
118,429,519,99,0.2556249,2699.9998,2746,63,0,420,43362,38660,3825,UMC,0,1330,3.3766234
121,675,494,74,0.325192,2700.1165,2844,62,0,420,43350,38404,3788,Galgenwaard,230,2552,6.4935064
117,417,467,47,0.17284067,2700,2707,61,0,420,42802,38192,3812,Kromme Rijn,0,1019,2.5974026
118,383,446,26,0.10610324,2699.9998,2739,62,0,420,43342,38587,3812,Kromme Rijn,0,806,2.077922
119,422,538,118,0.63860804,2700.0005,2760,62,0,420,43175,38410,3819,Padualaan,60,1350,3.3766234
119,392,510,90,0.4515093,2700,2700,62,0,420,42958,38670,3814,Padualaan,0,952,2.077922
119,496,498,78,0.35945868,2700,2700,60,0,420,42513,38602,3825,Padualaan,0,938,2.3376622
117,457,461,41,0.14842644,2700,2723,62,0,420,43116,38389,3843,UMC,0,982,2.857143
119,471,495,75,0.43790266,2700,2700,64,0,420,43605,38425,3831,Padualaan,0,428,1.2987013
117,506,420,0,0,2699.9998,2757,62,0,420,42955,38680,3801,Vaartsche Rijn,0,1378,3.116883
117,426,448,28,0.09439827,2700,2700,63,0,420,43388,38235,3772,Galgenwaard,0,1075,2.857143
118,417,467,47,0.2707832,2700,2700,61,0,420,43157,38666,3815,Galgenwaard,0,697,2.077922
119,430,482,62,0.16691394,2699.9995,2775,62,0,420,43123,38418,3776,Galgenwaard,142,1416,3.8961039
119,426,475,55,0.27808678,2700.0005,2748,63,0,420,43139,38443,3793,WKZ,0,1230,3.116883
117,447,473,53,0.12304977,2699.9995,2754,61,0,420,43056,38420,3779,Padualaan,0,1053,2.857143
117,412,443,23,0.09822494,2700,2700,62,0,420,42707,38373,3783,Galgenwaard,0,776,1.8181819
120,499,534,114,0.54680413,2700,2775,62,0,420,42964,38417,3800,Vaartsche Rijn,75,1205,3.3766234
121,473,581,161,0.7912497,2700,2700,62,0,420,42931,38634,3875,UMC,0,714,2.077922
122,577,529,109,0.63209075,2700,2853,64,0,420,43131,38622,3804,Padualaan,153,774,2.5974026
118,431,509,89,0.2752718,2700,2775,62,0,420,43215,38422,3816,Galgenwaard,75,1159,2.857143
118,445,476,56,0.24229279,2700,2775,62,0,420,43323,38690,3832,Kromme Rijn,75,1122,2.857143
121,508,762,342,1.0762186,2700,2882,62,0,420,43000,38444,3806,Kromme Rijn,279,1876,3.8961039
119,428,455,35,0.117810115,2700.1814,2775,62,0,420,43246,38665,3849,UMC,75,1500,3.8961039
117,429,472,52,0.1983479,2700,2712,62,0,420,42845,38173,3873,UMC,0,1178,3.116883
119,413,517,97,0.362989,2700,2700,62,0,420,43234,38595,3815,Padualaan,0,955,2.3376622
118,512,479,59,0.16126803,2700,2760,63,0,420,43388,38430,3816,Galgenwaard,131,1487,3.8961039
119,466,440,20,0.09443306,2700.0002,2775,64,0,420,43414,38687,3901,Vaartsche Rijn,75,1555,3.8961039
118,487,561,141,0.4877256,2699.9995,2726,62,0,420,43044,38612,3833,Padualaan,0,782,2.3376622
118,474,544,124,0.41806018,2700,2738,61,0,420,43032,38662,3838,Padualaan,0,1395,3.3766234
117,396,426,6,0.013920468,2700,2700,63,0,420,43100,38639,3827,Kromme Rijn,0,680,2.077922
117,438,479,59,0.14841613,2700,2736,61,0,420,43107,38675,3807,WKZ,0,801,2.5974026
119,405,451,31,0.072328515,2699.999,2775,62,0,420,42850,38631,3811,Vaartsche Rijn,75,1447,3.6363637
117,471,538,118,0.38362584,2700.0002,2729,61,0,420,43482,38199,3769,Kromme Rijn,0,913,2.5974026
117,538,442,22,0.060193542,2700,2700,61,0,420,43189,38404,3912,UMC,0,698,2.077922
117,414,447,27,0.07611579,2699.9998,2718,61,0,420,43351,38401,3785,Padualaan,0,1049,2.5974026
