average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
116,377,315,0,0,2700,2700,64,0,324,24019,27879,12782,Kromme Rijn,0,395,2.3923445
118,395,344,0,0,2700,2700,64,0,346,24212,30254,12823,Galgenwaard,0,236,0.9569378
117,378,296,0,0,2700,2700,66,0,308,24053,28664,12827,Kromme Rijn,0,609,2.8708134
118,372,348,0,0,2700.2043,2719,63,0,349,23883,30267,12820,Padualaan,0,164,0.9569378
117,359,320,0,0,2700,2700,64,0,320,24057,29487,12886,Vaartsche Rijn,0,203,1.4354067
118,438,338,0,0,2700,2700,64,0,340,23840,30239,12815,Kromme Rijn,0,544,2.8708134
116,339,278,0,0,2700,2700,65,0,278,24077,29435,12802,Kromme Rijn,0,303,1.9138756
118,502,283,0,0,2700,2700,63,0,285,23990,29422,12867,UMC,0,408,1.9138756
118,429,337,0,0,2699.9998,2719,65,0,337,23791,30231,12864,Vaartsche Rijn,0,549,2.3923445
116,391,282,0,0,2700,2700,63,0,293,23992,30286,12848,Vaartsche Rijn,0,370,1.9138756
119,406,322,0,0,2700,2700,64,0,325,24008,30240,12820,Padualaan,0,714,4.30622
118,411,288,0,0,2700.2583,2746,66,0,290,24059,29464,12840,Padualaan,0,793,3.3492823
122,675,327,0,0,2700,2844,65,0,327,24178,29439,12884,Kromme Rijn,230,1720,7.6555023
117,417,291,0,0,2700,2700,64,0,293,23967,30252,12852,Padualaan,0,585,2.3923445
119,351,342,0,0,2700,2707,65,0,343,24100,30230,12823,Padualaan,0,290,1.4354067
118,422,285,0,0,2700,2715,63,0,285,23895,29469,12787,Galgenwaard,0,647,3.3492823
117,392,293,0,0,2700,2700,64,0,293,23845,30272,12802,Vaartsche Rijn,0,280,0.9569378
117,408,281,0,0,2700,2700,62,0,374,23641,27840,12825,Kromme Rijn,0,322,1.4354067
117,457,335,0,0,2700,2700,66,0,336,24144,28622,12839,Vaartsche Rijn,0,595,3.3492823
119,396,307,0,0,2700,2700,67,0,307,24127,30213,12821,UMC,0,292,1.4354067
118,506,370,0,0,2700.0002,2757,64,0,386,23917,30250,12816,Vaartsche Rijn,0,657,2.8708134
118,426,346,0,0,2700,2700,66,0,346,24149,30226,12835,Heidelberglaan,0,644,2.8708134
118,417,319,0,0,2700,2700,64,0,319,24010,30267,12832,UMC,0,301,1.4354067
117,400,320,0,0,2699.9998,2775,64,0,320,23924,30208,12825,Galgenwaard,75,789,3.8277512
118,389,310,0,0,2699.9995,2707,64,0,320,23874,30240,12816,Galgenwaard,0,555,2.3923445
116,447,270,0,0,2700,2700,64,0,270,23932,30243,12812,Galgenwaard,0,228,1.4354067
