average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
125,2671,604,184,0.66437876,2700.3833,2803,49,0,420,45456,46941,2108,WKZ,190,1163,2.7196653
125,2774,536,116,0.34164077,2700.2908,2766,49,0,420,45662,47005,2089,WKZ,66,794,1.8828452
123,2863,475,55,0.23240517,2700.26,2759,50,0,420,45610,46942,2109,WKZ,0,729,1.6736401
125,2748,444,24,0.07299109,2700.044,2719,48,0,420,45211,47008,2077,WKZ,0,690,1.6736401
123,2647,485,65,0.1434277,2700.5947,2835,48,0,420,45319,46980,2136,WKZ,135,569,1.4644351
125,2768,428,8,0.048519067,2700.1624,2795,49,0,420,45343,46930,2131,WKZ,95,1485,3.1380754
123,2667,442,22,0.06339075,2700.4272,2797,49,0,420,45748,46997,2171,WKZ,97,433,1.4644351
125,2660,508,88,0.2337943,2700.4714,2807,48,0,420,45339,46946,2145,WKZ,107,621,1.4644351
123,2734,448,28,0.09794755,2700.1675,2738,48,0,420,44922,47007,2190,WKZ,0,916,1.8828452
123,2658,481,61,0.27327824,2700.4187,2795,49,0,420,45375,47008,2145,WKZ,171,1001,2.7196653
125,2719,460,40,0.10854637,2700.3965,2790,48,0,420,45142,47005,2127,WKZ,90,1184,2.9288702
124,2656,519,99,0.24325036,2700.3396,2777,50,0,420,45632,46964,2113,WKZ,77,1330,2.9288702
127,2723,494,74,0.30916986,2700.5325,2844,49,0,420,45606,47003,2164,WKZ,305,2552,5.4393306
123,2732,467,47,0.16410166,2700.357,2781,48,0,420,45094,46986,2123,WKZ,81,1019,2.3012552
124,2836,446,26,0.100877196,2700.379,2786,49,0,420,45600,46901,2145,WKZ,86,806,1.8828452
125,2520,538,118,0.60759497,2700.3877,2788,49,0,420,45425,46931,2110,WKZ,148,1421,3.1380754
126,2735,510,90,0.4291086,2700.163,2737,49,0,420,45210,47029,2080,WKZ,0,952,1.6736401
125,2628,498,78,0.3409547,2700.339,2777,47,0,420,44874,46930,2110,WKZ,77,938,2.0920503
123,2703,461,41,0.1410655,2700.0088,2723,49,0,420,45369,46913,2077,WKZ,0,982,2.3012552
125,2779,495,75,0.41653946,2700,2700,50,0,420,45854,47010,2107,WKZ,0,428,1.0460252
123,2649,420,0,0,2700.366,2783,48,0,420,45233,47011,2108,WKZ,83,1378,2.7196653
123,2724,448,28,0.08988272,2700.2776,2763,50,0,420,45615,47026,2088,WKZ,63,1075,2.5104601
