average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
82,248,0,0,0,2497.5334,2522,52,0,267,7994,32578,36149,UMC,0,0,0
82,290,0,0,0,2496,2496,51,0,232,7902,28088,36154,Padualaan,0,0,0
84,316,0,0,0,2498.2334,2575,53,0,267,8037,30296,36165,Padualaan,79,159,3.2258065
83,308,0,0,0,2496.6,2508,53,0,257,7990,30313,36127,Heidelberglaan,0,90,1.0752689
82,358,0,0,0,2497.5334,2522,53,0,290,7975,32596,36142,Padualaan,0,0,0
84,274,0,0,0,2496.4666,2550,51,0,253,7925,30347,36147,Kromme Rijn,0,0,0
80,262,0,0,0,2493.1,2496,51,0,231,7835,34832,36145,WKZ,0,0,0
83,304,0,0,0,2496.3672,2507,52,0,277,8018,32614,36136,WKZ,0,0,0
80,306,0,0,0,2496,2496,52,0,264,7915,28108,36176,UMC,0,0,0
82,289,0,0,0,2496.0667,2512,52,0,248,7863,34834,36195,UMC,0,0,0
82,276,0,0,0,2496,2496,52,0,244,8025,32580,36176,UMC,0,0,0
82,253,0,0,0,2496,2496,52,0,255,7987,32588,36158,Padualaan,0,0,0
84,291,0,0,0,2495.6667,2496,53,0,261,8033,30339,36139,Vaartsche Rijn,0,0,0
81,312,0,0,0,2495.8,2503,52,0,220,7957,28095,36152,Vaartsche Rijn,0,0,0
82,288,0,0,0,2493.7334,2496,50,0,248,7778,30351,36144,Galgenwaard,0,0,0
83,306,0,0,0,2495.7666,2496,51,0,235,7888,32592,36202,Vaartsche Rijn,0,0,0
81,311,0,0,0,2495.6667,2528,52,0,219,7938,34832,36159,WKZ,0,0,0
83,392,0,0,0,2497.6,2523,52,0,292,7838,32611,36198,Padualaan,0,73,1.0869565
79,249,0,0,0,2497.8005,2526,50,0,222,7801,32601,36189,Padualaan,0,0,0
83,384,0,0,0,2495.9,2500,51,0,300,7924,25838,36188,Vaartsche Rijn,0,0,0
81,294,0,0,0,2496.3665,2514,52,0,221,7916,32628,36176,Galgenwaard,0,0,0
81,292,0,0,0,2492.7998,2496,52,0,221,7926,28093,36220,WKZ,0,0,0
80,296,0,0,0,2495.9333,2496,52,0,237,8028,30349,36156,Padualaan,0,0,0
81,303,0,0,0,2496,2496,51,0,241,7832,34834,36189,Vaartsche Rijn,0,0,0
81,305,0,0,0,2496.6667,2509,52,0,208,7892,34838,36209,Kromme Rijn,0,0,0
86,353,0,0,0,2524.8,2646,53,0,296,8110,34869,36209,UMC,756,0,7.6086955
82,283,0,0,0,2496,2502,52,0,261,7971,32568,36153,WKZ,0,0,0
83,302,0,0,0,2496,2496,52,0,249,7940,30332,36162,Galgenwaard,0,0,0
80,325,0,0,0,2495.6667,2511,52,0,250,7897,30357,36181,UMC,0,0,0
82,309,0,0,0,2496.6667,2558,52,0,278,7925,28119,36132,Kromme Rijn,62,0,1.0752689
82,256,0,0,0,2494.6667,2496,52,0,240,8032,34842,36150,Vaartsche Rijn,0,0,0
82,276,0,0,0,2496.9,2528,52,0,258,8084,30321,36246,Heidelberglaan,0,0,0
82,286,0,0,0,2496.5334,2512,51,0,284,7804,30359,36120,Galgenwaard,0,0,0
82,257,0,0,0,2496.5334,2557,51,0,243,7853,32578,36154,Padualaan,61,0,1.0752689
83,317,0,0,0,2496,2496,52,0,288,7931,34831,36168,Galgenwaard,0,0,0
82,308,0,0,0,2496,2504,52,0,238,7918,28108,36257,Vaartsche Rijn,0,0,0
84,310,0,0,0,2495.4666,2496,53,0,308,8040,32606,36223,Kromme Rijn,0,0,0
89,371,0,0,0,2505.4333,2619,52,0,294,7972,32578,36181,Vaartsche Rijn,365,0,4.347826
82,287,0,0,0,2496.8,2511,53,0,260,8105,32579,36153,UMC,0,0,0
84,311,0,0,0,2494.6335,2496,52,0,299,8033,30352,36192,WKZ,0,0,0
91,368,0,0,0,2392.258,2496,51,0,301,7928,30449,36304,Kromme Rijn,3712,654,30.107527
81,299,0,0,0,2495.6333,2498,52,0,246,7888,32587,36163,UMC,0,0,0
82,310,0,0,0,2499.0667,2544,52,0,249,7994,32586,36176,Kromme Rijn,0,0,0
81,258,0,0,0,2499,2544,52,0,258,7976,32582,36211,UMC,0,0,0
84,303,0,0,0,2496,2508,52,0,274,8019,30337,36143,Vaartsche Rijn,0,0,0
82,301,0,0,0,2493.8,2507,51,0,257,7878,34858,36168,UMC,0,0,0
80,293,0,0,0,2496,2496,52,0,239,7992,34838,36139,Vaartsche Rijn,0,0,0
83,270,0,0,0,2492.1333,2496,52,0,247,7991,34850,36208,WKZ,67,64,2.1505377
81,250,0,0,0,2495.9998,2511,52,0,246,7860,30331,36149,Padualaan,0,0,0
80,273,0,0,0,2495.8997,2496,52,0,227,7906,37099,36132,Galgenwaard,0,0,0
