average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
88,272,0,0,0,2640,2640,91,0,368,8607,10455,5533,WKZ,4752,0,50
88,296,0,0,0,2640,2640,91,0,337,8582,9782,5582,Heidelberglaan,4752,0,50
89,279,0,0,0,2640,2640,93,0,344,8762,10125,5546,WKZ,4752,0,50
91,325,0,0,0,2640,2640,92,0,365,8690,10469,5551,WKZ,4752,0,50
95,322,40,40,289.3934259573026,2650.75,2683,92,0,420,8784,10441,5558,WKZ,5053,392,54.545456
89,284,3,3,14.569842738205367,2640,2640,91,0,420,8711,10105,5561,Heidelberglaan,4752,0,50
89,306,0,0,0,2640,2640,92,0,341,8745,9776,5564,Vaartsche Rijn,4752,27084,51.685394
88,295,0,0,0,2640,2640,91,0,398,8699,10088,5554,Kromme Rijn,4752,77,51.136364
87,263,0,0,0,2640,2640,92,0,346,8679,10448,5537,Galgenwaard,4752,0,50
90,290,27,27,126.28062360801782,2640,2640,94,0,420,8949,10117,5590,Heidelberglaan,4752,0,50
87,261,0,0,0,2640,2640,90,0,381,8487,10463,5543,WKZ,4752,0,50
89,272,0,0,0,2640,2640,92,0,385,8655,10125,5603,WKZ,4752,0,50
87,263,0,0,0,2640,2640,91,0,364,8538,10433,5555,WKZ,4752,0,50
83,257,0,0,0,2640,2640,91,0,319,8466,9779,5552,UMC,4752,0,50
87,265,0,0,0,2640,2640,91,0,375,8606,10102,5571,Galgenwaard,4752,0,50
90,324,67,67,324.455205811138,2640,2640,91,0,420,8754,10471,5551,Kromme Rijn,4752,61,51.136364
88,266,0,0,0,2640,2640,91,0,376,8607,9796,5596,Kromme Rijn,4752,135,51.136364
85,261,0,0,0,2640,2640,93,0,306,8672,10110,5621,WKZ,4752,0,50
92,276,0,0,0,2640,2640,92,0,378,8740,10117,5533,Heidelberglaan,4752,164,52.272728
91,389,0,0,0,2642,2654,92,0,339,8693,10124,5601,Vaartsche Rijn,4808,269,52.272728
90,287,0,0,0,2640,2640,93,0,418,8729,9786,5572,WKZ,4752,0,50
98,358,71,71,601.5625,2640,2640,89,0,420,8519,9800,5565,Heidelberglaan,4752,0,50
102,367,102,102,496.23537588323876,2704.4,2961,97,0,420,8662,10518,5553,Galgenwaard,6374,165,50.588234
88,311,0,0,0,2640,2640,92,0,342,8695,10143,5553,WKZ,4752,0,50
92,308,0,0,0,2640,2640,92,0,420,8782,10467,5551,WKZ,4752,0,50
89,311,0,0,0,2640,2640,92,0,396,8664,10135,5565,WKZ,4752,0,50
90,325,0,0,0,2640,2640,94,0,332,8817,9788,5532,Galgenwaard,4752,119,51.136364
86,254,0,0,0,2640,2640,93,0,383,8727,9446,5597,Galgenwaard,4752,27015,50.5618
90,269,0,0,0,2640,2640,91,0,420,8630,9775,5591,Galgenwaard,4752,0,50
88,309,17,17,80.6688509772907,2640,2640,95,0,420,8867,10441,5567,WKZ,4752,0,50
92,305,47,47,226.97481890307003,2640,2640,93,0,420,8734,10141,5558,WKZ,4752,0,50
91,296,57,57,475.69608305804627,2640,2640,92,0,420,8697,10136,5557,Galgenwaard,4752,224,51.724136
86,275,0,0,0,2640,2640,93,0,343,8777,10138,5571,Kromme Rijn,4752,0,50
90,286,0,0,0,2640,2640,93,0,371,8865,9786,5555,WKZ,4752,0,50
86,297,0,0,0,2640,2640,92,0,355,8597,9779,5570,WKZ,4752,0,50
87,253,0,0,0,2640,2640,92,0,341,8675,9443,5589,UMC,4752,0,50
92,324,2,2,9.933774834437086,2640,2640,89,0,420,8469,9776,5594,WKZ,4752,0,50
85,234,0,0,0,2640,2640,90,0,319,8489,9781,5537,Heidelberglaan,4752,0,50
90,281,0,0,0,2640,2640,91,0,419,8655,10478,5563,WKZ,4752,0,50
90,291,0,0,0,2640,2640,92,0,384,8701,10130,5540,Kromme Rijn,4752,73,51.136364
89,262,0,0,0,2640,2640,92,0,420,8790,10098,5568,Padualaan,4752,0,50
90,307,0,0,0,2640,2640,92,0,382,8579,10465,5599,Heidelberglaan,4752,0,50
89,323,0,0,0,2640,2640,92,0,403,8638,9444,5556,UMC,4752,69,51.136364
87,272,0,0,0,2640,2640,91,0,361,8630,10449,5616,Vaartsche Rijn,4752,0,50
92,304,36,36,173.75316019305907,2640,2640,92,0,420,8730,9778,5570,WKZ,4752,66,51.136364
97,321,74,74,529.7557619539043,2640,2640,91,0,420,8695,9785,5574,Galgenwaard,4994,83,51.136364
91,312,25,25,123.64578426754593,2640,2640,91,0,420,8734,10132,5581,Heidelberglaan,4752,0,50
87,298,0,0,0,2640,2640,92,0,306,8691,10131,5549,WKZ,4752,0,50
92,325,0,0,0,2640,2640,90,0,409,8650,10123,5600,Galgenwaard,4752,0,50
88,306,0,0,0,2640,2640,91,0,367,8595,10428,5578,Heidelberglaan,4752,95,51.136364
