average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
197;3876;1601;1601;13896,637168141591;2700;2743;137;0;420;72882;37754;3782;Padualaan;0;5361;14,285714
209;6243;1614;1614;15716,839632947347;2699,9998;2759;137;0;420;73261;38000;3788;UMC;0;4616;11,948052
222;5078;1801;1801;18218,7151485405;2700;2717;138;0;420;73380;38060;3854;Vaartsche Rijn;0;3668;9,87013
225;6623;1775;1775;17899,55650482267;2699,9998;2762;138;0;420;73497;38019;3913;UMC;62;4361;10,909091
215;4681;1659;1659;17142,81640319728;2700,0005;2718;137;0;420;72934;37782;3753;Kromme Rijn;0;4244;12,207792
234;7272;1878;1878;20289,5696631671;2700,1821;2776;138;0;420;73151;37242;3801;Kromme Rijn;151;5174;12,467532
208;4167;1628;1628;15730,312525544265;2699,9995;2793;138;0;420;73389;38025;3815;Kromme Rijn;168;5365;13,246754
227;5833;1829;1829;18732,19086388722;2699,9998;2880;138;0;420;73217;37555;3860;Padualaan;312;6169;14,545455
249;5775;1899;1899;22697,697855406303;2700,0005;2723;138;0;420;73625;38000;3806;UMC;0;4323;11,428572
211;6497;1576;1576;16376,586301369864;2700,0557;2866;137;0;420;73016;37847;3860;Kromme Rijn;242;4884;13,506494
204;5402;1496;1496;14310,273813904674;2699,9998;2890;139;0;420;73378;37647;3768;Padualaan;515;5861;13,506494
