average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
137;1641;107;107;302,40441176470586;2700;2712;125;0;420;13634;35008;36259;Heidelberglaan;0;1587;24,615385
159;2455;189;189;621,9189110070258;2702,095;2744;127;0;420;13694;32740;36273;Heidelberglaan;0;2056;26,153847
138;1784;115;115;200,9915321705146;2700,5715;2712;125;0;420;13748;34990;36192;Kromme Rijn;0;1474;21,875
148;2030;131;131;449,85975789784464;2699,3809;2700;120;0;420;13503;34992;36272;Galgenwaard;0;1160;18,461538
135;1530;182;182;290,9840326773116;2699,8572;2700;123;0;420;13436;32771;36364;UMC;0;1175;20,3125
140;2000;71;71;184,26246409897635;2701,524;2742;123;0;420;13548;28236;36379;Vaartsche Rijn;0;1613;25
135;1766;113;113;186,74102526222484;2700,524;2717;123;0;420;13413;37237;36208;Kromme Rijn;0;1645;21,538462
138;1742;98;98;216,1769049025399;2696,8096;2700;122;0;420;13417;37248;36430;UMC;0;1456;23,076923
152;2210;200;200;450,16479894528675;2700,524;2711;124;0;420;13619;34969;36243;WKZ;0;1909;27,692308
143;1814;192;192;349,7393347529187;2700,762;2716;123;0;420;13576;32760;36266;Kromme Rijn;0;1816;27,692308
149;2042;172;172;487,68911302284187;2702,9048;2753;121;0;420;13348;37236;36258;Galgenwaard;0;1597;20
132;1425;90;90;253,91518958940992;2700;2700;119;0;420;13232;37239;36244;Padualaan;0;1166;18,75
143;2166;137;137;175,69352708058125;2700;2700;123;0;420;13514;32753;36212;Galgenwaard;0;1225;21,875
147;2058;165;165;271,84515939474073;2700,524;2711;126;0;420;13524;39470;36251;Kromme Rijn;0;2102;29,23077
138;1648;111;111;267,39292642889126;2700;2700;121;0;420;13305;37241;36253;Padualaan;0;1560;23,076923
144;1845;134;134;297,61539024211834;2699,9048;2700;124;0;420;13636;34959;36209;Padualaan;0;1588;26,153847
153;2198;205;205;421,1969339622642;2704,7144;2766;123;0;420;13562;34985;36194;UMC;66;1347;18,461538
146;2097;181;181;277,63340389809474;2698,3333;2700;126;0;420;13691;32731;36257;UMC;0;1554;23,076923
144;2169;168;168;289,53703020010335;2700;2700;122;0;420;13519;37240;36241;Padualaan;0;1302;20
141;2013;118;118;282,1925925925926;2700;2700;121;0;420;13463;32763;36201;Heidelberglaan;0;1052;18,461538
146;2040;139;139;478,5056370201164;2699,9524;2700;122;0;420;13520;34991;36225;Kromme Rijn;0;1216;18,461538
143;1858;96;96;293,207796014068;2700;2758;123;0;420;13560;35004;36301;Galgenwaard;0;1539;21,875
130;1386;34;34;98,14137493468687;2698,9524;2700;124;0;420;13376;34993;36212;Vaartsche Rijn;0;2155;28,787878
138;1569;169;169;288,91470544146307;2700;2700;120;0;420;13279;28227;36238;Heidelberglaan;0;1318;20
139;1978;144;144;263,1622145948366;2699,7144;2700;120;0;420;13348;34984;36178;Vaartsche Rijn;0;1054;18,461538
151;2337;238;238;627,7129521586932;2701,8096;2738;123;0;420;13497;34995;36284;Vaartsche Rijn;0;1566;20
139;1879;123;123;287,50546408276267;2700,9048;2719;124;0;420;13525;32722;36266;Galgenwaard;0;1720;26,153847
131;1573;92;92;141,6876574307305;2700;2700;122;0;420;13458;37233;36240;UMC;0;1622;26,153847
148;2359;192;192;286,6231035000751;2700;2700;121;0;420;13340;30485;36276;Vaartsche Rijn;0;1626;23,076923
161;2330;215;215;645,7035484570355;2699,1428;2700;125;0;420;13771;30500;36268;Kromme Rijn;0;1522;19,69697
142;1229;127;127;359,50992693187686;2699,6667;2700;124;0;420;13547;32713;36217;Vaartsche Rijn;0;1864;26,153847
158;2202;163;163;812,794320075346;2703,476;2775;128;0;420;13787;34945;36202;UMC;75;2761;36,923077
152;2263;174;174;392,65284897110166;2700;2700;121;0;420;13470;32731;36282;Kromme Rijn;0;859;15,625
156;2527;128;128;431,5099424575716;2698,8098;2700;122;0;420;13562;37240;36213;Galgenwaard;0;1207;18,461538
142;1806;125;125;332,1607300559317;2700;2727;123;0;420;13633;32755;36231;Galgenwaard;0;1435;21,538462
148;2359;147;147;283,8172752603021;2702,1428;2745;124;0;420;13553;34992;36259;Padualaan;0;1606;21,875
134;1779;124;124;167,39404735396718;2700;2700;122;0;420;13413;37255;36372;Padualaan;0;1015;16,923077
133;1727;113;113;146,4028247756363;2698,0952;2700;122;0;420;13436;34991;36317;Galgenwaard;0;1414;23,076923
153;2219;118;118;602,6283036825537;2697,0476;2739;125;0;420;13657;32756;36395;UMC;89;2036;25,757576
137;2024;105;105;231,79452869461792;2702,0476;2743;124;0;420;13494;34975;36240;Padualaan;0;1935;28,125
135;1524;125;125;195,58035714285717;2700,0002;2751;124;0;420;13464;30494;36272;Vaartsche Rijn;0;2146;27,692308
137;2014;129;129;220,91145082203636;2700;2700;125;0;420;13722;37255;36221;UMC;0;1447;21,538462
150;2058;171;171;544,2393238434164;2702,9524;2762;124;0;420;13450;34986;36212;Galgenwaard;62;1564;23,076923
140;2009;114;114;191,06971242699785;2700,8572;2718;122;0;420;13449;30490;36210;Padualaan;0;1554;26,153847
139;1467;147;147;251,5884234803958;2703,6667;2776;125;0;420;13372;32682;36221;Vaartsche Rijn;151;2763;33,333332
146;2029;136;136;388,7453874538745;2700;2755;125;0;420;13530;32731;36276;WKZ;0;2461;30,76923
153;2247;106;106;442,9021850711248;2700,1904;2719;125;0;420;13530;37232;36274;Kromme Rijn;0;1956;28,125
146;2069;150;150;408,7641446638562;2701,0952;2723;125;0;420;13464;32761;36299;Vaartsche Rijn;0;2193;28,787878
134;1874;117;117;135,8057031659307;2708,3;2866;124;0;420;13403;32756;36217;Padualaan;166;2111;29,6875
146;2149;133;133;321,6590875751797;2700;2700;123;0;420;13579;37246;36245;Heidelberglaan;0;1146;17,1875
