average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
103,376,0,0,0,2799.9998,2807,77,0,275,23965,27330,12803,Galgenwaard,0,1584,6.808511
119,579,5,5,0.27154614195596777,2842.802,3060,80,0,420,23891,29068,12825,Kromme Rijn,7130,16270,34.497818
103,313,0,0,0,2800,2800,76,0,303,23863,28947,12917,Vaartsche Rijn,0,294,1.7021277
102,328,0,0,0,2800,2800,76,0,245,23967,29756,12782,Padualaan,0,134,0.85106385
103,371,0,0,0,2800.327,2834,76,0,258,23801,29736,12833,WKZ,0,803,3.8297873
104,337,0,0,0,2800,2800,77,0,318,24109,28971,12837,Galgenwaard,0,392,2.1276596
103,326,0,0,0,2800,2800,78,0,261,24291,28949,12811,Padualaan,0,384,2.1276596
104,359,0,0,0,2800,2893,78,0,271,24145,28155,12786,Galgenwaard,232,3924,11.914893
104,323,0,0,0,2800,2800,78,0,238,24070,27406,12820,Heidelberglaan,0,551,2.5531914
147,465,0,0,0,2904.29,3078,80,0,392,23831,29963,12842,Padualaan,38240,59282,89.91228
103,367,0,0,0,2800,2800,76,0,278,23930,28166,12791,UMC,0,417,2.1276596
104,333,0,0,0,2800,2800,76,0,285,23946,28136,12905,UMC,0,672,3.4042554
102,329,0,0,0,2800,2800,77,0,273,23875,29785,12794,Galgenwaard,0,337,1.7094017
102,315,0,0,0,2800,2800,77,0,239,23919,28970,12820,Kromme Rijn,0,247,1.2820513
102,306,0,0,0,2800,2800,76,0,236,23867,29718,12818,Padualaan,0,154,0.85106385
102,305,0,0,0,2800,2800,76,0,234,23794,29768,12785,Kromme Rijn,0,305,1.7021277
104,336,0,0,0,2800,2800,77,0,266,23976,28165,12849,WKZ,0,247,1.2765957
103,349,0,0,0,2800,2800,76,0,282,23900,29804,12832,UMC,0,461,2.5531914
103,331,0,0,0,2800,2800,77,0,252,24182,28192,12827,Padualaan,0,366,2.1276596
104,403,0,0,0,2800,2800,78,0,247,23973,28196,12780,WKZ,0,1051,2.991453
103,338,0,0,0,2800,2800,77,0,293,24008,28172,12844,WKZ,0,247,1.2765957
103,404,0,0,0,2800,2800,77,0,264,23909,27419,12880,Galgenwaard,0,275,1.2765957
102,313,0,0,0,2800,2800,78,0,280,24218,29757,12823,Heidelberglaan,0,150,0.85106385
104,381,0,0,0,2800,2800,77,0,263,23893,28999,12801,Padualaan,0,440,2.1276596
103,326,0,0,0,2800,2800,77,0,247,24251,28982,12818,Vaartsche Rijn,0,78,0.42553192
103,347,0,0,0,2800,2800,77,0,233,24034,29741,12782,Kromme Rijn,0,615,2.9787233
103,314,0,0,0,2800,2800,78,0,242,24245,28951,12833,Vaartsche Rijn,0,527,2.9787233
104,386,0,0,0,2800,2800,77,0,305,24052,28134,12835,Galgenwaard,0,1208,5.5319147
105,399,0,0,0,2800,2834,77,0,260,23876,29761,12789,Galgenwaard,0,2934,9.787234
104,337,0,0,0,2800,2800,76,0,250,23837,28116,12801,UMC,0,752,3.8297873
103,378,0,0,0,2800,2800,77,0,318,23837,29752,12812,Vaartsche Rijn,0,814,2.9787233
103,398,0,0,0,2800,2800,78,0,266,24086,28966,12808,Heidelberglaan,0,1523,6.382979
103,316,0,0,0,2800,2800,76,0,265,23939,28976,12830,WKZ,0,66,0.42553192
106,417,0,0,0,2800,2858,78,0,282,24142,29761,12800,Padualaan,0,1786,5.9574466
102,317,0,0,0,2800,2800,77,0,242,24221,28974,12794,Padualaan,0,427,2.5531914
103,310,0,0,0,2800,2800,77,0,261,23933,28979,12811,Padualaan,0,447,2.5531914
103,339,0,0,0,2800,2800,76,0,251,23924,28974,12805,Padualaan,0,344,2.1276596
105,389,0,0,0,2800,2800,78,0,249,23977,29756,12812,Heidelberglaan,0,1900,4.72103
103,386,0,0,0,2800,2800,77,0,289,24045,28191,12790,Galgenwaard,0,533,2.5531914
103,327,0,0,0,2800,2800,77,0,241,24030,29769,12830,Kromme Rijn,0,435,2.1276596
103,314,0,0,0,2800,2800,76,0,261,23992,28172,12796,Galgenwaard,0,354,2.1276596
123,537,0,0,0,2854.0593,3060,79,0,398,24033,28310,12837,WKZ,10200,14408,37.826088
142,508,0,0,0,2863.4019,3037,82,0,366,24201,29141,12905,Heidelberglaan,51974,63230,99.565216
115,517,0,0,0,2815.5105,3036,80,0,318,23853,27520,12800,WKZ,5203,14892,36.95652
103,313,0,0,0,2800,2800,78,0,255,24253,29787,12775,Padualaan,0,303,1.7021277
103,359,0,0,0,2800,2800,78,0,246,24079,29795,12804,Kromme Rijn,0,1219,4.680851
111,412,0,0,0,2814.8062,3045,78,0,355,23721,29041,12756,Padualaan,3545,10592,30.472103
105,405,0,0,0,2800,2822,78,0,293,24058,28982,12785,Padualaan,0,2710,9.361702
102,377,0,0,0,2800,2800,77,0,239,23996,29739,12792,Padualaan,0,521,2.9787233
104,322,0,0,0,2800,2800,76,0,280,24022,27380,12820,Galgenwaard,0,509,2.9787233
