average_waiting_time;longest_waiting_time;longest_queue;most_left_waiting;percentage_left_waiting;average_rtt;max_rtt;avg_tram_load;lowest_tram_load;highest_tram_load;total_passengers;average_empty_time;longest_empty_time;longest_empty_time_station;total_delay_pr;total_delay_uc;punctuality
118;390;0;0;0;2700,0002;2702;30;0;174;16235;37879;3767;Padualaan;0;812;2,857143
116;395;0;0;0;2700;2700;30;0;198;16402;38171;3821;UMC;0;825;2,857143
117;425;0;0;0;2700;2700;31;0;176;16525;37948;3869;UMC;0;1033;3,3766234
117;381;0;0;0;2700;2700;30;0;235;16270;37897;3776;Kromme Rijn;0;845;2,857143
118;425;0;0;0;2700;2700;30;0;187;16338;38124;3827;Kromme Rijn;0;1092;3,6363637
117;388;0;0;0;2700;2700;30;0;191;16254;38069;3813;UMC;0;950;3,116883
118;385;0;0;0;2700;2700;30;0;227;16396;37918;3791;WKZ;0;1139;3,8961039
116;388;0;0;0;2700;2700;29;0;183;16140;38082;3795;UMC;0;707;2,3376622
116;419;0;0;0;2700;2700;30;0;165;16390;38141;3825;UMC;0;823;2,857143
117;394;0;0;0;2700;2700;30;0;178;16383;37882;3795;UMC;0;373;1,2987013
115;349;0;0;0;2700;2700;29;0;176;16100;37908;3795;UMC;0;637;2,3376622
117;376;0;0;0;2700;2700;30;0;187;16428;37639;3792;UMC;0;515;1,8181819
118;401;0;0;0;2700;2728;30;0;212;16051;38098;3795;Padualaan;0;1162;3,8961039
116;405;0;0;0;2700;2700;30;0;189;16339;37873;3809;UMC;0;915;2,857143
116;387;0;0;0;2700;2700;30;0;178;16209;38130;3843;Kromme Rijn;0;606;2,077922
118;456;0;0;0;2700;2704;30;0;191;16469;37880;3826;UMC;0;806;2,5974026
117;374;0;0;0;2700;2700;30;0;182;16358;37908;3873;UMC;0;754;2,5974026
118;393;0;0;0;2700;2700;30;0;171;16563;38081;3885;Kromme Rijn;0;743;2,5974026
118;373;0;0;0;2700;2700;30;0;196;16308;38087;3796;UMC;0;906;3,116883
116;425;0;0;0;2700;2700;30;0;164;16260;38114;3829;UMC;0;958;3,3766234
115;389;0;0;0;2700;2700;30;0;201;16223;38139;3832;UMC;0;842;2,857143
117;405;0;0;0;2700;2700;30;0;207;16059;37890;3813;UMC;0;772;2,5974026
117;373;0;0;0;2700;2700;30;0;215;16421;38126;3783;UMC;0;741;2,5974026
115;421;0;0;0;2700;2700;30;0;161;16334;37641;3931;UMC;0;457;1,5584415
117;405;0;0;0;2700;2700;30;0;222;16496;37912;3806;UMC;0;981;3,3766234
118;413;0;0;0;2700;2700;29;0;192;16108;37921;3810;UMC;0;1004;3,3766234
119;442;0;0;0;2700;2700;30;0;219;16303;37938;3819;Vaartsche Rijn;0;1082;3,6363637
117;371;0;0;0;2700;2700;30;0;170;16374;37879;3871;Heidelberglaan;0;416;1,2987013
117;374;0;0;0;2700;2700;30;0;187;16293;37835;3806;Heidelberglaan;0;289;1,038961
116;370;0;0;0;2700;2700;30;0;161;16218;37867;3796;UMC;0;694;2,3376622
117;442;0;0;0;2700;2700;30;0;166;16307;38128;3912;Padualaan;0;1269;3,8961039
115;381;0;0;0;2700;2700;30;0;196;16193;38095;3825;Kromme Rijn;0;609;2,077922
117;408;0;0;0;2700;2700;30;0;169;16428;37887;3850;Heidelberglaan;0;506;1,8181819
117;499;0;0;0;2700,0002;2751;30;0;198;16267;38161;3791;UMC;0;993;2,857143
117;393;0;0;0;2700;2700;30;0;180;16187;37915;3819;Kromme Rijn;0;753;2,5974026
117;426;0;0;0;2700;2745;30;0;235;16282;37927;3789;Kromme Rijn;0;823;2,857143
117;387;0;0;0;2700;2700;30;0;188;16442;38124;3811;UMC;0;702;2,3376622
118;402;0;0;0;2700;2700;30;0;177;16527;37883;3796;UMC;0;1187;4,155844
119;387;0;0;0;2700;2700;30;0;243;16340;38092;3843;Vaartsche Rijn;0;741;2,5974026
115;404;0;0;0;2700;2700;30;0;200;16249;37648;3778;Heidelberglaan;0;765;2,5974026
116;379;0;0;0;2700;2700;30;0;182;16285;38129;3803;WKZ;0;669;2,3376622
117;378;0;0;0;2700;2700;30;0;168;16250;38126;3818;UMC;0;1011;3,3766234
117;388;0;0;0;2700;2700;30;0;164;16220;38130;3794;UMC;0;1093;3,6363637
118;418;0;0;0;2700;2700;30;0;185;16233;38151;3810;UMC;0;916;2,857143
117;400;0;0;0;2700;2700;30;0;244;16379;38110;3793;UMC;0;533;1,8181819
115;381;0;0;0;2700;2700;30;0;206;16342;37893;3785;UMC;0;300;1,038961
116;390;0;0;0;2700;2700;30;0;162;16214;38113;3820;UMC;0;690;2,3376622
117;425;0;0;0;2700;2701;30;0;171;16296;38150;3800;UMC;0;1199;3,8961039
118;402;0;0;0;2700,0002;2725;30;0;207;16131;38155;3890;Padualaan;0;651;2,077922
116;380;0;0;0;2700;2700;30;0;183;16383;37694;3790;Kromme Rijn;0;380;1,2987013
