average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
98,389,25,25,24.380731282646547,2160.0444,2257,70,0,420,43086,39667,3789,WKZ,753,2101,6.444906
109,715,129,129,230.9418800655783,2167.9167,2362,71,0,420,43355,39868,3767,Vaartsche Rijn,7549,9165,20.668058
107,603,159,159,188.54492008083776,2163.7427,2362,72,0,420,43559,40001,3808,UMC,7478,9965,25.571726
118,910,35,35,24.14437565704941,2172.4023,2408,70,0,420,42904,39910,3865,Padualaan,11451,15554,28.930819
105,470,31,31,30.29245480561178,2162.072,2311,70,0,420,42989,39824,3761,Kromme Rijn,4562,6023,18.958334
108,722,157,157,19.18996882705997,2165.7747,2372,70,0,420,42985,39964,3763,Heidelberglaan,6489,9936,18.333334
116,754,109,109,12.857771906649054,2172.5598,2322,71,0,420,43273,39886,3756,WKZ,12260,16699,30.2521
150,1313,257,257,258.14083068279433,2186.783,2530,72,0,420,43114,39247,3810,Padualaan,32779,38921,39.915966
101,429,35,35,33.87643168252944,2160.7156,2353,71,0,420,43395,39968,3828,UMC,3407,6116,19.334719
103,619,4,4,0.9540791515179584,2164.4475,2326,71,0,420,43212,40017,3745,Kromme Rijn,4926,5700,15.384615
97,455,54,54,61.450567825541704,2160.9612,2282,70,0,420,43039,39713,3753,Heidelberglaan,1669,3159,10.416667
99,383,0,0,0,2160.1846,2345,71,0,400,43224,39750,3744,Vaartsche Rijn,1162,2054,7.068607
114,686,53,53,132.6058540684375,2165.6028,2373,71,0,420,42839,40046,3741,Heidelberglaan,11669,15030,32.5
193,1935,306,306,882.5607268681624,2226.447,2513,73,0,420,43194,39942,3751,Kromme Rijn,79356,79191,50.963596
164,1490,243,243,402.53908984830804,2198.591,2586,72,0,420,42972,39841,3797,UMC,54934,63961,59.704643
109,971,84,84,6.849474640635557,2172.735,2493,70,0,420,42984,39622,3780,Kromme Rijn,9859,11572,20.292887
98,396,56,56,69.31247675715879,2161.741,2308,70,0,420,43031,39923,3769,Kromme Rijn,1640,2349,7.900208
111,565,120,120,47.98050943352655,2163.0962,2350,71,0,420,43325,39609,3792,Padualaan,7905,8918,21.369295
102,494,52,52,74.58330451621828,2160.3853,2359,71,0,420,43367,40063,3763,Kromme Rijn,4184,4982,16.041666
274,1928,379,379,1964.9978051428966,2254.4248,2624,75,0,420,43311,39874,3780,Kromme Rijn,174407,183834,69.04762
142,973,133,133,168.97725947521866,2175.2937,2405,71,0,420,42923,40197,3810,WKZ,24865,30255,46.23431
112,992,50,50,35.54110543427775,2174.1858,2402,71,0,420,43127,39630,3829,Padualaan,10439,16674,27.463312
99,387,0,0,0,2159.6367,2261,70,0,378,43401,39912,3754,Kromme Rijn,1270,2890,9.147609
100,434,0,0,0,2162.039,2323,70,0,419,42915,39364,3796,Heidelberglaan,2790,4398,13.900414
282,1607,487,487,3600.795301323217,2242.325,2616,75,0,420,43756,40448,3772,WKZ,176106,177110,80.17242
227,1670,457,457,1507.0475173518419,2213.0942,2508,73,0,420,43239,40306,3753,WKZ,77395,90580,62.899788
138,1373,197,197,391.92604947262095,2190.1072,2502,71,0,420,42791,40091,3883,Padualaan,21354,26942,30.168776
109,653,99,99,223.58604091456078,2166.7305,2410,71,0,420,43251,39901,3803,Galgenwaard,8671,12656,27.76618
107,605,9,9,8.87597442001587,2159.7556,2300,70,0,420,42858,39852,3741,Vaartsche Rijn,5151,7640,22.40664
98,367,0,0,0,2160.056,2309,70,0,420,42976,39602,3742,Vaartsche Rijn,1265,2078,7.7083335
119,902,57,57,42.6785050204537,2173.6948,2448,72,0,420,43168,39930,3802,Heidelberglaan,15341,20033,35.564854
193,1825,361,361,829.0932750848167,2229.5728,2594,73,0,420,43063,39840,3812,WKZ,97155,108190,59.314774
208,1755,530,530,1309.8351070050287,2213.8818,2455,72,0,420,42906,40026,3769,WKZ,69407,77619,54.68085
180,1386,285,285,702.3135888501743,2192.3438,2426,72,0,420,43123,40173,3780,WKZ,46876,52715,51.157894
187,2045,371,371,859.2616776660993,2210.4546,2495,72,0,420,42922,39870,3743,Vaartsche Rijn,56921,65496,44.161358
104,431,157,157,155.61665540461823,2160.7627,2317,70,0,420,42932,39762,3749,Vaartsche Rijn,3833,5357,16.597511
108,764,13,13,0.5067057155474978,2169.73,2463,71,0,420,43060,39975,3804,WKZ,8446,10299,20.833334
