average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
105,318,0,0,0,2399,2455,15,0,159,3441,43738,43478,WKZ,0,0,0
107,370,0,0,0,2403.8289,2600,16,0,138,3419,49096,43417,Galgenwaard,200,63,1.7857143
105,437,0,0,0,2401.6099,2673,17,0,241,3550,46430,43457,Vaartsche Rijn,417,254,4.464286
108,377,0,0,0,2408,2620,16,0,165,3498,46446,43409,Galgenwaard,411,0,3.5714285
114,444,0,0,0,2399.6592,2599,17,0,262,3477,43741,43514,Vaartsche Rijn,653,153,6.25
108,308,0,0,0,2397.8289,2459,16,0,150,3421,41015,43404,Galgenwaard,0,0,0
111,470,0,0,0,2402.9749,2695,16,0,173,3354,46466,43424,Galgenwaard,364,252,3.6363637
109,361,0,0,0,2409.8296,2653,17,0,183,3573,43727,43538,Vaartsche Rijn,609,78,6.25
108,348,0,0,0,2398.4631,2441,16,0,150,3452,46420,43462,Padualaan,0,0,0
111,388,0,0,0,2402.9758,2459,16,0,175,3481,46423,43386,UMC,0,0,0
103,294,0,0,0,2404.0972,2556,16,0,135,3315,43648,43386,Padualaan,203,0,0.89285713
107,360,0,0,0,2402.1462,2496,16,0,146,3510,43740,43384,Padualaan,328,60,4.464286
107,423,0,0,0,2403.366,2606,16,0,187,3504,41022,43502,UMC,349,126,2.6785715
107,412,0,0,0,2409.122,2631,17,0,148,3554,43719,43402,Galgenwaard,440,127,4.464286
109,396,0,0,0,2399.9023,2468,16,0,184,3384,38351,43429,Kromme Rijn,68,0,0.89285713
110,492,0,0,0,2405.0244,2615,17,0,157,3550,46430,43546,Vaartsche Rijn,382,129,3.5714285
111,424,0,0,0,2408.903,2611,16,0,186,3384,41024,43462,Galgenwaard,419,125,3.5714285
107,395,0,0,0,2405.756,2551,16,0,172,3426,41020,43363,UMC,427,0,3.5714285
110,372,0,0,0,2397.073,2453,16,0,157,3436,43710,43430,Padualaan,159,60,2.6785715
113,478,0,0,0,2404.5366,2638,16,0,128,3498,49090,43441,Galgenwaard,442,237,5.357143
108,341,0,0,0,2399.146,2450,16,0,135,3429,43740,43431,Galgenwaard,70,62,1.7857143
110,351,0,0,0,2401.561,2509,16,0,176,3551,46413,43460,Galgenwaard,246,0,2.6785715
109,407,0,0,0,2399.805,2658,16,0,209,3369,46423,43470,Vaartsche Rijn,554,292,7.142857
108,377,0,0,0,2404.0747,2464,17,0,131,3614,46432,43439,Padualaan,172,0,1.8181819
111,400,0,0,0,2393.0747,2478,17,0,225,3525,43806,43512,Vaartsche Rijn,368,378,6.3636365
112,453,0,0,0,2407.7078,2694,16,0,154,3473,43741,43452,Galgenwaard,311,180,1.7857143
107,337,0,0,0,2397.7754,2458,16,0,164,3485,49152,43514,Vaartsche Rijn,73,0,0.90909094
110,413,0,0,0,2405.0972,2615,16,0,178,3419,41031,43391,Padualaan,391,92,3.5714285
115,448,0,0,0,2388.878,2444,16,0,210,3533,49122,43419,Padualaan,682,162,4.464286
108,322,0,0,0,2403.5,2458,16,0,154,3495,49206,43419,Galgenwaard,73,0,0.90909094
109,390,0,0,0,2404.0732,2603,16,0,122,3425,49123,43428,Galgenwaard,353,60,3.5714285
110,379,0,0,0,2397.3,2446,16,0,180,3496,43740,43430,UMC,130,0,1.8181819
109,480,0,0,0,2404.439,2637,16,0,148,3450,46456,43368,Heidelberglaan,416,158,3.5714285
110,407,0,0,0,2409.1216,2671,16,0,125,3453,41013,43447,UMC,392,77,3.5714285
114,403,0,0,0,2401.049,2625,17,0,170,3489,46451,43415,Padualaan,656,86,6.25
108,334,0,0,0,2398.2498,2459,15,0,148,3382,41053,43358,Heidelberglaan,0,60,0.90909094
110,372,0,0,0,2402.2197,2626,17,0,140,3567,41028,43371,Kromme Rijn,316,146,3.5714285
107,322,0,0,0,2401.2505,2459,16,0,118,3389,43789,43412,Padualaan,60,0,0.90909094
109,444,0,0,0,2406.9998,2603,16,0,140,3447,46408,43374,Padualaan,305,124,2.6785715
107,324,0,0,0,2400.775,2461,16,0,171,3433,46499,43429,UMC,122,0,1.8181819
112,468,0,0,0,2411.122,2751,16,0,156,3443,49103,43465,Padualaan,412,169,2.6785715
109,353,0,0,0,2401.1997,2443,17,0,158,3556,49129,43447,Galgenwaard,73,0,0.90909094
108,363,0,0,0,2404.122,2607,17,0,166,3454,41020,43389,Padualaan,339,99,3.5714285
112,462,0,0,0,2407.4878,2577,17,0,183,3574,46434,43471,UMC,574,186,5.357143
106,295,0,0,0,2401.6582,2469,16,0,158,3555,38309,43397,Padualaan,69,0,0.89285713
115,438,0,0,0,2405.5366,2669,16,0,175,3487,43707,43396,Padualaan,444,141,3.5714285
108,405,0,0,0,2394.15,2441,16,0,151,3522,49189,43412,Galgenwaard,308,0,3.6363637
107,312,0,0,0,2404.1997,2471,17,0,127,3579,41053,43384,Galgenwaard,142,0,1.8181819
105,325,0,0,0,2404.175,2484,17,0,131,3582,46451,43420,Padualaan,198,60,2.7272727
112,557,0,0,0,2405.3171,2593,16,0,172,3453,46423,43426,Galgenwaard,367,171,3.5714285
