average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
96,334,0,0,0,2340.5842,2398,68,0,254,23867,29322,12752,Kromme Rijn,0,274,1.532567
98,363,0,0,0,2339.721,2393,67,0,292,23720,29347,12778,Heidelberglaan,0,446,1.532567
96,328,0,0,0,2340.22,2389,67,0,271,23855,27767,12785,Kromme Rijn,0,182,0.7662835
99,372,0,0,0,2339.9658,2398,68,0,345,24101,29318,12771,Vaartsche Rijn,0,947,3.8314176
99,476,0,0,0,2339.3997,2400,68,0,350,24103,29356,12813,Galgenwaard,176,1149,4.597701
96,378,0,0,0,2340.2712,2396,67,0,256,24034,29320,12779,Heidelberglaan,0,285,1.1494253
97,436,0,0,0,2339.6848,2405,68,0,272,24117,29362,12780,Kromme Rijn,65,477,1.9230769
96,320,0,0,0,2339.7778,2396,68,0,304,24097,29352,12869,WKZ,0,314,1.1538461
97,381,0,0,0,2340.6829,2390,68,0,287,23800,28557,12758,Vaartsche Rijn,0,670,2.6923077
98,335,0,0,0,2339.1465,2396,68,0,284,23805,27730,12763,Vaartsche Rijn,0,438,1.9230769
96,374,0,0,0,2339.2375,2399,68,0,303,24147,29238,12785,Vaartsche Rijn,0,255,1.532567
95,325,0,0,0,2339.6694,2386,68,0,273,23980,28528,12820,Heidelberglaan,0,340,1.1494253
97,333,0,0,0,2339.382,2397,68,0,321,23911,28587,12790,WKZ,0,300,1.1494253
97,356,0,0,0,2340.3567,2398,68,0,252,23722,28502,12792,Padualaan,0,612,2.6819923
96,323,0,0,0,2339.992,2399,68,0,245,24174,29342,12820,Vaartsche Rijn,0,593,3.065134
99,377,0,0,0,2339.9236,2398,67,0,317,23819,28500,12825,Vaartsche Rijn,0,772,3.065134
97,336,0,0,0,2340.67,2399,69,0,295,24104,28532,12777,Heidelberglaan,0,659,3.4482758
98,408,0,0,0,2340.0344,2397,67,0,302,23834,30095,12803,Heidelberglaan,0,566,1.9157088
96,350,0,0,0,2340.1865,2389,68,0,338,24026,29332,12827,Heidelberglaan,0,103,0.38314176
97,317,0,0,0,2340.187,2392,68,0,310,23914,29349,12773,Vaartsche Rijn,0,615,2.6819923
97,347,0,0,0,2340.8726,2396,68,0,276,23772,29388,12833,Galgenwaard,0,789,3.065134
96,373,0,0,0,2339.034,2400,68,0,360,24292,29342,12759,Kromme Rijn,179,649,2.6923077
97,396,0,0,0,2339.966,2406,68,0,267,24075,30140,12769,Kromme Rijn,101,787,2.6819923
98,356,0,0,0,2339.7434,2394,68,0,278,24023,29288,12753,Kromme Rijn,0,723,3.4615386
98,376,0,0,0,2340.1199,2384,68,0,295,23939,29308,12806,Vaartsche Rijn,0,212,1.1538461
94,323,0,0,0,2340.6611,2397,68,0,248,24237,30100,12793,Kromme Rijn,0,215,0.7662835
95,338,0,0,0,2340.1267,2389,68,0,236,23962,28522,12779,Vaartsche Rijn,0,205,1.1494253
97,427,0,0,0,2339.821,2421,68,0,262,24194,30134,12794,UMC,81,450,1.9230769
98,406,0,0,0,2340.2737,2496,68,0,296,23895,30132,12799,WKZ,278,848,3.4615386
94,347,0,0,0,2339.3645,2389,68,0,295,24031,30139,12798,Padualaan,0,316,1.532567
96,368,0,0,0,2339.526,2392,67,0,281,23796,29288,12869,WKZ,0,327,1.532567
94,321,0,0,0,2339.703,2390,68,0,266,23894,28576,12777,Vaartsche Rijn,0,346,1.1494253
95,300,0,0,0,2339.534,2394,67,0,283,23852,29341,12825,Heidelberglaan,0,235,1.1494253
96,368,0,0,0,2339.297,2395,68,0,268,23951,30117,12827,WKZ,0,256,1.1494253
97,370,0,0,0,2340.8115,2396,67,0,283,23751,30098,12795,Heidelberglaan,0,479,1.9230769
97,390,0,0,0,2339.6018,2456,68,0,282,24192,30082,12798,WKZ,266,605,2.6819923
98,340,0,0,0,2340.4666,2398,68,0,293,24075,27794,12789,WKZ,0,690,2.6819923
98,439,0,0,0,2336.3865,2390,68,0,365,24130,28565,12957,Heidelberglaan,381,1286,5.3435116
97,407,0,0,0,2340.0515,2384,68,0,302,24113,28538,12808,WKZ,0,324,0.7692308
96,339,0,0,0,2340.0168,2394,68,0,277,24037,29317,12787,Heidelberglaan,0,787,2.6819923
98,415,0,0,0,2339.6528,2455,68,0,296,23996,30132,12902,Heidelberglaan,115,1310,4.980843
97,360,0,0,0,2339.899,2424,68,0,307,23994,28549,12783,Vaartsche Rijn,84,474,2.2988505
100,454,35,35,60.31466382595158,2336.5679,2399,70,0,420,24372,30125,12818,Vaartsche Rijn,629,1454,5.7251906
96,325,0,0,0,2339.525,2396,67,0,251,23754,28551,12744,Heidelberglaan,0,126,0.7662835
99,405,0,0,0,2339.8296,2398,68,0,296,24079,29355,12917,UMC,72,1181,4.230769
98,346,0,0,0,2340.475,2399,68,0,295,23878,29310,12820,WKZ,0,451,1.9157088
96,313,0,0,0,2340.5166,2399,68,0,251,24043,30081,12772,Vaartsche Rijn,0,367,1.9157088
95,351,0,0,0,2340.2114,2390,67,0,233,23938,29356,12780,Vaartsche Rijn,0,243,1.1494253
96,335,0,0,0,2340.4404,2386,68,0,277,24044,29318,12784,Kromme Rijn,0,304,1.1494253
98,367,0,0,0,2340.0432,2389,67,0,282,23886,27799,12774,Kromme Rijn,0,461,1.9157088
