average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
99,338,0,0,0,2338.1848,2410,61,0,271,7822,30582,36190,Heidelberglaan,336,726,16.049383
108,328,0,0,0,2326.778,2479,63,0,367,8008,32894,36257,Vaartsche Rijn,2489,3320,56.790123
101,357,0,0,0,2342.6665,2412,64,0,318,7959,37330,36239,WKZ,943,1690,32.5
101,351,0,0,0,2345.4443,2398,64,0,342,7986,30602,36161,Heidelberglaan,775,1175,28.75
110,600,0,0,0,2354.357,2459,65,0,399,7967,30591,36220,Kromme Rijn,971,3040,33.75
101,347,0,0,0,2357.074,2502,62,0,307,7890,37323,36270,Padualaan,1045,1378,30
129,611,129,129,24.85520020146059,2349.5,2459,65,0,420,7966,35140,36482,Padualaan,3114,61988,56.09756
107,382,0,0,0,2343.2222,2400,65,0,354,8000,32863,36237,Vaartsche Rijn,1015,2351,38.271606
100,352,0,0,0,2342.9614,2398,64,0,300,8023,35079,36215,Galgenwaard,792,1474,24.358974
124,615,121,121,44.32473064394888,2375.6785,2535,65,0,420,7953,37418,36219,WKZ,3438,4992,59.25926
106,388,0,0,0,2355.6924,2446,66,0,392,8171,35096,36216,UMC,803,1849,28.205128
108,417,0,0,0,2351.6296,2449,64,0,356,8098,35118,36241,Vaartsche Rijn,1522,2471,44.444443
112,540,0,0,0,2340.7407,2441,62,0,408,7784,37362,36298,Kromme Rijn,2230,3403,56.790123
130,532,122,122,32.23036120232382,2372.7307,2461,65,0,420,7899,35148,36246,Galgenwaard,3592,5377,67.948715
94,279,0,0,0,2338.9631,2388,64,0,266,7984,35047,36243,UMC,70,509,10
131,648,11,11,42.29791560752415,2360.4075,2469,64,0,420,7847,41918,36320,Vaartsche Rijn,4168,4553,65.822784
237,1186,282,282,980.7071960297767,2433.6924,2597,68,0,420,8004,35211,36712,Heidelberglaan,21815,23439,100
99,368,0,0,0,2343.1072,2454,63,0,333,7914,37331,36312,UMC,1193,1621,33.75
109,583,20,20,0.7641365257259297,2343.572,2449,62,0,420,7813,39603,36366,UMC,1407,2226,32.5
106,492,0,0,0,2359.8147,2446,64,0,355,8004,35098,36270,Vaartsche Rijn,1282,2531,38.75
105,373,0,0,0,2347.6294,2457,63,0,369,7884,30601,36202,Padualaan,1076,1782,31.645569
107,395,0,0,0,2351.3928,2423,62,0,400,7684,37391,36258,Galgenwaard,963,1880,32.098766
202,1007,244,244,1070.6717363751584,2343.3215,2425,64,0,420,7875,37451,36733,Galgenwaard,21203,21363,100
103,469,0,0,0,2353.963,2423,64,0,289,8014,32829,36217,Heidelberglaan,1143,1210,30.379747
104,405,0,0,0,2352.7034,2450,64,0,328,8032,37353,36215,UMC,1199,1391,33.75
132,660,117,117,93.76125546694108,2378.963,2467,64,0,420,7756,32948,36237,Vaartsche Rijn,3306,4555,50.63291
124,570,105,105,56.056946739544934,2360.2856,2504,63,0,420,7884,35121,36234,WKZ,2293,3076,43.209877
117,510,54,54,51.45402796683579,2356.6296,2433,65,0,420,8008,35138,36312,Galgenwaard,2054,3251,45.569622
119,456,0,0,0,2350.2144,2475,64,0,412,7874,37413,36362,Galgenwaard,2755,61877,60.97561
107,420,2,2,0.3717932829346883,2347.8928,2416,64,0,420,7984,32843,36239,Kromme Rijn,1820,2559,45.679012
121,444,0,0,0,2370.333,2534,65,0,416,7952,37441,36379,UMC,4469,5035,72.5
112,592,65,65,36.76932746700189,2362.4644,2489,64,0,420,7943,37382,36261,Vaartsche Rijn,3053,3253,59.756096
100,385,0,0,0,2357.8892,2528,63,0,272,7797,35096,36319,WKZ,792,1409,25.316456
102,368,0,0,0,2333.9636,2409,64,0,294,8110,35118,36143,WKZ,634,1168,25
121,721,82,82,86.89289769143433,2408.63,2647,66,0,420,7920,37361,36177,Padualaan,2406,2877,38.96104
103,397,0,0,0,2343.1785,2450,64,0,326,8042,35105,36210,UMC,1275,2146,39.506172
101,366,0,0,0,2341.6785,2429,62,0,310,7910,35046,36211,Padualaan,160,1031,15
107,404,0,0,0,2348.111,2493,64,0,367,8081,32873,36216,Heidelberglaan,1318,1973,35
102,375,0,0,0,2332.2139,2399,61,0,377,7746,37330,36290,Kromme Rijn,657,1087,23.45679
116,496,0,0,0,2370.0356,2507,64,0,409,7949,37387,36171,Galgenwaard,1923,2771,50
110,430,0,0,0,2344.464,2420,63,0,392,7879,32892,36196,Heidelberglaan,563,1477,23.75
104,386,0,0,0,2349.259,2460,64,0,290,7990,37339,36315,Kromme Rijn,849,1387,27.8481
99,307,0,0,0,2341.7407,2399,63,0,284,7969,30559,36268,Kromme Rijn,126,918,17.5
101,341,0,0,0,2337.3215,2407,62,0,291,7818,37341,36176,WKZ,723,675,22.222221
103,346,0,0,0,2331.963,2379,63,0,341,7984,32848,36215,Heidelberglaan,831,1549,33.75
132,662,80,80,125.39395505037459,2385.7307,2514,65,0,420,7828,37443,36560,Kromme Rijn,11994,14381,97.5
112,447,0,0,0,2372.9998,2519,66,0,411,7994,37372,36208,Galgenwaard,2004,3227,51.25
105,370,0,0,0,2372.5928,2521,64,0,397,7877,32877,36179,UMC,1916,2966,45
124,635,127,127,62.49842271293375,2365.5557,2469,65,0,420,7954,32919,36284,Vaartsche Rijn,4675,5131,56.25
109,366,0,0,0,2345.6428,2418,64,0,357,7922,39622,36251,Vaartsche Rijn,1640,2711,48.148148
