average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
97,320,44,44,212.8296671657261,2520,2520,94,0,420,8677,10511,5577,Vaartsche Rijn,0,285,4.9382715
95,313,0,0,0,2519.2593,2520,94,0,411,8520,10496,5569,UMC,0,120,2.4691358
104,337,49,49,271.4436743803594,2522.1482,2578,94,0,420,8604,10516,5600,UMC,0,398,6.1728396
97,296,0,0,0,2520,2520,96,0,407,8767,10182,5605,UMC,0,120,2.4691358
104,386,52,52,254.5157907003846,2522.5925,2580,95,0,420,8783,10525,5568,Padualaan,60,654,9.876543
99,321,0,0,0,2519.556,2538,95,0,382,8715,10489,5619,UMC,0,374,7.4074073
100,350,0,0,0,2520,2520,94,0,419,8683,10190,5634,Galgenwaard,0,446,8.641975
97,282,0,0,0,2520,2520,95,0,409,8715,10510,5608,Padualaan,0,120,2.4691358
95,328,0,0,0,2520,2520,95,0,387,8675,10860,5586,Padualaan,0,180,3.7037036
107,427,196,196,974.13323866998,2520.1853,2591,92,0,420,8523,10529,5567,Kromme Rijn,131,1128,13.580247
99,347,44,44,212.83822682786413,2520,2520,95,0,420,8642,10177,5611,UMC,0,286,4.9382715
99,308,106,106,511.4302125215393,2520.074,2522,95,0,420,8772,10526,5617,Galgenwaard,0,180,3.7037036
100,359,10,10,49.00816802800467,2520,2520,94,0,420,8668,10509,5622,Padualaan,0,208,3.7037036
100,319,35,35,168.85904499540862,2520.037,2551,94,0,420,8695,10513,5578,UMC,0,336,6.1728396
94,295,0,0,0,2520,2520,95,0,397,8659,10163,5581,Padualaan,0,0,0
96,269,0,0,0,2520,2520,95,0,377,8723,9840,5525,Heidelberglaan,0,262,4.9382715
96,311,0,0,0,2520,2520,94,0,357,8585,10161,5660,Galgenwaard,0,264,4.878049
96,297,0,0,0,2520,2520,95,0,391,8670,9825,5585,Padualaan,0,126,2.4691358
98,308,0,0,0,2520,2520,96,0,358,8755,9846,5571,Kromme Rijn,0,121,2.4691358
95,305,0,0,0,2520,2520,94,0,378,8571,10176,5648,Padualaan,0,125,2.4691358
103,347,95,95,453.77004435346294,2520,2520,95,0,420,8838,10515,5616,Padualaan,0,218,3.7037036
99,375,84,84,413.5489920300047,2520.074,2522,95,0,420,8581,10162,5610,UMC,0,152,2.4691358
95,309,0,0,0,2520,2520,95,0,367,8659,10181,5568,Galgenwaard,0,60,1.2345679
102,339,82,82,395.88505747126436,2520.5925,2544,94,0,420,8693,10178,5587,UMC,0,350,6.25
97,302,0,0,0,2520.4443,2540,94,0,410,8626,10520,5640,Heidelberglaan,0,222,3.7037036
98,360,0,0,0,2520,2531,95,0,378,8736,10514,5535,Heidelberglaan,0,138,2.4691358
96,316,0,0,0,2520,2520,97,0,370,8765,10510,5669,Galgenwaard,0,60,1.2345679
96,405,0,0,0,2520,2520,97,0,399,8704,10835,5536,Padualaan,0,399,4.9382715
95,281,0,0,0,2520.963,2546,97,0,419,8779,10174,5593,Galgenwaard,0,204,3.7037036
102,365,52,52,474.32762836185816,2522.0005,2574,95,0,420,8687,10176,5564,Padualaan,0,317,3.7037036
95,296,42,42,203.7635649965366,2520,2520,96,0,420,8657,9822,5648,UMC,0,0,0
96,275,0,0,0,2520,2520,96,0,401,8745,10159,5586,Padualaan,0,120,2.4691358
99,326,21,21,101.22805004016986,2520,2526,95,0,420,8754,9856,5585,Galgenwaard,0,229,3.7037036
100,323,26,26,124.59783228750713,2520,2520,96,0,420,8864,10186,5647,Galgenwaard,0,371,6.1728396
95,285,0,0,0,2520,2520,95,0,404,8711,10152,5575,Padualaan,0,120,2.4691358
95,310,0,0,0,2519.9998,2536,97,0,368,8697,9493,5547,Vaartsche Rijn,0,60,1.2345679
102,350,47,47,226.93633647437372,2519.6667,2520,95,0,420,8775,9849,5620,Padualaan,0,419,7.4074073
101,313,15,15,72.48044178554993,2520,2520,95,0,420,8707,10178,5550,Padualaan,0,255,4.9382715
96,298,0,0,0,2520,2520,94,0,382,8572,10511,5629,UMC,0,120,2.4691358
96,304,7,7,33.42808413871518,2520,2520,96,0,420,8841,10165,5590,Galgenwaard,0,0,0
96,310,0,0,0,2520,2520,95,0,417,8607,10504,5545,Kromme Rijn,0,72,1.2345679
99,315,0,0,0,2520,2520,94,0,371,8652,9512,5619,Padualaan,0,384,5
99,321,83,83,474.48653582838887,2520,2527,96,0,420,8798,9832,5598,WKZ,0,180,3.7037036
99,325,0,0,0,2520,2520,97,0,417,8939,10167,5597,UMC,0,120,2.4691358
100,308,22,22,136.4363552051936,2517.7778,2520,93,0,420,8645,9513,5570,Padualaan,60,420,8.641975
96,305,0,0,0,2520,2520,95,0,387,8654,10507,5624,Padualaan,0,60,1.2345679
96,305,42,42,203.71867421180275,2520,2520,97,0,420,8738,9845,5564,Padualaan,0,0,0
96,280,0,0,0,2520,2520,94,0,354,8564,10178,5648,Kromme Rijn,0,60,1.2345679
100,332,0,0,0,2520,2520,95,0,397,8644,10500,5529,Heidelberglaan,0,266,4.9382715
101,330,125,125,884.5174728072205,2520,2520,95,0,420,8701,10521,5592,Kromme Rijn,0,180,3.7037036
