average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
1145,11489,8352,7932,392,1762,3150,4844,3259,112,0,420,119597,44881,2203,WKZ,109,7887,14,644351
1157,11469,8695,8275,405,92804,3150,6843,3304,112,0,420,119213,44743,2180,WKZ,154,8453,17,154812
1144,11514,8187,7767,390,91562,3150,3555,3230,112,0,420,119436,44687,2110,WKZ,80,7811,14,853557
1136,11033,8477,8057,394,1386,3150,338,3226,111,0,420,118948,44686,2155,WKZ,76,8353,17,154812
1167,11494,8330,7910,405,09006,3150,6355,3293,112,0,420,119704,44886,2212,WKZ,143,7158,15,062761
