average_waiting_time,longest_waiting_time,longest_queue,most_left_waiting,percentage_left_waiting,average_rtt,max_rtt,avg_tram_load,lowest_tram_load,higest_tram_load,total_passengers,average_empty_time,longest_empty_time,longest_empty_time_station,total_delay_pr,total_delay_uc,punctuality
115,400,0,0,0,2476.7273,2513,75,0,341,8045,35205,36272,Heidelberglaan,0,158,3.0769231
119,441,0,0,0,2475,2532,76,0,362,7976,37450,36217,Vaartsche Rijn,0,423,7.6923075
116,376,0,0,0,2476.3635,2497,74,0,298,7904,37451,36239,Heidelberglaan,0,71,1.5384616
115,352,0,0,0,2473.4546,2475,75,0,308,8025,37443,36207,UMC,0,179,3.0769231
116,378,0,0,0,2473.682,2475,75,0,320,7969,35197,36213,Padualaan,0,219,4.6153846
116,413,0,0,0,2473.9092,2485,75,0,356,8056,30697,36323,Vaartsche Rijn,0,165,1.5384616
117,340,0,0,0,2475.318,2499,76,0,345,8062,37458,36263,Heidelberglaan,0,72,1.5384616
118,455,0,0,0,2475.182,2514,76,0,341,7966,35230,36219,Galgenwaard,0,221,3.0769231
116,344,0,0,0,2474.9998,2479,74,0,308,7944,37467,36235,Padualaan,0,0,0
114,352,0,0,0,2475.7273,2491,74,0,301,7978,35205,36273,Vaartsche Rijn,0,71,1.5384616
115,379,0,0,0,2474.4998,2492,73,0,313,7933,37438,36209,WKZ,0,111,1.5384616
116,343,0,0,0,2475,2475,75,0,282,8134,32930,36221,Galgenwaard,0,60,1.5384616
117,420,0,0,0,2474.818,2475,74,0,311,7936,37459,36289,UMC,0,0,0
115,350,0,0,0,2475,2475,75,0,330,8024,35180,36242,Galgenwaard,0,108,1.5384616
115,339,0,0,0,2476.0908,2499,75,0,318,7993,37469,36212,WKZ,0,0,0
120,394,0,0,0,2475,2475,75,0,309,7966,35205,36248,Heidelberglaan,0,203,3.0769231
115,423,0,0,0,2475,2475,75,0,339,7960,32956,36226,WKZ,0,65,1.5384616
114,299,0,0,0,2475,2475,73,0,299,7903,32938,36192,UMC,0,0,0
120,397,0,0,0,2476.5002,2494,75,0,343,7916,32957,36248,WKZ,0,145,3.0769231
114,371,0,0,0,2475,2486,75,0,296,7992,35215,36289,Heidelberglaan,0,153,3.0769231
114,374,0,0,0,2475,2520,74,0,294,7983,35188,36260,WKZ,0,68,1.5384616
119,368,0,0,0,2475,2475,73,0,348,7777,35199,36226,Galgenwaard,0,68,1.5384616
116,402,0,0,0,2475.5908,2488,73,0,320,7832,37454,36225,UMC,0,281,3.0769231
117,397,0,0,0,2475.0908,2477,74,0,332,7991,32966,36268,Galgenwaard,0,63,1.5384616
119,406,0,0,0,2475,2480,73,0,321,7884,37444,36259,Vaartsche Rijn,0,64,1.5384616
115,367,0,0,0,2476,2511,74,0,343,7952,28453,36293,Vaartsche Rijn,0,60,1.5384616
115,394,0,0,0,2475,2475,75,0,320,7942,37506,36361,WKZ,0,0,0
115,372,0,0,0,2474.9546,2475,73,0,325,7894,37438,36255,UMC,0,0,0
122,396,0,0,0,2475.9092,2513,77,0,338,8127,35188,36265,Galgenwaard,0,216,4.6153846
114,310,0,0,0,2475,2485,75,0,295,7933,37458,36208,Galgenwaard,0,107,1.5384616
116,367,0,0,0,2475.0002,2528,74,0,330,7946,35236,36254,WKZ,0,137,1.5384616
118,386,0,0,0,2475,2475,76,0,344,7986,35214,36244,Heidelberglaan,0,316,4.6153846
117,353,0,0,0,2475,2475,75,0,310,7990,32941,36237,Padualaan,0,309,4.6153846
117,429,0,0,0,2476.182,2513,74,0,301,7835,37465,36203,UMC,0,76,1.5384616
114,325,0,0,0,2475,2475,74,0,340,8068,32959,36204,UMC,0,0,0
119,431,0,0,0,2476.762,2512,74,0,350,7853,35210,36212,UMC,0,221,4.6875
118,352,0,0,0,2475,2506,75,0,303,8043,32961,36223,WKZ,0,0,0
117,347,0,0,0,2475,2475,74,0,306,7929,35216,36195,Padualaan,0,112,1.5384616
116,337,0,0,0,2475,2475,75,0,290,7979,37480,36250,Vaartsche Rijn,0,0,0
116,400,0,0,0,2475.5457,2488,73,0,303,7793,35200,36298,Vaartsche Rijn,0,241,3.0769231
117,364,0,0,0,2475,2475,76,0,368,8148,28464,36196,Galgenwaard,0,146,1.5384616
118,359,0,0,0,2475.182,2490,74,0,351,7940,32954,36221,Galgenwaard,0,274,4.6153846
116,324,0,0,0,2476.182,2501,74,0,315,7888,35231,36226,Vaartsche Rijn,0,63,1.5384616
119,513,0,0,0,2475,2495,75,0,325,7957,35203,36208,WKZ,0,186,1.5384616
118,440,0,0,0,2475,2504,75,0,346,7948,30707,36212,Galgenwaard,0,272,4.6875
118,428,0,0,0,2477.0454,2520,76,0,411,8083,37464,36230,Heidelberglaan,0,217,3.0769231
115,375,0,0,0,2473.4998,2475,74,0,348,7999,30721,36279,Vaartsche Rijn,0,214,1.5384616
115,393,0,0,0,2474.4543,2480,73,0,304,7787,35193,36250,WKZ,0,196,3.0769231
118,365,0,0,0,2477.6365,2511,74,0,325,7944,37429,36219,WKZ,0,99,1.5384616
115,377,0,0,0,2475,2482,73,0,332,7889,37452,36218,Vaartsche Rijn,0,0,0
